"tx_id" "gene_name" "gene_id" "gene_biotype" "type" "closest_region" "query_region" "distance"
"ENSMUST00000059595" "ENSMUST00000059595" "Prkca" "ENSMUSG00000050965" "protein_coding" "gap" "chr11-108057874-108192129" "chr11-108145927-108146477" 0
"ENSMUSE00000381337" "ENSMUST00000066674" "Car8" "ENSMUSG00000041261" "protein_coding" "exon" "chr4-8238852-8239041" "chr4-8367532-8368023" 128490
"ENSMUST00000058491" "ENSMUST00000058491" "Tmem121" "ENSMUSG00000049036" "protein_coding" "utr" "chr12-113189121-113189520" "chr12-113219835-113223372" 30314
"ENSMUSE00000670888" "ENSMUST00000037375" "Eps8l3" "ENSMUSG00000040600" "protein_coding" "exon" "chr3-107877230-107877366" "chr3-107848951-107849488" 27741
"ENSMUST00000042986.1" "ENSMUST00000042986" "Plcl1" "ENSMUSG00000038349" "protein_coding" "cds" "chr1-55406388-55406630" "chr1-55405474-55406810" 0
"ENSMUST00000061295" "ENSMUST00000061295" "Dnajc22" "ENSMUSG00000038009" "protein_coding" "utr" "chr15-99099412-99099600" "chr15-99096813-99100433" 0
"ENSMUST00000161564" "ENSMUST00000161564" "Slc4a8" "ENSMUSG00000023032" "protein_coding" "cds" "chr15-100761930-100761974" "chr15-100761057-100762472" 0
"ENSMUSE00000432417.1" "ENSMUST00000023849" "Ccrn4l" "ENSMUSG00000023087" "protein_coding" "exon" "chr3-51224447-51225287" "chr3-51170362-51170828" 53618
"ENSMUST00000032909" "ENSMUST00000032909" "Pde3b" "ENSMUSG00000030671" "protein_coding" "cds" "chr7-114415551-114416462" "chr7-114414561-114416789" 0
"ENSMUST00000155575" "ENSMUST00000155575" "BC005537" "ENSMUSG00000019132" "protein_coding" "cds" "chr13-24802119-24802160" "chr13-24799709-24802822" 0
"ENSMUSE00001151152.1" "ENSMUST00000181851" "Gm26651" "ENSMUSG00000097495" "lincRNA" "exon" "chr13-51973214-51973271" "chr13-51917697-51919501" 53712
"ENSMUST00000172831" "ENSMUST00000172831" "Rgs22" "ENSMUSG00000037627" "protein_coding" "cds" "chr15-36140328-36140352" "chr15-36140049-36140670" 0
"ENSMUST00000195151" "ENSMUST00000195151" "Cox5b" "ENSMUSG00000061518" "protein_coding" "cds" "chr1-36691610-36691689" "chr1-36691115-36692003" 0
"ENSMUST00000162739" "ENSMUST00000162739" "Impdh1" "ENSMUSG00000003500" "protein_coding" "utr" "chr6-29200434-29201197" "chr6-29198525-29199062" 1371
"ENSMUSE00000790753" "ENSMUST00000052174" "Pigz" "ENSMUSG00000045625" "protein_coding" "exon" "chr16-31933851-31934043" "chr16-31917732-31918823" 15027
"ENSMUST00000092015" "ENSMUST00000092015" "Nol4" "ENSMUSG00000041923" "protein_coding" "utr" "chr18-22693181-22694940" "chr18-22674272-22674875" 18305
"ENSMUST00000079009" "ENSMUST00000079009" "Tdrd9" "ENSMUSG00000054003" "protein_coding" "utr" "chr12-112068281-112068854" "chr12-112080379-112080808" 11524
"ENSMUST00000180395" "ENSMUST00000180395" "Gm26719" "ENSMUSG00000097364" "lincRNA" "gap" "chr6-21987053-22065612" "chr6-21998124-21999402" 0
"ENSMUST00000127331" "ENSMUST00000127331" "Znrf2" "ENSMUSG00000058446" "protein_coding" "cds" "chr6-54817448-54817472" "chr6-54815971-54817958" 0
"ENSMUST00000167243.1" "ENSMUST00000167243" "Gad1-ps" "ENSMUSG00000090665" "protein_coding" "utr" "chr10-99445819-99447007" "chr10-99573961-99574445" 126953
"ENSMUST00000117346" "ENSMUST00000117346" "Best1" "ENSMUSG00000037418" "protein_coding" "cds" "chr19-9993228-9993322" "chr19-9992728-9993534" 0
"ENSMUST00000145890.1" "ENSMUST00000145890" "Gucd1" "ENSMUSG00000033416" "protein_coding" "utr" "chr10-75364934-75365026" "chr10-75364426-75365610" 0
"ENSMUSE00000638286" "ENSMUST00000048545" "Arglu1" "ENSMUSG00000040459" "protein_coding" "exon" "chr8-8689977-8690537" "chr8-8851238-8851786" 160700
"ENSMUST00000176015" "ENSMUST00000176015" "Uchl1" "ENSMUSG00000029223" "protein_coding" "gap" "chr5-66677073-66679662" "chr5-66679393-66679460" 0
"ENSMUST00000007757" "ENSMUST00000007757" "Tgfbr1" "ENSMUSG00000007613" "protein_coding" "utr" "chr4-47410778-47414931" "chr4-47437018-47438438" 22086
"ENSMUSE00000362149" "ENSMUST00000003640" "Fosb" "ENSMUSG00000003545" "protein_coding" "exon" "chr7-19309306-19310045" "chr7-19326305-19328186" 16259
"ENSMUST00000143506.1" "ENSMUST00000143506" "Mbp" "ENSMUSG00000041607" "protein_coding" "gap" "chr18-82522138-82572824" "chr18-82545785-82545960" 0
"ENSMUST00000134878" "ENSMUST00000134878" "Myh9" "ENSMUSG00000022443" "protein_coding" "gap" "chr15-77813232-77841956" "chr15-77830535-77831304" 0
"ENSMUST00000067538" "ENSMUST00000067538" "Ptprs" "ENSMUSG00000013236" "protein_coding" "utr" "chr17-56476340-56476483" "chr17-56474229-56476831" 0
"ENSMUST00000166748" "ENSMUST00000166748" "Per1" "ENSMUSG00000020893" "protein_coding" "cds" "chr11-69105390-69105623" "chr11-69104413-69105581" 0
"ENSMUST00000111254.1" "ENSMUST00000111254" "Alx4" "ENSMUSG00000040310" "protein_coding" "cds" "chr2-93642659-93643088" "chr2-93642458-93643639" 0
"ENSMUST00000121189.1" "ENSMUST00000121189" "Ube2cbp" "ENSMUSG00000032415" "protein_coding" "gap" "chr9-86440755-86451813" "chr9-86449562-86450047" 0
"ENSMUST00000172056" "ENSMUST00000172056" "Tubgcp3" "ENSMUSG00000000759" "protein_coding" "cds" "chr8-12671955-12671959" "chr8-12671635-12672650" 0
"ENSMUST00000176274.1" "ENSMUST00000176274" "Cyhr1" "ENSMUSG00000053929" "protein_coding" "cds" "chr15-76656360-76656716" "chr15-76655237-76657835" 0
"ENSMUST00000156680" "ENSMUST00000156680" "Fam76b" "ENSMUSG00000037808" "protein_coding" "utr" "chr9-13844029-13846541" "chr9-13910150-13910551" 63608
"ENSMUST00000027393" "ENSMUST00000027393" "Bard1" "ENSMUSG00000026196" "protein_coding" "gap" "chr1-71089528-71102667" "chr1-71099952-71100286" 0
"ENSMUSE00001165444" "ENSMUST00000181466" "C330046G13Rik" "ENSMUSG00000097076" "lincRNA" "exon" "chr10-84553260-84553338" "chr10-84562594-84563174" 9255
"ENSMUST00000141014.1" "ENSMUST00000141014" "Lrig1" "ENSMUSG00000030029" "protein_coding" "gap" "chr6-94663999-94680577" "chr6-94668198-94670399" 0
"ENSMUST00000177491" "ENSMUST00000177491" "BC068157" "ENSMUSG00000064125" "protein_coding" "cds" "chr8-4216182-4216548" "chr8-4216023-4217765" 0
"ENSMUST00000180767" "ENSMUST00000180767" "Elmo1" "ENSMUSG00000041112" "protein_coding" "gap" "chr13-20473288-20564423" "chr13-20512368-20512803" 0
"ENSMUST00000039026" "ENSMUST00000039026" "Apln" "ENSMUSG00000037010" "protein_coding" "cds" "chrX-48034439-48034505" "chrX-48034302-48034911" 0
"ENSMUST00000160150" "ENSMUST00000160150" "Hapln2" "ENSMUSG00000004894" "protein_coding" "cds" "chr3-88024330-88024417" "chr3-88022549-88024546" 0
"ENSMUST00000078839" "ENSMUST00000078839" "Efna5" "ENSMUSG00000048915" "protein_coding" "cds" "chr17-62881006-62881130" "chr17-62880618-62884535" 0
"ENSMUST00000170293" "ENSMUST00000170293" "Gnb2" "ENSMUSG00000029713" "protein_coding" "cds" "chr5-137530184-137530254" "chr5-137529462-137534076" 0
"ENSMUST00000090302.1" "ENSMUST00000090302" "Erc2" "ENSMUSG00000040640" "protein_coding" "gap" "chr14-27622615-27652686" "chr14-27623345-27623812" 0
"ENSMUST00000058265" "ENSMUST00000058265" "C1galt1c1" "ENSMUSG00000048970" "protein_coding" "utr" "chrX-38634978-38635087" "chrX-38634073-38635944" 0
"ENSMUST00000120825.2" "ENSMUST00000120825" "Grid2ip" "ENSMUSG00000010825" "protein_coding" "cds" "chr5-143372994-143373242" "chr5-143372558-143373262" 0
"ENSMUST00000097295" "ENSMUST00000097295" "AU016765" "ENSMUSG00000073377" "protein_coding" "utr" "chr17-64514081-64514410" "chr17-64499292-64499710" 14370
"ENSMUST00000131776" "ENSMUST00000131776" "Dmrtb1" "ENSMUSG00000028610" "protein_coding" "utr" "chr4-107676290-107677004" "chr4-107673957-107674475" 1814
"ENSMUST00000160379.1" "ENSMUST00000160379" "Cdk5r2" "ENSMUSG00000090071" "protein_coding" "utr" "chr1-74856208-74857732" "chr1-74857187-74858700" 0
"ENSMUST00000042054" "ENSMUST00000042054" "Foxf2" "ENSMUSG00000038402" "protein_coding" "utr" "chr13-31630646-31631403" "chr13-31632483-31632897" 1079
"ENSMUSE00001326642" "ENSMUST00000190004" "Gm29295" "ENSMUSG00000099558" "lincRNA" "exon" "chr7-71390486-71391272" "chr7-71412189-71412516" 20916
"ENSMUSE00001014541.1" "ENSMUST00000178679" "Topaz1" "ENSMUSG00000094985" "protein_coding" "exon" "chr9-122747346-122747562" "chr9-122729516-122729904" 17441
"ENSMUST00000028608" "ENSMUST00000028608" "Nat10" "ENSMUSG00000027185" "protein_coding" "cds" "chr2-103744286-103744419" "chr2-103743972-103744414" 0
"ENSMUST00000025675" "ENSMUST00000025675" "Naa40" "ENSMUSG00000024764" "protein_coding" "cds" "chr19-7240938-7240943" "chr19-7240144-7241694" 0
"ENSMUSE00000372198" "ENSMUST00000022904" "Atp6v1c1" "ENSMUSG00000022295" "protein_coding" "exon" "chr15-38661904-38662083" "chr15-38640637-38641178" 20725
"ENSMUST00000032451" "ENSMUST00000032451" "Slc6a11" "ENSMUSG00000030307" "protein_coding" "utr" "chr6-114247741-114249886" "chr6-114264399-114265650" 14512
"ENSMUST00000067103" "ENSMUST00000067103" "Taf8" "ENSMUSG00000023980" "protein_coding" "utr" "chr17-47488050-47489883" "chr17-47483970-47487448" 601
"ENSMUST00000023291.1" "ENSMUST00000023291" "Mapk8ip2" "ENSMUSG00000022619" "protein_coding" "cds" "chr15-89454221-89454285" "chr15-89453313-89454535" 0
"ENSMUSE00000766687" "ENSMUST00000097284" "Fam179a" "ENSMUSG00000045761" "protein_coding" "exon" "chr17-71673261-71673499" "chr17-71672076-71672125" 1135
"ENSMUST00000178822" "ENSMUST00000178822" "Rpain" "ENSMUSG00000018449" "protein_coding" "cds" "chr11-70970507-70970587" "chr11-70968571-70971126" 0
"ENSMUST00000154742" "ENSMUST00000154742" "Atxn7l1" "ENSMUSG00000020564" "protein_coding" "cds" "chr12-33341921-33342195" "chr12-33341307-33342791" 0
"ENSMUSE00000332368.1" "ENSMUST00000055518" "Pik3r1" "ENSMUSG00000041417" "protein_coding" "exon" "chr13-101767977-101768217" "chr13-101832447-101832787" 64229
"ENSMUST00000047034" "ENSMUST00000047034" "Ttbk1" "ENSMUSG00000015599" "protein_coding" "cds" "chr17-46484150-46484257" "chr17-46483426-46484925" 0
"ENSMUSE00000897610" "ENSMUST00000098578" "Ccdc130" "ENSMUSG00000004994" "protein_coding" "exon" "chr8-84270342-84270380" "chr8-84321814-84322334" 51433
"ENSMUST00000190196" "ENSMUST00000190196" "Prob1" "ENSMUSG00000073600" "protein_coding" "cds" "chr18-35652167-35655199" "chr18-35652306-35655489" 0
"ENSMUST00000097414" "ENSMUST00000097414" "Qk" "ENSMUSG00000062078" "protein_coding" "cds" "chr17-10318732-10318873" "chr17-10318381-10320334" 0
"ENSMUST00000110495.2" "ENSMUST00000110495" "Slc12a1" "ENSMUSG00000027202" "protein_coding" "cds" "chr2-125206015-125206097" "chr2-125206004-125206354" 0
"ENSMUSE00000838103" "ENSMUST00000147951" "4930406D18Rik" "ENSMUSG00000086923" "lincRNA" "exon" "chr3-100426405-100426659" "chr3-100422346-100423243" 3161
"ENSMUST00000124738" "ENSMUST00000124738" "Gm12992" "ENSMUSG00000085667" "processed_transcript" "gap" "chr4-131911359-131915443" "chr4-131909795-131911406" 0
"ENSMUST00000048915" "ENSMUST00000048915" "Rbm8a" "ENSMUSG00000038374" "protein_coding" "cds" "chr3-96630477-96630554" "chr3-96629426-96630568" 0
"ENSMUST00000163347" "ENSMUST00000163347" "C530008M17Rik" "ENSMUSG00000036377" "protein_coding" "gap" "chr5-76851405-76854934" "chr5-76853484-76854012" 0
"ENSMUST00000103133.1" "ENSMUST00000103133" "Smarce1" "ENSMUSG00000037935" "protein_coding" "utr" "chr11-99209047-99210068" "chr11-99207115-99207226" 1820
"ENSMUST00000153864.1" "ENSMUST00000153864" "Osbpl5" "ENSMUSG00000037606" "protein_coding" "gap" "chr7-143715823-143740269" "chr7-143726142-143726756" 0
"ENSMUST00000092074" "ENSMUST00000092074" "Stat6" "ENSMUSG00000002147" "protein_coding" "cds" "chr10-127659795-127659981" "chr10-127657020-127660336" 0
"ENSMUST00000105861" "ENSMUST00000105861" "Srrm1" "ENSMUSG00000028809" "protein_coding" "utr" "chr4-135320484-135321346" "chr4-135298241-135298398" 22085
"ENSMUST00000102955" "ENSMUST00000102955" "Cetn4" "ENSMUSG00000045031" "protein_coding" "cds" "chr3-37312357-37312359" "chr3-37312016-37312966" 0
"ENSMUSE00000110779" "ENSMUST00000021240" "Cdc34-ps" "ENSMUSG00000020870" "protein_coding" "exon" "chr11-94741782-94743014" "chr11-94730221-94730637" 11144
"ENSMUST00000172849" "ENSMUST00000172849" "Shroom3" "ENSMUSG00000029381" "protein_coding" "gap" "chr5-92809562-92835657" "chr5-92831441-92832144" 0
"ENSMUST00000029374.1" "ENSMUST00000029374" "Nbea" "ENSMUSG00000027799" "protein_coding" "gap" "chr3-55934641-55953035" "chr3-55950109-55950391" 0
"ENSMUST00000023457" "ENSMUST00000023457" "Senp5" "ENSMUSG00000022772" "protein_coding" "utr" "chr16-32002992-32003287" "chr16-32002528-32003676" 0
"ENSMUST00000030014" "ENSMUST00000030014" "Ncbp1" "ENSMUSG00000028330" "protein_coding" "cds" "chr4-46138853-46138886" "chr4-46137823-46139341" 0
"ENSMUST00000102912" "ENSMUST00000102912" "March3" "ENSMUSG00000032656" "protein_coding" "utr" "chr18-56925307-56925548" "chr18-56924535-56926333" 0
"ENSMUSE00001091601" "ENSMUST00000037448" "Zfp109" "ENSMUSG00000074283" "protein_coding" "exon" "chr7-24236618-24236632" "chr7-24237263-24237939" 630
"ENSMUST00000170667" "ENSMUST00000170667" "Shq1" "ENSMUSG00000035378" "protein_coding" "cds" "chr6-100670919-100671061" "chr6-100670309-100671466" 0
"ENSMUST00000167078" "ENSMUST00000167078" "Golim4" "ENSMUSG00000034109" "protein_coding" "gap" "chr3-75911650-75956111" "chr3-75952152-75953357" 0
"ENSMUST00000148433.1" "ENSMUST00000148433" "Fryl" "ENSMUSG00000070733" "protein_coding" "gap" "chr5-73221073-73256399" "chr5-73246457-73246970" 0
"ENSMUST00000031080" "ENSMUST00000031080" "Fam114a1" "ENSMUSG00000029185" "protein_coding" "gap" "chr5-65015469-65021601" "chr5-65019880-65020466" 0
"ENSMUSE00000441823.3" "ENSMUST00000115716" "Psd2" "ENSMUSG00000024347" "protein_coding" "exon" "chr18-35964830-35965219" "chr18-35932751-35933555" 31274
"ENSMUST00000153763" "ENSMUST00000153763" "Mapkapk5" "ENSMUSG00000029454" "protein_coding" "cds" "chr5-121545165-121545200" "chr5-121544505-121546949" 0
"ENSMUST00000044527" "ENSMUST00000044527" "Tsga10ip" "ENSMUSG00000039330" "protein_coding" "cds" "chr19-5390609-5390727" "chr19-5388095-5390857" 0
"ENSMUST00000028280.2" "ENSMUST00000028280" "Col5a1" "ENSMUSG00000026837" "protein_coding" "gap" "chr2-27968193-27969744" "chr2-27969257-27969596" 0
"ENSMUSE00000759862" "ENSMUST00000142621" "Gm15322" "ENSMUSG00000086402" "lincRNA" "exon" "chr13-111991466-111991603" "chr13-111983714-111984664" 6801
"ENSMUST00000175848" "ENSMUST00000175848" "Rasl10b" "ENSMUSG00000020684" "protein_coding" "cds" "chr11-83412619-83412834" "chr11-83412622-83412732" 0
"ENSMUSE00000652889" "ENSMUST00000032185" "Slc6a6" "ENSMUSG00000030096" "protein_coding" "exon" "chr6-91684067-91684308" "chr6-91617115-91617620" 66446
"ENSMUSE00000810698" "ENSMUST00000032179" "Nup210" "ENSMUSG00000030091" "protein_coding" "exon" "chr6-91116618-91116829" "chr6-91132885-91133146" 16055
"ENSMUST00000145615" "ENSMUST00000145615" "Lingo2" "ENSMUSG00000045083" "protein_coding" "gap" "chr4-36718964-36951080" "chr4-36950168-36950769" 0
"ENSMUST00000144497" "ENSMUST00000144497" "F11r" "ENSMUSG00000038235" "protein_coding" "gap" "chr1-171437702-171460362" "chr1-171449940-171450456" 0
"ENSMUST00000145032" "ENSMUST00000145032" "Siah2" "ENSMUSG00000036432" "protein_coding" "gap" "chr3-58676444-58685549" "chr3-58680722-58681376" 0
"ENSMUST00000150462.1" "ENSMUST00000150462" "Trp53i11" "ENSMUSG00000068735" "protein_coding" "utr" "chr2-93189089-93189223" "chr2-93185321-93189709" 0
"ENSMUST00000179521" "ENSMUST00000179521" "Pitpna" "ENSMUSG00000017781" "protein_coding" "cds" "chr11-75588333-75588352" "chr11-75587728-75589214" 0
"ENSMUSE00001092504" "ENSMUST00000071760" "Gm14496" "ENSMUSG00000098505" "protein_coding" "exon" "chr2-181991226-181991431" "chr2-181952393-181952589" 38636
"ENSMUSE00000902869" "ENSMUST00000164104" "Gm3294" "ENSMUSG00000092090" "lincRNA" "exon" "chr6-29021734-29022165" "chr6-29023283-29024600" 1117
"ENSMUSE00001344465.1" "ENSMUST00000193994" "RP24-468O23.2" "ENSMUSG00000103278" "lincRNA" "exon" "chr3-28729878-28731359" "chr3-28739395-28739824" 8035
"ENSMUST00000024944" "ENSMUST00000024944" "Slc3a1" "ENSMUSG00000024131" "protein_coding" "gap" "chr17-85028859-85032442" "chr17-85029638-85029760" 0
"ENSMUSE00001152053.1" "ENSMUST00000181712" "4930448E22Rik" "ENSMUSG00000097463" "lincRNA" "exon" "chr9-46328743-46329413" "chr9-46430891-46431623" 101477
"ENSMUST00000163898" "ENSMUST00000163898" "Igfbp7" "ENSMUSG00000036256" "protein_coding" "gap" "chr5-77355672-77401486" "chr5-77357604-77358772" 0
"ENSMUST00000172785" "ENSMUST00000172785" "H2-D1" "ENSMUSG00000073411" "protein_coding" "cds" "chr17-35263839-35264114" "chr17-35262372-35264622" 0
"ENSMUST00000118100.1" "ENSMUST00000118100" "Rapgef2" "ENSMUSG00000062232" "protein_coding" "utr" "chr3-79062516-79064535" "chr3-78674749-78675061" 387454
"ENSMUST00000134281" "ENSMUST00000134281" "Rnft2" "ENSMUSG00000032850" "protein_coding" "gap" "chr5-118202924-118228783" "chr5-118214282-118214917" 0
"ENSMUST00000169990" "ENSMUST00000169990" "Slc6a9" "ENSMUSG00000028542" "protein_coding" "cds" "chr4-117863429-117863561" "chr4-117862735-117863604" 0
"ENSMUST00000063694" "ENSMUST00000063694" "Klf13" "ENSMUSG00000052040" "protein_coding" "utr" "chr7-63886347-63891507" "chr7-63877589-63877964" 8382
"ENSMUST00000186122" "ENSMUST00000186122" "Slc26a9" "ENSMUSG00000042268" "protein_coding" "gap" "chr1-131750723-131752843" "chr1-131752083-131752425" 0
"ENSMUSE00001125301" "ENSMUST00000181576" "Gm26521" "ENSMUSG00000097422" "lincRNA" "exon" "chr9-20607766-20609016" "chr9-20606927-20608049" 0
"ENSMUST00000034111" "ENSMUST00000034111" "Slc10a7" "ENSMUSG00000031684" "protein_coding" "gap" "chr8-78578758-78662986" "chr8-78622292-78622754" 0
"ENSMUST00000174432" "ENSMUST00000174432" "Kazn" "ENSMUSG00000040606" "protein_coding" "gap" "chr4-142159181-142210014" "chr4-142173226-142175478" 0
"ENSMUSE00000914383" "ENSMUST00000168817" "Fcgr3" "ENSMUSG00000059498" "protein_coding" "exon" "chr1-171051174-171051852" "chr1-171044226-171045274" 5899
"ENSMUST00000189588.2" "ENSMUST00000189588" "Tmem108" "ENSMUSG00000042757" "protein_coding" "gap" "chr9-103609797-103752854" "chr9-103624680-103625077" 0
"ENSMUST00000046807.1" "ENSMUST00000046807" "Slc16a9" "ENSMUSG00000037762" "protein_coding" "utr" "chr10-70245100-70245378" "chr10-70244820-70246411" 0
"ENSMUST00000186702" "ENSMUST00000186702" "Cacna2d4" "ENSMUSG00000041460" "protein_coding" "gap" "chr6-119330900-119336390" "chr6-119332103-119333682" 0
"ENSMUSE00000888431" "ENSMUST00000036665" "Cog6" "ENSMUSG00000027742" "protein_coding" "exon" "chr3-53017046-53017237" "chr3-53029068-53029439" 11830
"ENSMUST00000169200.1" "ENSMUST00000169200" "Hagh" "ENSMUSG00000024158" "protein_coding" "cds" "chr17-24850593-24850668" "chr17-24848536-24851160" 0
"ENSMUST00000177457.2" "ENSMUST00000177457" "Frmd4a" "ENSMUSG00000026657" "protein_coding" "cds" "chr2-4601115-4601355" "chr2-4601280-4601727" 0
"ENSMUSE00000408535" "ENSMUST00000034136" "Gpt2" "ENSMUSG00000031700" "protein_coding" "exon" "chr8-85492576-85492689" "chr8-85482040-85482251" 10324
"ENSMUST00000169850.1" "ENSMUST00000169850" "Gfra1" "ENSMUSG00000025089" "protein_coding" "cds" "chr19-58454309-58454348" "chr19-58452989-58455393" 0
"ENSMUST00000174683" "ENSMUST00000174683" "Jarid2" "ENSMUSG00000038518" "protein_coding" "gap" "chr13-44848422-44874282" "chr13-44869360-44870219" 0
"ENSMUST00000171937" "ENSMUST00000171937" "Arhgap35" "ENSMUSG00000058230" "protein_coding" "gap" "chr7-16512486-16549062" "chr7-16537406-16537626" 0
"ENSMUSE00001333590" "ENSMUST00000187199" "Gm28869" "ENSMUSG00000101556" "processed_transcript" "exon" "chr17-15074417-15074993" "chr17-15083928-15085485" 8934
"ENSMUST00000173618" "ENSMUST00000173618" "Pitx1" "ENSMUSG00000021506" "protein_coding" "cds" "chr13-55828474-55828675" "chr13-55827592-55829363" 0
"ENSMUST00000108096" "ENSMUST00000108096" "B4galt1" "ENSMUSG00000028413" "protein_coding" "cds" "chr4-40853391-40853805" "chr4-40852323-40855098" 0
"ENSMUST00000124648" "ENSMUST00000124648" "Tesc" "ENSMUSG00000029359" "protein_coding" "cds" "chr5-118027930-118027987" "chr5-118027030-118030378" 0
"ENSMUST00000079784" "ENSMUST00000079784" "Myl3" "ENSMUSG00000059741" "protein_coding" "utr" "chr9-110769585-110769804" "chr9-110780944-110782274" 11139
"ENSMUST00000165307" "ENSMUST00000165307" "Anp32e" "ENSMUSG00000015749" "protein_coding" "utr" "chr3-95945251-95947390" "chr3-95950560-95951576" 3169
"ENSMUST00000156904" "ENSMUST00000156904" "Pik3cg" "ENSMUSG00000020573" "protein_coding" "utr" "chr12-32173473-32173969" "chr12-32144565-32144889" 28583
"ENSMUST00000128041" "ENSMUST00000128041" "Tmem180" "ENSMUSG00000025227" "protein_coding" "gap" "chr19-46341171-46366310" "chr19-46348242-46351011" 0
"ENSMUST00000124096.3" "ENSMUST00000124096" "Fgfr2" "ENSMUSG00000030849" "protein_coding" "gap" "chr7-130172940-133081756" "chr7-132475082-132475494" 0
"ENSMUSE00000665449" "ENSMUST00000079692" "Gpr182" "ENSMUSG00000058396" "protein_coding" "exon" "chr10-127751600-127751732" "chr10-127754489-127756375" 2756
"ENSMUST00000088516" "ENSMUST00000088516" "Magi2" "ENSMUSG00000040003" "protein_coding" "utr" "chr5-19227046-19227288" "chr5-19226547-19227131" 0
"ENSMUST00000087951" "ENSMUST00000087951" "Vps37c" "ENSMUSG00000048832" "protein_coding" "cds" "chr19-10710270-10710441" "chr19-10709077-10710344" 0
"ENSMUST00000155725" "ENSMUST00000155725" "Mob3b" "ENSMUSG00000073910" "protein_coding" "gap" "chr4-35084390-35157251" "chr4-35130358-35130748" 0
"ENSMUST00000044462" "ENSMUST00000044462" "Tcam1" "ENSMUSG00000020712" "protein_coding" "utr" "chr11-106287030-106288745" "chr11-106289392-106289842" 646
"ENSMUST00000079634" "ENSMUST00000079634" "Exosc5" "ENSMUSG00000061286" "protein_coding" "cds" "chr7-25659236-25659383" "chr7-25658360-25659662" 0
"ENSMUST00000191106.2" "ENSMUST00000191106" "Ptprn2" "ENSMUSG00000056553" "protein_coding" "gap" "chr12-116580450-116722082" "chr12-116581933-116582197" 0
"ENSMUST00000053120" "ENSMUST00000053120" "Gpr146" "ENSMUSG00000044197" "protein_coding" "cds" "chr5-139378775-139379194" "chr5-139378820-139381301" 0
"ENSMUST00000168387" "ENSMUST00000168387" "Dysf" "ENSMUSG00000033788" "protein_coding" "gap" "chr6-84087875-84096476" "chr6-84095908-84096233" 0
"ENSMUST00000183736" "ENSMUST00000183736" "Hepacam2" "ENSMUSG00000044156" "protein_coding" "gap" "chr6-3487277-3498217" "chr6-3496169-3497054" 0
"ENSMUST00000053355" "ENSMUST00000053355" "Creg2" "ENSMUSG00000050967" "protein_coding" "cds" "chr1-39650506-39650940" "chr1-39650386-39651324" 0
"ENSMUST00000164083.1" "ENSMUST00000164083" "Ascc1" "ENSMUSG00000044475" "protein_coding" "gap" "chr10-60064409-60098092" "chr10-60080367-60080515" 0
"ENSMUST00000185560.3" "ENSMUST00000185560" "Tmem163" "ENSMUSG00000026347" "protein_coding" "gap" "chr1-127552805-127668650" "chr1-127626016-127626204" 0
"ENSMUST00000062264" "ENSMUST00000062264" "Nucks1" "ENSMUSG00000026434" "protein_coding" "utr" "chr1-131931207-131936321" "chr1-131937671-131938109" 1349
"ENSMUST00000151077" "ENSMUST00000151077" "Cfap70" "ENSMUSG00000039543" "protein_coding" "utr" "chr14-20452202-20452223" "chr14-20451649-20452403" 0
"ENSMUST00000090302.2" "ENSMUST00000090302" "Erc2" "ENSMUSG00000040640" "protein_coding" "gap" "chr14-28303011-28475602" "chr14-28409396-28409878" 0
"ENSMUST00000169850.2" "ENSMUST00000169850" "Gfra1" "ENSMUSG00000025089" "protein_coding" "gap" "chr19-58392588-58451968" "chr19-58396602-58397064" 0
"ENSMUST00000150896" "ENSMUST00000150896" "Dennd1a" "ENSMUSG00000035392" "protein_coding" "cds" "chr2-38287113-38287129" "chr2-38286283-38287852" 0
"ENSMUST00000113462" "ENSMUST00000113462" "Nrxn2" "ENSMUSG00000033768" "protein_coding" "utr" "chr19-6418731-6418972" "chr19-6418087-6419379" 0
"ENSMUSE00000738695" "ENSMUST00000124028" "BC006965" "ENSMUSG00000041674" "processed_transcript" "exon" "chr11-112663927-112664956" "chr11-112594905-112595641" 68285
"ENSMUST00000189469.2" "ENSMUST00000189469" "Pdzd2" "ENSMUSG00000022197" "protein_coding" "gap" "chr15-12458300-12592080" "chr15-12586104-12586534" 0
"ENSMUST00000003599" "ENSMUST00000003599" "Pcdhgb6" "ENSMUSG00000103088" "protein_coding" "cds" "chr18-37742241-37744658" "chr18-37741838-37742465" 0
"ENSMUST00000127664.18" "ENSMUST00000127664" "Gm20388" "ENSMUSG00000092329" "protein_coding" "gap" "chr8-119910940-124295357" "chr8-122722222-122722526" 0
"ENSMUSE00000351508.1" "ENSMUST00000029987" "Aldob" "ENSMUSG00000028307" "protein_coding" "exon" "chr4-49549434-49549546" "chr4-49553255-49553809" 3708
"ENSMUSE00000332815" "ENSMUST00000030791" "Smarcd3" "ENSMUSG00000028949" "protein_coding" "exon" "chr5-24601781-24602012" "chr5-24604340-24605241" 2327
"ENSMUST00000127664.19" "ENSMUST00000127664" "Gm20388" "ENSMUSG00000092329" "protein_coding" "gap" "chr8-119910940-124295357" "chr8-122617910-122618515" 0
"ENSMUST00000108023" "ENSMUST00000108023" "Ccne1" "ENSMUSG00000002068" "protein_coding" "utr" "chr7-38097984-38098514" "chr7-38073886-38074256" 23727
