"tx_id" "gene_name" "gene_id" "gene_biotype" "type" "closest_region" "query_region" "distance"
"ENSMUST00000037798.1" "ENSMUST00000037798" "Slc24a1" "ENSMUSG00000034452" "protein_coding" "gap" "chr9-64932251-64935914" "chr9-64933800-64935276" 0
"ENSMUST00000047627" "ENSMUST00000047627" "Gpbp1" "ENSMUSG00000032745" "protein_coding" "utr" "chr13-111425680-111426492" "chr13-111418101-111418389" 7290
"ENSMUST00000049206" "ENSMUST00000049206" "Arhgef3" "ENSMUSG00000021895" "protein_coding" "gap" "chr14-27265586-27362789" "chr14-27351484-27351933" 0
"ENSMUSE00000843538" "ENSMUST00000151466" "Trp53inp2" "ENSMUSG00000038375" "protein_coding" "exon" "chr2-155381059-155381192" "chr2-155369239-155370080" 10978
"ENSMUST00000168884" "ENSMUST00000168884" "Hpn" "ENSMUSG00000001249" "protein_coding" "cds" "chr7-31114678-31114690" "chr7-31114558-31116002" 0
"ENSMUST00000174546" "ENSMUST00000174546" "Ube2g2" "ENSMUSG00000009293" "protein_coding" "gap" "chr10-77622417-77630725" "chr10-77624684-77624816" 0
"ENSMUST00000176018" "ENSMUST00000176018" "Cers6" "ENSMUSG00000027035" "protein_coding" "gap" "chr2-68861806-68934514" "chr2-68869609-68871836" 0
"ENSMUST00000132832.2" "ENSMUST00000132832" "Mad1l1" "ENSMUSG00000029554" "protein_coding" "gap" "chr5-140194059-140261497" "chr5-140208268-140209412" 0
"ENSMUST00000139863.1" "ENSMUST00000139863" "Tanc1" "ENSMUSG00000035168" "protein_coding" "gap" "chr2-59699428-59724660" "chr2-59717768-59718241" 0
"ENSMUSE00000857792.1" "ENSMUST00000020312" "Mcu" "ENSMUSG00000009647" "protein_coding" "exon" "chr10-59616524-59616692" "chr10-59621345-59621794" 4652
"ENSMUST00000040077" "ENSMUST00000040077" "Polr2f" "ENSMUSG00000033020" "protein_coding" "cds" "chr15-79146053-79146183" "chr15-79145374-79146405" 0
"ENSMUSE00000790545" "ENSMUST00000131401" "Gm14243" "ENSMUSG00000067745" "lincRNA" "exon" "chr2-161179064-161179205" "chr2-161144669-161145216" 33847
"ENSMUST00000138435.1" "ENSMUST00000138435" "Rnf220" "ENSMUSG00000028677" "protein_coding" "gap" "chr4-117307679-117489588" "chr4-117413964-117414160" 0
"ENSMUST00000045041" "ENSMUST00000045041" "Galnt12" "ENSMUSG00000039774" "protein_coding" "cds" "chr4-47091973-47092328" "chr4-47091041-47093390" 0
"ENSMUST00000172031.1" "ENSMUST00000172031" "Inpp4b" "ENSMUSG00000037940" "protein_coding" "gap" "chr8-81770925-81844455" "chr8-81840472-81841058" 0
"ENSMUST00000149613" "ENSMUST00000149613" "Gm13847" "ENSMUSG00000086804" "lincRNA" "gap" "chr6-31605453-31742952" "chr6-31617385-31617587" 0
"ENSMUST00000135987.1" "ENSMUST00000135987" "Gm12511" "ENSMUSG00000066176" "lincRNA" "gap" "chr4-55563638-55598066" "chr4-55572946-55573061" 0
"ENSMUST00000040636" "ENSMUST00000040636" "Sec1" "ENSMUSG00000040364" "protein_coding" "cds" "chr7-45678452-45679524" "chr7-45676749-45678629" 0
"ENSMUST00000044286" "ENSMUST00000044286" "Zdhhc1" "ENSMUSG00000039199" "protein_coding" "cds" "chr8-105473484-105473566" "chr8-105473445-105475465" 0
"ENSMUST00000024575" "ENSMUST00000024575" "Rps6ka2" "ENSMUSG00000023809" "protein_coding" "cds" "chr17-7271592-7271656" "chr17-7271502-7271956" 0
"ENSMUSE00000416502.1" "ENSMUST00000054960" "Irf2bp2" "ENSMUSG00000051495" "protein_coding" "exon" "chr8-126592440-126593986" "chr8-126686806-126687418" 92819
"ENSMUST00000153453" "ENSMUST00000153453" "Cdc42ep4" "ENSMUSG00000041598" "protein_coding" "gap" "chr11-113729666-113750953" "chr11-113733510-113735687" 0
"ENSMUST00000107415" "ENSMUST00000107415" "Zfp618" "ENSMUSG00000028358" "protein_coding" "gap" "chr4-63061565-63079839" "chr4-63071030-63072299" 0
"ENSMUST00000171450" "ENSMUST00000171450" "Lima1" "ENSMUSG00000023022" "protein_coding" "gap" "chr15-99843824-99875332" "chr15-99852640-99853265" 0
"ENSMUST00000032322" "ENSMUST00000032322" "Lrp6" "ENSMUSG00000030201" "protein_coding" "gap" "chr6-134486672-134506195" "chr6-134504955-134505192" 0
"ENSMUST00000111644.2" "ENSMUST00000111644" "Stk38l" "ENSMUSG00000001630" "protein_coding" "gap" "chr6-146725048-146758460" "chr6-146733412-146734133" 0
"ENSMUST00000010974" "ENSMUST00000010974" "Kdelr3" "ENSMUSG00000010830" "protein_coding" "gap" "chr15-79516641-79522810" "chr15-79519152-79519826" 0
"ENSMUST00000177227" "ENSMUST00000177227" "Foxp1" "ENSMUSG00000030067" "protein_coding" "gap" "chr6-99163030-99260344" "chr6-99171548-99174237" 0
"ENSMUSE00000795830" "ENSMUST00000122863" "Tnfaip3" "ENSMUSG00000019850" "protein_coding" "exon" "chr10-19015548-19015657" "chr10-19117190-19117718" 101532
"ENSMUST00000088790" "ENSMUST00000088790" "Ret" "ENSMUSG00000030110" "protein_coding" "gap" "chr6-118184441-118197060" "chr6-118192090-118193494" 0
"ENSMUST00000180304.2" "ENSMUST00000180304" "1110059E24Rik" "ENSMUSG00000035171" "protein_coding" "gap" "chr19-21619216-21630509" "chr19-21622314-21622705" 0
"ENSMUST00000078438.1" "ENSMUST00000078438" "Trim31" "ENSMUSG00000058063" "protein_coding" "utr" "chr17-36909718-36910214" "chr17-36920150-36920723" 9935
"ENSMUST00000022561" "ENSMUST00000022561" "Amer2" "ENSMUSG00000021986" "protein_coding" "utr" "chr14-60380266-60381003" "chr14-60400562-60400880" 19558
"ENSMUST00000164470" "ENSMUST00000164470" "Kars" "ENSMUSG00000031948" "protein_coding" "gap" "chr8-112003441-112005631" "chr8-112004169-112004296" 0
"ENSMUST00000144573" "ENSMUST00000144573" "Ephb2" "ENSMUSG00000028664" "protein_coding" "gap" "chr4-136774645-136835769" "chr4-136825260-136825600" 0
"ENSMUSE00000254484" "ENSMUST00000190433" "Slurp1" "ENSMUSG00000022596" "protein_coding" "exon" "chr15-74727941-74728034" "chr15-74728839-74730909" 804
"ENSMUSE00000385947" "ENSMUST00000039500" "Tmc1" "ENSMUSG00000024749" "protein_coding" "exon" "chr19-20954144-20954202" "chr19-21077890-21078280" 123687
"ENSMUST00000147953" "ENSMUST00000147953" "Foxn4" "ENSMUSG00000042002" "protein_coding" "gap" "chr5-114263155-114272972" "chr5-114268546-114269053" 0
"ENSMUST00000121440.4" "ENSMUST00000121440" "Maml3" "ENSMUSG00000061143" "protein_coding" "gap" "chr3-51857077-52103678" "chr3-51977919-51978460" 0
"ENSMUST00000006969.1" "ENSMUST00000006969" "Krt23" "ENSMUSG00000006777" "protein_coding" "cds" "chr11-99492669-99493064" "chr11-99491984-99493995" 0
"ENSMUST00000183297.3" "ENSMUST00000183297" "Pvt1" "ENSMUSG00000097039" "lincRNA" "gap" "chr15-62107466-62175466" "chr15-62128475-62129122" 0
"ENSMUST00000143065" "ENSMUST00000143065" "Gm14005" "ENSMUSG00000074813" "processed_transcript" "gap" "chr2-128196442-128330844" "chr2-128257407-128258021" 0
"ENSMUST00000136381.3" "ENSMUST00000136381" "Sidt1" "ENSMUSG00000022696" "protein_coding" "gap" "chr16-44301063-44332306" "chr16-44313427-44313902" 0
"ENSMUST00000162283" "ENSMUST00000162283" "Tmem63a" "ENSMUSG00000026519" "protein_coding" "cds" "chr1-180952132-180952134" "chr1-180951975-180953115" 0
"ENSMUSE00000437675" "ENSMUST00000102495" "Tmigd1" "ENSMUSG00000020839" "protein_coding" "exon" "chr11-76902159-76902216" "chr11-76892890-76894734" 7424
"ENSMUSE00000890527" "ENSMUST00000105812" "Vwa5b1" "ENSMUSG00000028753" "protein_coding" "exon" "chr4-138635715-138635884" "chr4-138672127-138672622" 36242
"ENSMUST00000155939" "ENSMUST00000155939" "Psmf1" "ENSMUSG00000032869" "protein_coding" "cds" "chr2-151741011-151741139" "chr2-151740031-151741623" 0
"ENSMUST00000194740" "ENSMUST00000194740" "Rab3gap2" "ENSMUSG00000039318" "protein_coding" "gap" "chr1-185221910-185232960" "chr1-185229644-185230346" 0
"ENSMUST00000154248.4" "ENSMUST00000154248" "Sgsm1" "ENSMUSG00000042216" "protein_coding" "gap" "chr5-113288900-113310547" "chr5-113299664-113300850" 0
"ENSMUSE00000738833" "ENSMUST00000155466" "Gm20696" "ENSMUSG00000030068" "protein_coding" "exon" "chr6-99666628-99666797" "chr6-99677109-99678483" 10311
"ENSMUST00000027677" "ENSMUST00000027677" "Csrp1" "ENSMUSG00000026421" "protein_coding" "utr" "chr1-135729147-135729274" "chr1-135728650-135730941" 0
"ENSMUST00000089184" "ENSMUST00000089184" "Kcnj12" "ENSMUSG00000042529" "protein_coding" "gap" "chr11-61022851-61069127" "chr11-61042006-61043772" 0
"ENSMUST00000160641" "ENSMUST00000160641" "Cacna1s" "ENSMUSG00000026407" "protein_coding" "gap" "chr1-136054685-136068920" "chr1-136058406-136059111" 0
"ENSMUST00000159715" "ENSMUST00000159715" "Galnt6" "ENSMUSG00000037280" "protein_coding" "gap" "chr15-100720236-100729306" "chr15-100721745-100723105" 0
"ENSMUST00000112498.1" "ENSMUST00000112498" "Crim1" "ENSMUSG00000024074" "protein_coding" "gap" "chr17-78201100-78237741" "chr17-78204561-78205624" 0
"ENSMUSE00000695954" "ENSMUST00000035779" "Acsl3" "ENSMUSG00000032883" "protein_coding" "exon" "chr1-78657825-78658103" "chr1-78647315-78647732" 10092
"ENSMUST00000033875" "ENSMUST00000033875" "Prosc" "ENSMUSG00000031485" "protein_coding" "utr" "chr8-27053415-27056131" "chr8-27057809-27058746" 1677
"ENSMUST00000121017.1" "ENSMUST00000121017" "Ccdc155" "ENSMUSG00000038292" "protein_coding" "gap" "chr7-45190028-45193175" "chr7-45191713-45192254" 0
"ENSMUSE00000392471" "ENSMUST00000043938" "Plcl2" "ENSMUSG00000038910" "protein_coding" "exon" "chr17-50509547-50509937" "chr17-50455749-50456198" 53348
"ENSMUST00000177297" "ENSMUST00000177297" "Cux1" "ENSMUSG00000029705" "protein_coding" "gap" "chr5-136258041-136314306" "chr5-136288405-136288981" 0
"ENSMUST00000139263" "ENSMUST00000139263" "Samhd1" "ENSMUSG00000027639" "protein_coding" "cds" "chr2-157129850-157129916" "chr2-157129330-157129894" 0
"ENSMUST00000181202" "ENSMUST00000181202" "9530036O11Rik" "ENSMUSG00000097726" "lincRNA" "gap" "chr5-28467349-28564332" "chr5-28477906-28478117" 0
"ENSMUSE00000722704" "ENSMUST00000113707" "Tpm1" "ENSMUSG00000032366" "protein_coding" "exon" "chr9-67049019-67049406" "chr9-67072183-67072582" 22776
"ENSMUST00000101492.1" "ENSMUST00000101492" "E330009J07Rik" "ENSMUSG00000037172" "protein_coding" "utr" "chr6-40401375-40406738" "chr6-40403618-40404013" 0
"ENSMUSE00001322003" "ENSMUST00000187285" "Plekha6" "ENSMUSG00000041757" "protein_coding" "exon" "chr1-133181321-133181600" "chr1-133177377-133178289" 3031
"ENSMUST00000154148.4" "ENSMUST00000154148" "RP24-559D1.1" "ENSMUSG00000102805" "protein_coding" "gap" "chr3-84540623-85785217" "chr3-84889408-84889764" 0
"ENSMUST00000155927" "ENSMUST00000155927" "Camk1d" "ENSMUSG00000039145" "protein_coding" "gap" "chr2-5565781-5714145" "chr2-5590205-5590508" 0
"ENSMUSE00000409484" "ENSMUST00000008537" "Carhsp1" "ENSMUSG00000008393" "protein_coding" "exon" "chr16-8672113-8672153" "chr16-8675589-8675954" 3435
"ENSMUST00000077340" "ENSMUST00000077340" "Rnpep" "ENSMUSG00000041926" "protein_coding" "cds" "chr1-135265183-135265407" "chr1-135265236-135266488" 0
"ENSMUST00000075312" "ENSMUST00000075312" "Ttr" "ENSMUSG00000061808" "protein_coding" "cds" "chr18-20666456-20666586" "chr18-20664922-20666460" 0
"ENSMUSE00000882852" "ENSMUST00000020188" "Ifngr1" "ENSMUSG00000020009" "protein_coding" "exon" "chr10-19591949-19592197" "chr10-19529612-19530001" 61947
"ENSMUSE00001322611" "ENSMUST00000186180" "1700067G17Rik" "ENSMUSG00000099378" "lincRNA" "exon" "chr1-89016113-89016372" "chr1-88954572-88955356" 60756
"ENSMUST00000073935" "ENSMUST00000073935" "Gsg1l" "ENSMUSG00000046182" "protein_coding" "gap" "chr7-125891731-125910163" "chr7-125898963-125899530" 0
"ENSMUST00000113353" "ENSMUST00000113353" "Frmd4b" "ENSMUSG00000030064" "protein_coding" "cds" "chr6-97487593-97487754" "chr6-97486987-97489168" 0
"ENSMUST00000050389.2" "ENSMUST00000050389" "Tmem174" "ENSMUSG00000046082" "protein_coding" "utr" "chr13-98634978-98636407" "chr13-98598142-98598498" 36479
"ENSMUST00000091471.2" "ENSMUST00000091471" "Thrb" "ENSMUSG00000021779" "protein_coding" "gap" "chr14-17661025-17826893" "chr14-17727840-17728266" 0
"ENSMUST00000108395.1" "ENSMUST00000108395" "Cyp2s1" "ENSMUSG00000040703" "protein_coding" "utr" "chr7-25802475-25803877" "chr7-25798473-25798684" 3790
"ENSMUST00000089775" "ENSMUST00000089775" "Tmem44" "ENSMUSG00000022537" "protein_coding" "utr" "chr16-30511855-30514822" "chr16-30503857-30504493" 7361
"ENSMUST00000181956" "ENSMUST00000181956" "D330020A13Rik" "ENSMUSG00000097481" "protein_coding" "utr" "chr6-120295001-120295432" "chr6-120309316-120310409" 13883
"ENSMUST00000028103.1" "ENSMUST00000028103" "Lypd6b" "ENSMUSG00000026765" "protein_coding" "utr" "chr2-49947594-49948849" "chr2-49984776-49985337" 35926
"ENSMUSE00000670685" "ENSMUST00000106629" "Calr4" "ENSMUSG00000028558" "protein_coding" "exon" "chr4-109234485-109234603" "chr4-109224992-109226573" 7911
"ENSMUST00000113852.1" "ENSMUST00000113852" "Ssh3" "ENSMUSG00000034616" "protein_coding" "cds" "chr19-4264314-4264460" "chr19-4263268-4264399" 0
"ENSMUST00000077925.1" "ENSMUST00000077925" "Unc5b" "ENSMUSG00000020099" "protein_coding" "utr" "chr10-60762610-60765207" "chr10-60763117-60763380" 0
"ENSMUST00000149147" "ENSMUST00000149147" "Rnf157" "ENSMUSG00000052949" "protein_coding" "cds" "chr11-116338706-116338830" "chr11-116338722-116339298" 0
"ENSMUSE00000531298.1" "ENSMUST00000082136" "Max" "ENSMUSG00000059436" "protein_coding" "exon" "chr12-76961990-76962248" "chr12-77099479-77099928" 137230
"ENSMUST00000041761.2" "ENSMUST00000041761" "Prss23" "ENSMUSG00000039405" "protein_coding" "utr" "chr7-89507785-89509710" "chr7-89481693-89482087" 25697
"ENSMUST00000028515" "ENSMUST00000028515" "Chrna1" "ENSMUSG00000027107" "protein_coding" "utr" "chr2-73563215-73566175" "chr2-73560722-73562245" 969
"ENSMUSE00000355602" "ENSMUST00000029800" "Tspan5" "ENSMUSG00000028152" "protein_coding" "exon" "chr3-138742195-138742660" "chr3-138738572-138739667" 2527
"ENSMUSE00000359075" "ENSMUST00000062626" "Tigd2" "ENSMUSG00000049232" "protein_coding" "exon" "chr6-59208870-59209181" "chr6-59132389-59132799" 76070
"ENSMUST00000150169.1" "ENSMUST00000150169" "Psd3" "ENSMUSG00000030465" "protein_coding" "gap" "chr8-67964355-68000716" "chr8-67996689-67997432" 0
"ENSMUSE00001164741" "ENSMUST00000181547" "4933440J02Rik" "ENSMUSG00000097082" "lincRNA" "exon" "chr10-111586719-111587481" "chr10-111572565-111572970" 13748
"ENSMUST00000149405.1" "ENSMUST00000149405" "BC004004" "ENSMUSG00000052712" "protein_coding" "cds" "chr17-29294275-29294414" "chr17-29293443-29294777" 0
"ENSMUST00000042092.2" "ENSMUST00000042092" "Cdh26" "ENSMUSG00000039155" "protein_coding" "utr" "chr2-178486949-178487366" "chr2-178691420-178692619" 204053
"ENSMUST00000006701" "ENSMUST00000006701" "Tmem110" "ENSMUSG00000006526" "protein_coding" "utr" "chr14-30874477-30876986" "chr14-30875134-30876256" 0
"ENSMUSE00000523655.1" "ENSMUST00000072554" "9430015G10Rik" "ENSMUSG00000059939" "protein_coding" "exon" "chr4-156109982-156110023" "chr4-156087205-156087876" 22105
"ENSMUST00000184887.1" "ENSMUST00000184887" "Ets1" "ENSMUSG00000032035" "protein_coding" "gap" "chr9-32696466-32728674" "chr9-32711637-32712073" 0
"ENSMUST00000189710.1" "ENSMUST00000189710" "Adipor2" "ENSMUSG00000030168" "protein_coding" "gap" "chr6-119370409-119400722" "chr6-119376476-119376768" 0
"ENSMUSE00000875569" "ENSMUST00000167286" "Rhobtb1" "ENSMUSG00000019944" "protein_coding" "exon" "chr10-69151434-69151488" "chr10-69149219-69149661" 1772
"ENSMUST00000100337" "ENSMUST00000100337" "Lmo7" "ENSMUSG00000033060" "protein_coding" "gap" "chr14-101730226-101794240" "chr14-101787970-101788828" 0
"ENSMUST00000043149.1" "ENSMUST00000043149" "Grap2" "ENSMUSG00000042351" "protein_coding" "utr" "chr15-80648603-80650559" "chr15-80648893-80649346" 0
"ENSMUST00000095171.2" "ENSMUST00000095171" "Atp2c2" "ENSMUSG00000034112" "protein_coding" "cds" "chr8-119755975-119756116" "chr8-119755196-119756522" 0
"ENSMUST00000032988" "ENSMUST00000032988" "Prss8" "ENSMUSG00000030800" "protein_coding" "cds" "chr7-127929798-127929882" "chr7-127927942-127930800" 0
"ENSMUST00000189200" "ENSMUST00000189200" "Bai1" "ENSMUSG00000034730" "protein_coding" "cds" "chr15-74540827-74540991" "chr15-74535455-74541230" 0
"ENSMUSE00000795830.1" "ENSMUST00000122863" "Tnfaip3" "ENSMUSG00000019850" "protein_coding" "exon" "chr10-19015548-19015657" "chr10-19104824-19105310" 89166
"ENSMUST00000059672.1" "ENSMUST00000059672" "Pik3ap1" "ENSMUSG00000025017" "protein_coding" "gap" "chr19-41287626-41292752" "chr19-41288380-41289828" 0
"ENSMUST00000161410" "ENSMUST00000161410" "Wars" "ENSMUSG00000021266" "protein_coding" "cds" "chr12-108881043-108881151" "chr12-108880258-108881620" 0
"ENSMUST00000169288" "ENSMUST00000169288" "Panx1" "ENSMUSG00000031934" "protein_coding" "gap" "chr9-15021522-15043751" "chr9-15037561-15037903" 0
"ENSMUST00000146031" "ENSMUST00000146031" "Slc39a11" "ENSMUSG00000041654" "protein_coding" "gap" "chr11-113562125-113591781" "chr11-113568688-113569587" 0
"ENSMUST00000147448" "ENSMUST00000147448" "Shb" "ENSMUSG00000044813" "protein_coding" "gap" "chr4-45489176-45532246" "chr4-45492731-45494877" 0
"ENSMUSE00000679039" "ENSMUST00000109104" "Maf" "ENSMUSG00000055435" "protein_coding" "exon" "chr8-115701435-115707794" "chr8-115903649-115904555" 195854
"ENSMUST00000140765" "ENSMUST00000140765" "Ogdh" "ENSMUSG00000020456" "protein_coding" "gap" "chr11-6292292-6296951" "chr11-6294168-6295045" 0
"ENSMUST00000089317" "ENSMUST00000089317" "Magi1" "ENSMUSG00000045095" "protein_coding" "gap" "chr6-93943321-94283009" "chr6-94169589-94169897" 0
"ENSMUSE00001333659" "ENSMUST00000186102" "1700054K19Rik" "ENSMUSG00000100219" "lincRNA" "exon" "chr6-112210708-112210764" "chr6-112197431-112198005" 12702
"ENSMUST00000108383" "ENSMUST00000108383" "Sdr16c6" "ENSMUSG00000071019" "protein_coding" "utr" "chr4-4077424-4077522" "chr4-4077436-4077711" 0
"ENSMUST00000040344" "ENSMUST00000040344" "Gns" "ENSMUSG00000034707" "protein_coding" "cds" "chr10-121378022-121378189" "chr10-121376169-121378171" 0
"ENSMUST00000124231" "ENSMUST00000124231" "Sptbn1" "ENSMUSG00000020315" "protein_coding" "gap" "chr11-30159446-30219578" "chr11-30182696-30184958" 0
"ENSMUST00000111222.1" "ENSMUST00000111222" "Ldlrad3" "ENSMUSG00000048058" "protein_coding" "gap" "chr2-101955175-102057906" "chr2-102037067-102037587" 0
"ENSMUST00000036252" "ENSMUST00000036252" "Lmna" "ENSMUSG00000028063" "protein_coding" "cds" "chr3-88493237-88493256" "chr3-88492288-88493735" 0
"ENSMUSE00000723381" "ENSMUST00000156615" "2810404F17Rik" "ENSMUSG00000085329" "lincRNA" "exon" "chr16-95806029-95807490" "chr16-95776343-95777525" 28503
"ENSMUST00000163516.4" "ENSMUST00000163516" "Nedd4l" "ENSMUSG00000024589" "protein_coding" "gap" "chr18-64888096-64997347" "chr18-64902355-64902928" 0
"ENSMUST00000155203" "ENSMUST00000155203" "Zbtb10" "ENSMUSG00000069114" "protein_coding" "cds" "chr3-9251130-9252080" "chr3-9249564-9252182" 0
"ENSMUSE00000559953" "ENSMUST00000089771" "Rnase13" "ENSMUSG00000068392" "protein_coding" "exon" "chr14-51922160-51922773" "chr14-51931986-51933107" 9212
"ENSMUSE00000797622" "ENSMUST00000142044" "Gm15228" "ENSMUSG00000087340" "lincRNA" "exon" "chrX-167168648-167171278" "chrX-167183683-167184493" 12404
"ENSMUSE00000890282" "ENSMUST00000167061" "Gm7873" "ENSMUSG00000090777" "protein_coding" "exon" "chr16-18218170-18218490" "chr16-18194546-18196234" 21935
"ENSMUSE00000755364" "ENSMUST00000025800" "Pip5k1b" "ENSMUSG00000024867" "protein_coding" "exon" "chr19-24555765-24555872" "chr19-24586118-24586804" 30245
"ENSMUST00000094681" "ENSMUST00000094681" "Wipf1" "ENSMUSG00000075284" "protein_coding" "utr" "chr2-73429610-73432409" "chr2-73425850-73426243" 3366
"ENSMUST00000034487.2" "ENSMUST00000034487" "Mmp20" "ENSMUSG00000018620" "protein_coding" "utr" "chr9-7673164-7674968" "chr9-7673784-7673929" 0
"ENSMUST00000033880" "ENSMUST00000033880" "Eif4ebp1" "ENSMUSG00000031490" "protein_coding" "cds" "chr8-27260409-27260550" "chr8-27259710-27261763" 0
"ENSMUSE00000670512" "ENSMUST00000081574" "Syt17" "ENSMUSG00000058420" "protein_coding" "exon" "chr7-118443346-118443552" "chr7-118452980-118453401" 9427
"ENSMUST00000127920" "ENSMUST00000127920" "5031425F14Rik" "ENSMUSG00000085129" "lincRNA" "gap" "chr2-166448648-166453567" "chr2-166450991-166451301" 0
"ENSMUST00000153321" "ENSMUST00000153321" "Foxa3" "ENSMUSG00000040891" "protein_coding" "gap" "chr7-19015131-19023348" "chr7-19020510-19021491" 0
"ENSMUST00000184480" "ENSMUST00000184480" "Myo6" "ENSMUSG00000033577" "protein_coding" "gap" "chr9-80221088-80226191" "chr9-80223971-80224645" 0
"ENSMUST00000173997" "ENSMUST00000173997" "Rbm38" "ENSMUSG00000027510" "protein_coding" "gap" "chr2-173023382-173033505" "chr2-173029923-173031377" 0
"ENSMUST00000188728" "ENSMUST00000188728" "Tgfbrap1" "ENSMUSG00000070939" "protein_coding" "gap" "chr1-43067629-43071460" "chr1-43070668-43071177" 0
"ENSMUSE00001246233" "ENSMUST00000081028" "Etv6" "ENSMUSG00000030199" "protein_coding" "exon" "chr6-134035700-134036138" "chr6-134018751-134019213" 16486
"ENSMUST00000155084" "ENSMUST00000155084" "Obsl1" "ENSMUSG00000026211" "protein_coding" "gap" "chr1-75494058-75497007" "chr1-75495170-75495605" 0
"ENSMUST00000088132" "ENSMUST00000088132" "Eya2" "ENSMUSG00000017897" "protein_coding" "utr" "chr2-165595032-165595264" "chr2-165594868-165595205" 0
"ENSMUST00000040465.1" "ENSMUST00000040465" "Clca5" "ENSMUSG00000036960" "protein_coding" "gap" "chr3-145095267-145097757" "chr3-145096444-145096740" 0
"ENSMUSE00001315534" "ENSMUST00000184172" "Gm27198" "ENSMUSG00000098630" "lincRNA" "exon" "chr14-118735117-118735145" "chr14-118748931-118749711" 13785
"ENSMUST00000137991" "ENSMUST00000137991" "Atp10b" "ENSMUSG00000055415" "protein_coding" "gap" "chr11-43172915-43189573" "chr11-43186579-43186677" 0
"ENSMUST00000025215.1" "ENSMUST00000025215" "Sil1" "ENSMUSG00000024357" "protein_coding" "gap" "chr18-35348761-35418056" "chr18-35408684-35409049" 0
"ENSMUST00000154255" "ENSMUST00000154255" "Ttc7" "ENSMUSG00000036918" "protein_coding" "cds" "chr17-87306929-87306983" "chr17-87306397-87307194" 0
"ENSMUST00000137601.1" "ENSMUST00000137601" "Myo10" "ENSMUSG00000022272" "protein_coding" "gap" "chr15-25714217-25722169" "chr15-25716772-25717379" 0
"ENSMUST00000174876" "ENSMUST00000174876" "Ly6g6c" "ENSMUSG00000092586" "protein_coding" "cds" "chr17-35068867-35069036" "chr17-35068485-35069001" 0
"ENSMUSE00000697108" "ENSMUST00000113827" "Brwd1" "ENSMUSG00000022914" "protein_coding" "exon" "chr16-96082254-96082526" "chr16-96085623-96085997" 3096
"ENSMUST00000101351.3" "ENSMUST00000101351" "Atoh1" "ENSMUSG00000073043" "protein_coding" "utr" "chr6-64730379-64731233" "chr6-64773967-64774438" 42733
"ENSMUST00000040677" "ENSMUST00000040677" "Eepd1" "ENSMUSG00000036611" "protein_coding" "gap" "chr9-25589574-25594560" "chr9-25590746-25593086" 0
"ENSMUST00000143254" "ENSMUST00000143254" "Svil" "ENSMUSG00000024236" "protein_coding" "gap" "chr18-4957306-4977790" "chr18-4970549-4971461" 0
"ENSMUSE00000765360" "ENSMUST00000146346" "Gm12829" "ENSMUSG00000085870" "lincRNA" "exon" "chr4-114680804-114680914" "chr4-114676913-114678434" 2369
"ENSMUST00000182974.3" "ENSMUST00000182974" "Auts2" "ENSMUSG00000029673" "protein_coding" "gap" "chr5-132259137-132541514" "chr5-132261762-132262088" 0
"ENSMUST00000153502" "ENSMUST00000153502" "Stx17" "ENSMUSG00000061455" "protein_coding" "gap" "chr4-48125067-48131764" "chr4-48126077-48126483" 0
"ENSMUST00000127664.5" "ENSMUST00000127664" "Gm20388" "ENSMUSG00000092329" "protein_coding" "gap" "chr8-119910940-124295357" "chr8-122735726-122736574" 0
"ENSMUSE00001320914" "ENSMUST00000189394" "Gm19589" "ENSMUSG00000100798" "lincRNA" "exon" "chr1-88560576-88562167" "chr1-88584588-88584842" 22420
"ENSMUST00000101562.1" "ENSMUST00000101562" "Asap2" "ENSMUSG00000052632" "protein_coding" "cds" "chr12-21224305-21224392" "chr12-21223666-21224386" 0
"ENSMUST00000156147.3" "ENSMUST00000156147" "Sergef" "ENSMUSG00000030839" "protein_coding" "gap" "chr7-46515705-46590606" "chr7-46546536-46546913" 0
"ENSMUST00000130696.1" "ENSMUST00000130696" "4930511M06Rik" "ENSMUSG00000086607" "processed_transcript" "gap" "chr18-57373842-57434862" "chr18-57407741-57408228" 0
"ENSMUST00000128496" "ENSMUST00000128496" "Ankrd6" "ENSMUSG00000040183" "protein_coding" "gap" "chr4-32860589-32923296" "chr4-32909161-32909847" 0
"ENSMUST00000081042" "ENSMUST00000081042" "Trim72" "ENSMUSG00000042828" "protein_coding" "utr" "chr7-128010462-128011393" "chr7-128029461-128029862" 18067
"ENSMUST00000099329" "ENSMUST00000099329" "Ube2n" "ENSMUSG00000074781" "protein_coding" "gap" "chr10-95515238-95541204" "chr10-95519336-95519468" 0
"ENSMUST00000005671.1" "ENSMUST00000005671" "Igf1r" "ENSMUSG00000005533" "protein_coding" "gap" "chr7-68004356-68164992" "chr7-68119581-68120016" 0
"ENSMUSE00000861534" "ENSMUST00000159177" "Fer1l6" "ENSMUSG00000037106" "protein_coding" "exon" "chr15-58662708-58665092" "chr15-58663706-58664148" 0
"ENSMUST00000153315" "ENSMUST00000153315" "Ttc39a" "ENSMUSG00000028555" "protein_coding" "cds" "chr4-109421293-109421424" "chr4-109419066-109422092" 0
"ENSMUST00000042092.3" "ENSMUST00000042092" "Cdh26" "ENSMUSG00000039155" "protein_coding" "utr" "chr2-178486949-178487366" "chr2-178596683-178597539" 109316
