"tx_id" "gene_name" "gene_id" "gene_biotype" "type" "closest_region" "query_region" "distance"
"ENSMUST00000174066" "ENSMUST00000174066" "Gm20532" "ENSMUSG00000092356" "protein_coding" "gap" "chr2-26590753-26632603" "chr2-26599396-26601230" 0
"ENSMUSE00000670442" "ENSMUST00000094894" "Trabd2b" "ENSMUSG00000070867" "protein_coding" "exon" "chr4-114406724-114406919" "chr4-114346056-114347072" 59651
"ENSMUST00000109221" "ENSMUST00000109221" "B4galt5" "ENSMUSG00000017929" "protein_coding" "utr" "chr2-167298444-167301335" "chr2-167291794-167294642" 3801
"ENSMUST00000180489" "ENSMUST00000180489" "5830416P10Rik" "ENSMUSG00000097636" "lincRNA" "gap" "chr19-53451193-53451412" "chr19-53449137-53451439" 0
"ENSMUSE00000699759" "ENSMUST00000034588" "Apoa1" "ENSMUSG00000032083" "protein_coding" "exon" "chr9-46228580-46228736" "chr9-46226839-46227774" 805
"ENSMUSE00000575521" "ENSMUST00000120757" "Slc5a4b" "ENSMUSG00000020226" "protein_coding" "exon" "chr10-76110802-76110961" "chr10-76117683-76118415" 6721
"ENSMUSE00000722621" "ENSMUST00000122740" "n-R5s18" "ENSMUSG00000084689" "rRNA" "exon" "chrX-164133385-164133505" "chrX-164135379-164135800" 1873
"ENSMUST00000118607" "ENSMUST00000118607" "Slc35e2" "ENSMUSG00000042202" "protein_coding" "cds" "chr4-155611616-155611743" "chr4-155611669-155612354" 0
"ENSMUST00000180339" "ENSMUST00000180339" "4931406C07Rik" "ENSMUSG00000031938" "protein_coding" "gap" "chr9-15294760-15297842" "chr9-15297257-15297531" 0
"ENSMUSE00000883409.3" "ENSMUST00000084985" "Ppp2r5c" "ENSMUSG00000017843" "protein_coding" "exon" "chr12-110485739-110485952" "chr12-110434837-110435540" 50198
"ENSMUST00000128166" "ENSMUST00000128166" "Zdhhc2" "ENSMUSG00000039470" "protein_coding" "gap" "chr8-40474808-40510074" "chr8-40492140-40492509" 0
"ENSMUSE00001336266.2" "ENSMUST00000192626" "RP23-247J17.2" "ENSMUSG00000102674" "lincRNA" "exon" "chr2-11398393-11398501" "chr2-11425834-11426025" 27332
"ENSMUST00000072113" "ENSMUST00000072113" "Tmem65" "ENSMUSG00000062373" "protein_coding" "utr" "chr15-58782269-58784908" "chr15-58743102-58743841" 38427
"ENSMUST00000102672" "ENSMUST00000102672" "Nfe2l2" "ENSMUSG00000015839" "protein_coding" "gap" "chr2-75679430-75704363" "chr2-75685379-75686106" 0
"ENSMUST00000102910" "ENSMUST00000102910" "Wap" "ENSMUSG00000000381" "protein_coding" "utr" "chr11-6635482-6635612" "chr11-6631355-6631541" 3940
"ENSMUST00000162091.2" "ENSMUST00000162091" "Lmo7" "ENSMUSG00000033060" "protein_coding" "gap" "chr14-101840979-101875451" "chr14-101846321-101846855" 0
"ENSMUST00000165991" "ENSMUST00000165991" "Cd160" "ENSMUSG00000038304" "protein_coding" "gap" "chr3-96808936-96829222" "chr3-96823638-96824184" 0
"ENSMUSE00000838175" "ENSMUST00000065515" "Tfg" "ENSMUSG00000022757" "protein_coding" "exon" "chr16-56717185-56717450" "chr16-56718975-56719488" 1524
"ENSMUST00000059595" "ENSMUST00000059595" "Prkca" "ENSMUSG00000050965" "protein_coding" "gap" "chr11-108014382-108053974" "chr11-108025480-108026538" 0
"ENSMUST00000162342" "ENSMUST00000162342" "Ap1s3" "ENSMUSG00000054702" "protein_coding" "gap" "chr1-79625286-79671849" "chr1-79638553-79639628" 0
"ENSMUST00000047630" "ENSMUST00000047630" "Actrt3" "ENSMUSG00000037737" "protein_coding" "utr" "chr3-30597073-30597833" "chr3-30592276-30594112" 2960
"ENSMUST00000056113" "ENSMUST00000056113" "Acer1" "ENSMUSG00000045019" "protein_coding" "gap" "chr17-56959240-56981988" "chr17-56962865-56964343" 0
"ENSMUST00000141316" "ENSMUST00000141316" "Xiap" "ENSMUSG00000025860" "protein_coding" "gap" "chrX-42059852-42066680" "chrX-42065104-42065515" 0
"ENSMUST00000181750" "ENSMUST00000181750" "Slc35a5" "ENSMUSG00000022664" "protein_coding" "gap" "chr16-45152676-45157460" "chr16-45156283-45156741" 0
"ENSMUST00000111644" "ENSMUST00000111644" "Stk38l" "ENSMUSG00000001630" "protein_coding" "gap" "chr6-146760173-146766194" "chr6-146760751-146761106" 0
"ENSMUSE00000681226" "ENSMUST00000109691" "Rapgef5" "ENSMUSG00000041992" "protein_coding" "exon" "chr12-117516479-117516903" "chr12-117424752-117425822" 90656
"ENSMUST00000170827" "ENSMUST00000170827" "Mllt4" "ENSMUSG00000068036" "protein_coding" "gap" "chr17-13760779-13803938" "chr17-13768498-13768966" 0
"ENSMUST00000041865.2" "ENSMUST00000041865" "Nostrin" "ENSMUSG00000034738" "protein_coding" "gap" "chr2-69144856-69152334" "chr2-69149243-69149533" 0
"ENSMUSE00001322244" "ENSMUST00000190368" "Gm28465" "ENSMUSG00000101540" "protein_coding" "exon" "chr13-6395716-6395958" "chr13-6255219-6256615" 139100
"ENSMUSE00000887614" "ENSMUST00000170523" "Slc34a2" "ENSMUSG00000029188" "protein_coding" "exon" "chr5-53038082-53038234" "chr5-53019720-53020163" 17918
"ENSMUST00000022849" "ENSMUST00000022849" "Tars" "ENSMUSG00000022241" "protein_coding" "utr" "chr15-11383663-11384010" "chr15-11373991-11375237" 8425
"ENSMUST00000154629" "ENSMUST00000154629" "Chst8" "ENSMUSG00000060402" "protein_coding" "gap" "chr7-34676673-34748061" "chr7-34711241-34711635" 0
"ENSMUST00000000127" "ENSMUST00000000127" "Wnt3" "ENSMUSG00000000125" "protein_coding" "gap" "chr11-103812769-103816076" "chr11-103814485-103815531" 0
"ENSMUSE00000800099" "ENSMUST00000149065" "Gm16079" "ENSMUSG00000085869" "lincRNA" "exon" "chr4-150678465-150678792" "chr4-150689613-150690085" 10820
"ENSMUSE00000304403.1" "ENSMUST00000023330" "Morc1" "ENSMUSG00000022652" "protein_coding" "exon" "chr16-48431237-48431402" "chr16-48424045-48424390" 6846
"ENSMUST00000178799" "ENSMUST00000178799" "Cacnb4" "ENSMUSG00000017412" "protein_coding" "gap" "chr2-52469608-52474862" "chr2-52474593-52474824" 0
"ENSMUSE00000872492" "ENSMUST00000072154" "Pigh" "ENSMUSG00000021120" "protein_coding" "exon" "chr12-79089440-79089670" "chr12-79105313-79106021" 15642
"ENSMUST00000155904" "ENSMUST00000155904" "Mcfd2" "ENSMUSG00000024150" "protein_coding" "gap" "chr17-87258090-87265791" "chr17-87261840-87262279" 0
"ENSMUST00000069870.1" "ENSMUST00000069870" "Arl5b" "ENSMUSG00000017418" "protein_coding" "utr" "chr2-15076305-15082456" "chr2-15153987-15154613" 71530
"ENSMUST00000171024" "ENSMUST00000171024" "Exd1" "ENSMUSG00000048647" "protein_coding" "gap" "chr2-119524716-119528683" "chr2-119525460-119525847" 0
"ENSMUSE00000606099" "ENSMUST00000112437" "Atl2" "ENSMUSG00000059811" "protein_coding" "exon" "chr17-79895909-79896123" "chr17-79938059-79938973" 41935
"ENSMUST00000183437" "ENSMUST00000183437" "Fam83b" "ENSMUSG00000032358" "protein_coding" "gap" "chr9-76503183-76545339" "chr9-76537731-76538219" 0
"ENSMUST00000139272" "ENSMUST00000139272" "Gm12610" "ENSMUSG00000086035" "processed_transcript" "gap" "chr4-89421944-89452630" "chr4-89442718-89443279" 0
"ENSMUST00000034017.1" "ENSMUST00000034017" "Klhl2" "ENSMUSG00000031605" "protein_coding" "gap" "chr8-64779861-64811679" "chr8-64790797-64791906" 0
"ENSMUST00000084238" "ENSMUST00000084238" "Zdhhc18" "ENSMUSG00000037553" "protein_coding" "gap" "chr4-133615330-133627199" "chr4-133619681-133620280" 0
"ENSMUSE00000367421.2" "ENSMUST00000011178" "Slc5a1" "ENSMUSG00000011034" "protein_coding" "exon" "chr5-33104219-33104591" "chr5-33092604-33092766" 11452
"ENSMUST00000139272.1" "ENSMUST00000139272" "Gm12610" "ENSMUSG00000086035" "processed_transcript" "gap" "chr4-89421944-89452630" "chr4-89421553-89422301" 0
"ENSMUSE00001326994.1" "ENSMUST00000187551" "1700064J06Rik" "ENSMUSG00000100681" "lincRNA" "exon" "chr10-119092905-119092933" "chr10-119063351-119063997" 28907
"ENSMUST00000183471" "ENSMUST00000183471" "Kbtbd11" "ENSMUSG00000055675" "protein_coding" "utr" "chr8-15032857-15033333" "chr8-15035968-15037057" 2634
"ENSMUSE00000443567" "ENSMUST00000063694" "Klf13" "ENSMUSG00000052040" "protein_coding" "exon" "chr7-63937967-63938915" "chr7-63952104-63952629" 13188
"ENSMUST00000107101" "ENSMUST00000107101" "Lrrc19" "ENSMUSG00000049799" "protein_coding" "utr" "chr4-94650040-94650116" "chr4-94650023-94651285" 0
"ENSMUST00000131995" "ENSMUST00000131995" "Bre" "ENSMUSG00000052139" "protein_coding" "gap" "chr5-31901165-32001360" "chr5-31998883-31999239" 0
"ENSMUST00000003268" "ENSMUST00000003268" "Sh3gl1" "ENSMUSG00000003200" "protein_coding" "cds" "chr17-56036415-56036459" "chr17-56036146-56037216" 0
"ENSMUST00000182161.1" "ENSMUST00000182161" "Sowahc" "ENSMUSG00000098188" "protein_coding" "utr" "chr10-59223583-59226434" "chr10-59272350-59272795" 45915
"ENSMUSE00000381190" "ENSMUST00000037682" "Nmur2" "ENSMUSG00000037393" "protein_coding" "exon" "chr11-56040182-56041010" "chr11-56064305-56065869" 23294
"ENSMUST00000038377.1" "ENSMUST00000038377" "Btg1" "ENSMUSG00000036478" "protein_coding" "utr" "chr10-96618644-96622813" "chr10-96624222-96625906" 1408
"ENSMUST00000058351" "ENSMUST00000058351" "Pgm2" "ENSMUSG00000025791" "protein_coding" "gap" "chr4-99929812-99961455" "chr4-99941613-99942628" 0
"ENSMUST00000139272.2" "ENSMUST00000139272" "Gm12610" "ENSMUSG00000086035" "processed_transcript" "gap" "chr4-89421944-89452630" "chr4-89433156-89434938" 0
"ENSMUST00000164399" "ENSMUST00000164399" "Pkig" "ENSMUSG00000035268" "protein_coding" "gap" "chr2-163658493-163721127" "chr2-163682174-163682823" 0
"ENSMUSE00001330966.2" "ENSMUST00000190908" "1700041M19Rik" "ENSMUSG00000100857" "lincRNA" "exon" "chr16-77004228-77004903" "chr16-76974491-76974733" 29494
"ENSMUST00000079869" "ENSMUST00000079869" "Znrf2" "ENSMUSG00000058446" "protein_coding" "utr" "chr6-54888456-54893500" "chr6-54905611-54907234" 12110
"ENSMUST00000141887" "ENSMUST00000141887" "Pla2g16" "ENSMUSG00000060675" "protein_coding" "gap" "chr19-7557996-7574936" "chr19-7559888-7560326" 0
"ENSMUSE00000790849" "ENSMUST00000106257" "Cap1" "ENSMUSG00000028656" "protein_coding" "exon" "chr4-122885814-122886056" "chr4-122908840-122909252" 22783
"ENSMUST00000097079" "ENSMUST00000097079" "Klf12" "ENSMUSG00000072294" "protein_coding" "utr" "chr14-99874486-99875132" "chr14-99598028-99598444" 276041
"ENSMUSE00000832797" "ENSMUST00000069557" "Smad5" "ENSMUSG00000021540" "protein_coding" "exon" "chr13-56703010-56703131" "chr13-56677859-56679496" 23513
"ENSMUST00000134663" "ENSMUST00000134663" "Myo7b" "ENSMUSG00000024388" "protein_coding" "gap" "chr18-31994948-31998022" "chr18-31995263-31996249" 0
"ENSMUST00000174721.2" "ENSMUST00000174721" "Tmem229b" "ENSMUSG00000046157" "protein_coding" "gap" "chr12-78965177-78977760" "chr12-78971295-78971666" 0
"ENSMUST00000026635" "ENSMUST00000026635" "Farp1" "ENSMUSG00000025555" "protein_coding" "gap" "chr14-121272875-121275374" "chr14-121273977-121274304" 0
"ENSMUST00000075304" "ENSMUST00000075304" "Stx3" "ENSMUSG00000041488" "protein_coding" "gap" "chr19-11790094-11803493" "chr19-11800610-11800871" 0
"ENSMUST00000016072" "ENSMUST00000016072" "Rrbp1" "ENSMUSG00000027422" "protein_coding" "cds" "chr2-143949270-143949368" "chr2-143943894-143949280" 0
"ENSMUST00000135146" "ENSMUST00000135146" "Coq2" "ENSMUSG00000029319" "protein_coding" "gap" "chr5-100663829-100673988" "chr5-100669448-100669728" 0
"ENSMUST00000148113" "ENSMUST00000148113" "Ptprg" "ENSMUSG00000021745" "protein_coding" "gap" "chr14-11554333-11721114" "chr14-11640996-11641592" 0
"ENSMUST00000025724" "ENSMUST00000025724" "Il33" "ENSMUSG00000024810" "protein_coding" "utr" "chr19-29945790-29945858" "chr19-29945724-29946325" 0
"ENSMUST00000092640" "ENSMUST00000092640" "St3gal1" "ENSMUSG00000013846" "protein_coding" "utr" "chr15-67102875-67106656" "chr15-67060271-67061107" 41767
"ENSMUSE00000744946" "ENSMUST00000020500" "Appl2" "ENSMUSG00000020263" "protein_coding" "exon" "chr10-83648528-83648738" "chr10-83666540-83666993" 17801
"ENSMUST00000131600" "ENSMUST00000131600" "Rere" "ENSMUSG00000039852" "protein_coding" "gap" "chr4-150406665-150431522" "chr4-150425468-150425669" 0
"ENSMUST00000042345" "ENSMUST00000042345" "Ctnna1" "ENSMUSG00000037815" "protein_coding" "gap" "chr18-35182554-35222064" "chr18-35219397-35219771" 0
"ENSMUST00000108303.1" "ENSMUST00000108303" "Cdh17" "ENSMUSG00000028217" "protein_coding" "cds" "chr4-11771268-11771366" "chr4-11771072-11771872" 0
"ENSMUST00000181969.2" "ENSMUST00000181969" "Ndfip2" "ENSMUSG00000053253" "protein_coding" "gap" "chr14-105259003-105287616" "chr14-105275167-105275632" 0
"ENSMUST00000031051" "ENSMUST00000031051" "Cgref1" "ENSMUSG00000029161" "protein_coding" "cds" "chr5-30945358-30945475" "chr5-30944926-30946332" 0
"ENSMUST00000155328" "ENSMUST00000155328" "Jak1" "ENSMUSG00000028530" "protein_coding" "gap" "chr4-101193864-101265041" "chr4-101233881-101234999" 0
"ENSMUST00000092170" "ENSMUST00000092170" "Tmem19" "ENSMUSG00000069520" "protein_coding" "gap" "chr10-115347784-115359653" "chr10-115348963-115349967" 0
"ENSMUSE00000544428" "ENSMUST00000087234" "Cyp2c66" "ENSMUSG00000067229" "protein_coding" "exon" "chr19-39113898-39114096" "chr19-39108537-39108881" 5016
"ENSMUST00000025827" "ENSMUST00000025827" "Minpp1" "ENSMUSG00000024896" "protein_coding" "gap" "chr19-32498518-32513972" "chr19-32504731-32505056" 0
"ENSMUST00000169687" "ENSMUST00000169687" "Gpd2" "ENSMUSG00000026827" "protein_coding" "gap" "chr2-57237989-57267972" "chr2-57250076-57250709" 0
"ENSMUST00000147448" "ENSMUST00000147448" "Shb" "ENSMUSG00000044813" "protein_coding" "gap" "chr4-45458343-45489054" "chr4-45483737-45484240" 0
"ENSMUST00000062957" "ENSMUST00000062957" "Ttc7b" "ENSMUSG00000033530" "protein_coding" "gap" "chr12-100419571-100446859" "chr12-100420036-100420287" 0
"ENSMUSE00000471524" "ENSMUST00000081202" "Manbal" "ENSMUSG00000063019" "protein_coding" "exon" "chr2-157367594-157367640" "chr2-157359940-157360488" 7105
"ENSMUST00000191428" "ENSMUST00000191428" "Fat1" "ENSMUSG00000070047" "protein_coding" "gap" "chr8-44989246-45007241" "chr8-44994728-44995154" 0
"ENSMUSE00000261043" "ENSMUST00000029603" "Prss12" "ENSMUSG00000027978" "protein_coding" "exon" "chr3-123446913-123447636" "chr3-123431680-123432615" 14297
"ENSMUST00000029766" "ENSMUST00000029766" "Bcar3" "ENSMUSG00000028121" "protein_coding" "gap" "chr3-122420184-122426444" "chr3-122423580-122424295" 0
"ENSMUST00000021552" "ENSMUST00000021552" "Zfp36l1" "ENSMUSG00000021127" "protein_coding" "utr" "chr12-80107760-80109588" "chr12-80088003-80088662" 19097
"ENSMUST00000154270.1" "ENSMUST00000154270" "Emp1" "ENSMUSG00000030208" "protein_coding" "utr" "chr6-135362931-135363102" "chr6-135361813-135363514" 0
"ENSMUSE00000740461" "ENSMUST00000132286" "Mapre2" "ENSMUSG00000024277" "protein_coding" "exon" "chr18-23752333-23752420" "chr18-23747924-23749054" 3278
"ENSMUST00000026315" "ENSMUST00000026315" "Dnase1l3" "ENSMUSG00000025279" "protein_coding" "utr" "chr14-7964533-7967758" "chr14-7964421-7964898" 0
"ENSMUST00000033892" "ENSMUST00000033892" "Tnfsf13b" "ENSMUSG00000031497" "protein_coding" "gap" "chr8-10014262-10021372" "chr8-10016276-10016670" 0
"ENSMUSE00000831830" "ENSMUST00000125185" "Gm13860" "ENSMUSG00000085187" "lincRNA" "exon" "chr6-34533553-34533598" "chr6-34533038-34533413" 139
"ENSMUST00000163588" "ENSMUST00000163588" "Ston1" "ENSMUSG00000033855" "protein_coding" "gap" "chr17-88637083-88644337" "chr17-88640991-88641390" 0
"ENSMUST00000100043" "ENSMUST00000100043" "Sp5" "ENSMUSG00000075304" "protein_coding" "utr" "chr2-70477170-70477729" "chr2-70486529-70486962" 8799
"ENSMUSE00000826954" "ENSMUST00000130911" "Nfyb" "ENSMUSG00000020248" "protein_coding" "exon" "chr10-82764004-82764144" "chr10-82782240-82782958" 18095
"ENSMUSE00000241148" "ENSMUST00000019469" "G6pc" "ENSMUSG00000078650" "protein_coding" "exon" "chr11-101367561-101368026" "chr11-101364579-101365321" 2239
"ENSMUST00000056228.1" "ENSMUST00000056228" "Sptssa" "ENSMUSG00000044408" "protein_coding" "utr" "chr12-54645374-54646431" "chr12-54531951-54532493" 112880
"ENSMUSE00000486388.1" "ENSMUST00000050480" "Ccdc66" "ENSMUSG00000046753" "protein_coding" "exon" "chr14-27508422-27508460" "chr14-27536464-27536817" 28003
"ENSMUST00000173899.1" "ENSMUST00000173899" "Mecom" "ENSMUSG00000027684" "protein_coding" "gap" "chr3-30009898-30237977" "chr3-30165370-30166954" 0
"ENSMUSE00000315650" "ENSMUST00000014505" "Mertk" "ENSMUSG00000014361" "protein_coding" "exon" "chr2-128698956-128699103" "chr2-128696303-128697122" 1833
"ENSMUST00000141572" "ENSMUST00000141572" "D130043K22Rik" "ENSMUSG00000006711" "protein_coding" "gap" "chr13-24885721-24887835" "chr13-24885944-24886229" 0
"ENSMUSE00000689099" "ENSMUST00000041874" "Npl" "ENSMUSG00000042684" "protein_coding" "exon" "chr1-153549648-153550045" "chr1-153556940-153557285" 6894
"ENSMUST00000162611" "ENSMUST00000162611" "Atxn2" "ENSMUSG00000042605" "protein_coding" "gap" "chr5-121711524-121745722" "chr5-121738520-121739247" 0
"ENSMUST00000076817" "ENSMUST00000076817" "Utrn" "ENSMUSG00000019820" "protein_coding" "gap" "chr10-12765333-12861567" "chr10-12787858-12788369" 0
"ENSMUST00000078079" "ENSMUST00000078079" "Eif1a" "ENSMUSG00000057561" "protein_coding" "utr" "chr18-46608135-46610225" "chr18-46615540-46616068" 5314
"ENSMUST00000171644" "ENSMUST00000171644" "Pparg" "ENSMUSG00000000440" "protein_coding" "utr" "chr6-115490196-115490401" "chr6-115502799-115504683" 12397
"ENSMUST00000055922" "ENSMUST00000055922" "Lurap1l" "ENSMUSG00000048706" "protein_coding" "gap" "chr4-80911646-80953562" "chr4-80941900-80942420" 0
"ENSMUSE00000755729" "ENSMUST00000148750" "Slc4a4" "ENSMUSG00000060961" "protein_coding" "exon" "chr5-88886818-88887324" "chr5-88834996-88835471" 51346
"ENSMUST00000106602" "ENSMUST00000106602" "Rpl38" "ENSMUSG00000057322" "protein_coding" "cds" "chr11-114671734-114671856" "chr11-114670668-114672020" 0
"ENSMUST00000057781" "ENSMUST00000057781" "Klhl31" "ENSMUSG00000044938" "protein_coding" "utr" "chr9-77655860-77660127" "chr9-77703507-77704580" 43379
"ENSMUSE00000737146.1" "ENSMUST00000145062" "Cyp3a25" "ENSMUSG00000029630" "protein_coding" "exon" "chr5-146009470-146009618" "chr5-146030672-146031927" 21053
"ENSMUST00000029504" "ENSMUST00000029504" "Cym" "ENSMUSG00000046213" "protein_coding" "gap" "chr3-107216126-107218117" "chr3-107216657-107217482" 0
"ENSMUST00000193907" "ENSMUST00000193907" "Cnih4" "ENSMUSG00000062169" "protein_coding" "gap" "chr1-181144902-181155858" "chr1-181148213-181149075" 0
"ENSMUSE00001000753" "ENSMUST00000085368" "Gm5786" "ENSMUSG00000066487" "protein_coding" "exon" "chr12-59081019-59081900" "chr12-59077756-59078321" 2697
"ENSMUST00000086040.1" "ENSMUST00000086040" "F5" "ENSMUSG00000026579" "protein_coding" "utr" "chr1-164219525-164220277" "chr1-164222708-164223310" 2430
"ENSMUST00000140681" "ENSMUST00000140681" "Slc9a1" "ENSMUSG00000028854" "protein_coding" "gap" "chr4-133370908-133411675" "chr4-133372922-133373469" 0
"ENSMUSE00001327103" "ENSMUST00000187083" "Hivep2" "ENSMUSG00000015501" "protein_coding" "exon" "chr10-13966075-13966220" "chr10-13923260-13923628" 42446
"ENSMUST00000147526" "ENSMUST00000147526" "Eps8" "ENSMUSG00000015766" "protein_coding" "cds" "chr6-137505388-137505521" "chr6-137505389-137506179" 0
"ENSMUST00000133478" "ENSMUST00000133478" "Ccser1" "ENSMUSG00000039578" "protein_coding" "gap" "chr6-61180602-61310813" "chr6-61263012-61263868" 0
"ENSMUST00000095188" "ENSMUST00000095188" "Camkmt" "ENSMUSG00000071037" "protein_coding" "gap" "chr17-85113848-85391572" "chr17-85141616-85142017" 0
"ENSMUSE00000873424" "ENSMUST00000163280" "Eci2" "ENSMUSG00000021417" "protein_coding" "exon" "chr13-35027009-35027094" "chr13-35058136-35058553" 31041
"ENSMUST00000033934.1" "ENSMUST00000033934" "Mrps31" "ENSMUSG00000031533" "protein_coding" "gap" "chr8-22419886-22421309" "chr8-22420564-22420930" 0
"ENSMUSE00000968598" "ENSMUST00000179346" "Gm21060" "ENSMUSG00000095993" "protein_coding" "exon" "chr19-61296902-61297069" "chr19-61315471-61315865" 18401
"ENSMUST00000029017" "ENSMUST00000029017" "Pck1" "ENSMUSG00000027513" "protein_coding" "cds" "chr2-173153389-173153612" "chr2-173151414-173153752" 0
"ENSMUST00000014505" "ENSMUST00000014505" "Mertk" "ENSMUSG00000014361" "protein_coding" "gap" "chr2-128699104-128729185" "chr2-128726191-128727159" 0
"ENSMUST00000094324" "ENSMUST00000094324" "Cdc25a" "ENSMUSG00000032477" "protein_coding" "cds" "chr9-109879834-109879935" "chr9-109878926-109880051" 0
"ENSMUST00000135379.1" "ENSMUST00000135379" "Scp2" "ENSMUSG00000028603" "protein_coding" "gap" "chr4-108063989-108071256" "chr4-108067940-108068450" 0
"ENSMUST00000153519" "ENSMUST00000153519" "Mlxipl" "ENSMUSG00000005373" "protein_coding" "gap" "chr5-135113734-135121505" "chr5-135120889-135121186" 0
"ENSMUST00000174120" "ENSMUST00000174120" "Trak2" "ENSMUSG00000026028" "protein_coding" "cds" "chr1-58946247-58946337" "chr1-58946103-58946280" 0
"ENSMUSE00000757708" "ENSMUST00000141982" "Ak2" "ENSMUSG00000028792" "protein_coding" "exon" "chr4-128991958-128992080" "chr4-128983563-128984136" 7821
"ENSMUSE00000754533" "ENSMUST00000146928" "Gm15611" "ENSMUSG00000084923" "lincRNA" "exon" "chr5-8999459-8999669" "chr5-9047151-9047734" 47481
"ENSMUSE00000640505" "ENSMUST00000099292" "Gm5535" "ENSMUSG00000074758" "lincRNA" "exon" "chr2-144173150-144174403" "chr2-144135629-144135943" 37206
"ENSMUST00000192151" "ENSMUST00000192151" "Spata45" "ENSMUSG00000057072" "protein_coding" "utr" "chr1-191036639-191036712" "chr1-191036530-191037031" 0
"ENSMUST00000193201" "ENSMUST00000193201" "P2ry1" "ENSMUSG00000027765" "protein_coding" "utr" "chr3-61007174-61008982" "chr3-61049929-61050394" 40946
"ENSMUST00000152340.2" "ENSMUST00000152340" "Sgms1" "ENSMUSG00000040451" "protein_coding" "gap" "chr19-32125393-32129540" "chr19-32127240-32127800" 0
"ENSMUSE00000294435" "ENSMUST00000038949" "Adrb1" "ENSMUSG00000035283" "protein_coding" "exon" "chr19-56722372-56724862" "chr19-56703371-56704108" 18263
"ENSMUST00000108307" "ENSMUST00000108307" "1110037F02Rik" "ENSMUSG00000040720" "protein_coding" "gap" "chr4-11542204-11544830" "chr4-11542714-11543080" 0
"ENSMUST00000159159" "ENSMUST00000159159" "Adh1" "ENSMUSG00000074207" "protein_coding" "cds" "chr3-138277719-138277736" "chr3-138276846-138277976" 0
"ENSMUST00000153711" "ENSMUST00000153711" "Baz2b" "ENSMUSG00000026987" "protein_coding" "gap" "chr2-60076912-60125462" "chr2-60122106-60122406" 0
"ENSMUSE00000790555.1" "ENSMUST00000031069" "Sepsecs" "ENSMUSG00000029173" "protein_coding" "exon" "chr5-52669575-52669729" "chr5-52688015-52688458" 18285
"ENSMUST00000168707" "ENSMUST00000168707" "Yes1" "ENSMUSG00000014932" "protein_coding" "gap" "chr5-32611376-32640330" "chr5-32624787-32625161" 0
"ENSMUST00000022678" "ENSMUST00000022678" "Pebp4" "ENSMUSG00000022085" "protein_coding" "gap" "chr14-69963539-70045876" "chr14-70017966-70018858" 0
"ENSMUST00000021567" "ENSMUST00000021567" "Pcnx" "ENSMUSG00000021140" "protein_coding" "gap" "chr12-81860525-81894982" "chr12-81891880-81892389" 0
"ENSMUST00000030665" "ENSMUST00000030665" "Nudc" "ENSMUSG00000028851" "protein_coding" "cds" "chr4-133535668-133535871" "chr4-133535838-133537705" 0
"ENSMUST00000152802" "ENSMUST00000152802" "Met" "ENSMUSG00000009376" "protein_coding" "gap" "chr6-17540657-17546949" "chr6-17541677-17541947" 0
"ENSMUST00000057627" "ENSMUST00000057627" "Spata2" "ENSMUSG00000047030" "protein_coding" "utr" "chr2-167481133-167483349" "chr2-167479126-167480030" 1102
"ENSMUST00000150183.1" "ENSMUST00000150183" "Ccdc34" "ENSMUSG00000027160" "protein_coding" "gap" "chr2-110022015-110172450" "chr2-110077288-110077580" 0
"ENSMUSE00001335230" "ENSMUST00000188990" "Gm28676" "ENSMUSG00000100847" "lincRNA" "exon" "chr17-87502134-87502616" "chr17-87519497-87520323" 16880
"ENSMUST00000123989" "ENSMUST00000123989" "Fgd2" "ENSMUSG00000024013" "protein_coding" "utr" "chr17-29378845-29379660" "chr17-29419938-29420546" 40277
"ENSMUST00000125037" "ENSMUST00000125037" "Pxdc1" "ENSMUSG00000021411" "protein_coding" "cds" "chr13-34652180-34652435" "chr13-34650993-34653579" 0
"ENSMUST00000064763.1" "ENSMUST00000064763" "Zfp608" "ENSMUSG00000052713" "protein_coding" "utr" "chr18-54888045-54889074" "chr18-54847888-54849398" 38646
"ENSMUSE00000825712" "ENSMUST00000135950" "B230359F08Rik" "ENSMUSG00000087666" "protein_coding" "exon" "chr14-53795360-53795506" "chr14-53723595-53724020" 71339
"ENSMUST00000043458" "ENSMUST00000043458" "Srd5a2" "ENSMUSG00000038541" "protein_coding" "cds" "chr17-74017706-74017772" "chr17-73995947-73996636" 21069
"ENSMUST00000022693.1" "ENSMUST00000022693" "Bmp1" "ENSMUSG00000022098" "protein_coding" "gap" "chr14-70511695-70519868" "chr14-70512164-70512537" 0
"ENSMUST00000051756" "ENSMUST00000051756" "Il31ra" "ENSMUSG00000050377" "protein_coding" "gap" "chr13-112565902-112580637" "chr13-112578054-112578396" 0
"ENSMUSE00001326523" "ENSMUST00000189618" "B3gnt7" "ENSMUSG00000079445" "protein_coding" "exon" "chr1-86302832-86304707" "chr1-86292366-86292658" 10173
"ENSMUST00000042450" "ENSMUST00000042450" "Rmi1" "ENSMUSG00000035367" "protein_coding" "utr" "chr13-58409790-58411149" "chr13-58475483-58475823" 64333
"ENSMUSE00000636032" "ENSMUST00000065894" "Slc51b" "ENSMUSG00000053862" "protein_coding" "exon" "chr9-65422747-65422773" "chr9-65427365-65427847" 4591
