#overlapped_WTuntr_H3K27ac Enhancers
#Created from WTuntr_SE/overlapped_WTuntr_H3K27ac_12KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by WTuntr_merged.bam
#Using cutoff of 10679.2405 for Super-Enhancers
#Created on Νοε 24 2021 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	WTuntr_merged.bam	WTuntr_Input_merged.bam	enhancerRank	isSuper
1_WTuntr_H3K27ac_rep_A_peak_5468_lociStitched	chr12	82169415	82170414	1	1000	2296.1016	171.9279	4930	0
1_WTuntr_H3K27ac_rep_A_peak_25902_lociStitched	chrX	151520079	151522112	1	2034	2303.5923	179.9205	4931	0
1_WTuntr_H3K27ac_rep_A_peak_21153_lociStitched	chr7	15945463	15946428	1	966	2318.0265	194.737	4932	0
1_WTuntr_H3K27ac_rep_A_peak_6259_lociStitched	chr13	43232233	43233534	1	1302	2351.6876	228.5857	4933	0
1_WTuntr_H3K27ac_rep_A_peak_24316_lociStitched	chr9	22131094	22132425	1	1332	2395.9331	274.5853	4934	0
2_WTuntr_H3K27ac_rep_A_peak_1367_lociStitched	chr1	180767883	180778698	2	1697	4031.832	1911.0105	4935	0
2_WTuntr_H3K27ac_rep_A_peak_22823_lociStitched	chr8	22858814	22860387	2	1224	2293.1194	172.4008	4936	0
1_WTuntr_H3K27ac_rep_A_peak_5220_lociStitched	chr12	57230078	57231037	1	960	2334.5896	213.9529	4937	0
2_WTuntr_H3K27ac_rep_A_peak_25825_lociStitched	chrX	103493578	103495255	2	913	2230.9131	110.5143	4938	0
1_WTuntr_H3K27ac_rep_A_peak_25369_lociStitched	chr9	108936674	108937337	1	664	2279.9244	160.0482	4939	0
3_WTuntr_H3K27ac_rep_A_peak_21110_lociStitched	chr7	6241522	6245370	3	1240	2565.0768	445.2136	4940	0
1_WTuntr_H3K27ac_rep_A_peak_6334_lociStitched	chr13	49215523	49216637	1	1115	2367.1386	247.7536	4941	0
4_WTuntr_H3K27ac_rep_A_peak_14595_lociStitched	chr2	167586070	167596535	4	2540	3973.5605	1854.398	4942	0
1_WTuntr_H3K27ac_rep_A_peak_7866_lociStitched	chr14	120275705	120277665	1	1961	2392.572	273.42	4943	0
2_WTuntr_H3K27ac_rep_A_peak_12361_lociStitched	chr19	29366676	29372526	2	1909	2994.03	875.16	4944	0
2_WTuntr_H3K27ac_rep_A_peak_16403_lociStitched	chr4	57511615	57513750	2	1298	2415.539	296.9785	4945	0
2_WTuntr_H3K27ac_rep_A_peak_15929_lociStitched	chr3	145649177	145653702	2	2254	2990.5725	872.42	4946	0
1_WTuntr_H3K27ac_rep_A_peak_23589_lociStitched	chr8	95331288	95332610	1	1323	2436.8426	319.924	4947	0
1_WTuntr_H3K27ac_rep_A_peak_25909_lociStitched	chrX	152768352	152769861	1	1510	2215.9665	99.594	4948	0
1_WTuntr_H3K27ac_rep_A_peak_6819_lociStitched	chr13	103773667	103774580	1	914	2300.6687	185.0651	4949	0
4_WTuntr_H3K27ac_rep_A_peak_5553_lociStitched	chr12	86823849	86836676	4	1659	4621.5681	2506.3958	4950	0
1_WTuntr_H3K27ac_rep_A_peak_12858_lociStitched	chr19	60889345	60890148	1	804	2278.111	163.3302	4951	0
1_WTuntr_H3K27ac_rep_A_peak_13281_lociStitched	chr2	31688300	31689191	1	892	2336.9148	222.2154	4952	0
2_WTuntr_H3K27ac_rep_A_peak_5230_lociStitched	chr12	58267252	58270475	2	2542	2561.9627	447.6747	4953	0
2_WTuntr_H3K27ac_rep_A_peak_16621_lociStitched	chr4	96622313	96636396	2	2168	3546.0994	1432.2411	4954	0
1_WTuntr_H3K27ac_rep_A_peak_7183_lociStitched	chr14	31000991	31002192	1	1202	2381.8232	269.2642	4955	0
1_WTuntr_H3K27ac_rep_A_peak_19345_lociStitched	chr5	142628827	142630145	1	1319	2410.4902	298.7906	4956	0
1_WTuntr_H3K27ac_rep_A_peak_1832_lociStitched	chr10	42477829	42478649	1	821	2266.644	156.046	4957	0
2_WTuntr_H3K27ac_rep_A_peak_5028_lociStitched	chr12	21316376	21321154	2	1451	3006.7954	896.3528	4958	0
1_WTuntr_H3K27ac_rep_A_peak_5466_lociStitched	chr12	81859906	81861095	1	1190	2244.2375	133.8814	4959	0
4_WTuntr_H3K27ac_rep_A_peak_8352_lociStitched	chr15	62037718	62045128	4	1835	3438.981	1329.354	4960	0
1_WTuntr_H3K27ac_rep_A_peak_10181_lociStitched	chr17	24803962	24805295	1	1334	2365.8084	256.3359	4961	0
1_WTuntr_H3K27ac_rep_A_peak_16849_lociStitched	chr4	108780018	108781388	1	1371	2347.221	239.476	4962	0
1_WTuntr_H3K27ac_rep_A_peak_13975_lociStitched	chr2	120403730	120405229	1	1500	2411.891	304.297	4963	0
4_WTuntr_H3K27ac_rep_A_peak_11667_lociStitched	chr18	61632685	61639723	4	1958	3602.7522	1496.2788	4964	0
1_WTuntr_H3K27ac_rep_A_peak_16314_lociStitched	chr4	47352678	47354007	1	1330	2420.9064	314.7072	4965	0
1_WTuntr_H3K27ac_rep_A_peak_9260_lociStitched	chr16	14705532	14707454	1	1923	2550.1096	444.3664	4966	0
3_WTuntr_H3K27ac_rep_A_peak_13576_lociStitched	chr2	68861108	68874613	3	1850	4004.2325	1898.803	4967	0
1_WTuntr_H3K27ac_rep_A_peak_6302_lociStitched	chr13	47105575	47106752	1	1178	2328.6945	223.3946	4968	0
2_WTuntr_H3K27ac_rep_A_peak_14689_lociStitched	chr2	173123729	173125244	2	1127	2436.423	331.3305	4969	0
5_WTuntr_H3K27ac_rep_A_peak_20601_lociStitched	chr6	119674247	119686563	5	2103	3484.1964	1379.392	4970	0
2_WTuntr_H3K27ac_rep_A_peak_18352_lociStitched	chr5	86725384	86735905	2	1299	3278.3436	1174.1436	4971	0
1_WTuntr_H3K27ac_rep_A_peak_1959_lociStitched	chr10	61715305	61716976	1	1672	2440.3284	336.3723	4972	0
1_WTuntr_H3K27ac_rep_A_peak_11750_lociStitched	chr18	67448235	67449198	1	964	2285.3916	181.9107	4973	0
1_WTuntr_H3K27ac_rep_A_peak_15993_lociStitched	chr3	154596695	154597772	1	1078	2296.7025	193.4292	4974	0
3_WTuntr_H3K27ac_rep_A_peak_6354_lociStitched	chr13	52021342	52025565	3	2219	2953.5662	851.3568	4975	0
2_WTuntr_H3K27ac_rep_A_peak_21157_lociStitched	chr7	16017769	16020253	2	2029	2561.2524	460.0368	4976	0
1_WTuntr_H3K27ac_rep_A_peak_3027_lociStitched	chr11	6546526	6547613	1	1088	2278.4607	177.6158	4977	0
2_WTuntr_H3K27ac_rep_A_peak_21828_lociStitched	chr7	79465510	79467283	2	1092	2560.9212	461.1573	4978	0
1_WTuntr_H3K27ac_rep_A_peak_23187_lociStitched	chr8	69973697	69974930	1	1234	2306.4498	207.0207	4979	0
1_WTuntr_H3K27ac_rep_A_peak_6103_lociStitched	chr13	34271008	34273215	1	2208	2456.8324	360.1824	4980	0
1_WTuntr_H3K27ac_rep_A_peak_5243_lociStitched	chr12	59219025	59220157	1	1133	2333.9576	237.4936	4981	0
1_WTuntr_H3K27ac_rep_A_peak_23600_lociStitched	chr8	95449652	95451437	1	1786	2506.6755	411.264	4982	0
2_WTuntr_H3K27ac_rep_A_peak_13798_lociStitched	chr2	93720494	93724082	2	1555	2683.4652	588.432	4983	0
1_WTuntr_H3K27ac_rep_A_peak_16149_lociStitched	chr4	34882329	34883480	1	1152	2364.0389	269.4491	4984	0
2_WTuntr_H3K27ac_rep_A_peak_9851_lociStitched	chr16	87431969	87441183	2	1755	3711.3992	1617.9784	4985	0
1_WTuntr_H3K27ac_rep_A_peak_16039_lociStitched	chr4	8733072	8734607	1	1536	2390.609	297.79	4986	0
1_WTuntr_H3K27ac_rep_A_peak_25890_lociStitched	chrX	142389660	142391037	1	1378	2208.2949	115.5303	4987	0
2_WTuntr_H3K27ac_rep_A_peak_10237_lociStitched	chr17	26463696	26466503	2	2463	2728.6847	636.0662	4988	0
1_WTuntr_H3K27ac_rep_A_peak_20130_lociStitched	chr6	83914357	83915185	1	829	2322.7884	230.7636	4989	0
1_WTuntr_H3K27ac_rep_A_peak_8920_lociStitched	chr15	96370598	96372121	1	1524	2458.2743	366.5861	4990	0
1_WTuntr_H3K27ac_rep_A_peak_11178_lociStitched	chr18	9449284	9450627	1	1344	2364.4858	274.1063	4991	0
1_WTuntr_H3K27ac_rep_A_peak_1387_lociStitched	chr1	181841754	181843054	1	1301	2371.85	282.88	4992	0
1_WTuntr_H3K27ac_rep_A_peak_22474_lociStitched	chr7	132811869	132814142	1	2274	2544.8508	456.6457	4993	0
4_WTuntr_H3K27ac_rep_A_peak_12089_lociStitched	chr19	6331831	6341519	4	2217	3957.548	1869.784	4994	0
2_WTuntr_H3K27ac_rep_A_peak_22126_lociStitched	chr7	102209645	102223422	2	1706	3799.6966	1712.4811	4995	0
1_WTuntr_H3K27ac_rep_A_peak_6889_lociStitched	chr13	113794038	113795241	1	1204	2324.0757	237.4722	4996	0
1_WTuntr_H3K27ac_rep_A_peak_10005_lociStitched	chr17	5491620	5493427	1	1808	2475.9514	389.5892	4997	0
2_WTuntr_H3K27ac_rep_A_peak_17214_lociStitched	chr4	132483190	132492583	2	720	3528.9501	1442.7648	4998	0
1_WTuntr_H3K27ac_rep_A_peak_21693_lociStitched	chr7	51861769	51862726	1	958	2282.6364	196.7592	4999	0
2_WTuntr_H3K27ac_rep_A_peak_25094_lociStitched	chr9	79758944	79773103	2	1754	3956.0246	1870.4039	5000	0
2_WTuntr_H3K27ac_rep_A_peak_153_lociStitched	chr1	38307834	38309200	2	918	2363.7264	279.347	5001	0
1_WTuntr_H3K27ac_rep_A_peak_7362_lociStitched	chr14	48446080	48447031	1	952	2311.1202	227.7645	5002	0
2_WTuntr_H3K27ac_rep_A_peak_5185_lociStitched	chr12	52471931	52474702	2	1532	2343.7118	260.7511	5003	0
2_WTuntr_H3K27ac_rep_A_peak_10195_lociStitched	chr17	25013669	25015807	2	1623	2476.2316	393.392	5004	0
3_WTuntr_H3K27ac_rep_A_peak_24454_lociStitched	chr9	42506514	42512219	3	2165	2865.6215	783.867	5005	0
1_WTuntr_H3K27ac_rep_A_peak_19809_lociStitched	chr6	39592274	39593199	1	926	2324.71	243.7375	5006	0
1_WTuntr_H3K27ac_rep_A_peak_13880_lociStitched	chr2	105223763	105224986	1	1224	2267.0751	186.1406	5007	0
2_WTuntr_H3K27ac_rep_A_peak_19684_lociStitched	chr6	30211206	30212968	2	1451	2524.4174	443.8478	5008	0
1_WTuntr_H3K27ac_rep_A_peak_6405_lociStitched	chr13	55321532	55322570	1	1039	2282.1468	202.41	5009	0
2_WTuntr_H3K27ac_rep_A_peak_2344_lociStitched	chr10	81541374	81545100	2	2649	2966.2686	886.788	5010	0
3_WTuntr_H3K27ac_rep_A_peak_9197_lociStitched	chr16	10448677	10465323	3	1710	4617.6004	2538.515	5011	0
3_WTuntr_H3K27ac_rep_A_peak_22685_lociStitched	chr8	3717133	3720531	3	1999	2655.537	576.6406	5012	0
3_WTuntr_H3K27ac_rep_A_peak_10974_lociStitched	chr17	80775124	80786870	3	1775	3716.4344	1639.7416	5013	0
1_WTuntr_H3K27ac_rep_A_peak_8972_lociStitched	chr15	98677024	98678469	1	1446	2409.8265	333.3615	5014	0
2_WTuntr_H3K27ac_rep_A_peak_18741_lociStitched	chr5	113771356	113773089	2	910	2417.0151	341.2277	5015	0
2_WTuntr_H3K27ac_rep_A_peak_17415_lociStitched	chr4	137993172	138004964	2	1565	3966.8288	1891.4368	5016	0
3_WTuntr_H3K27ac_rep_A_peak_12076_lociStitched	chr19	6117762	6141555	3	2679	6300.3864	4225.6368	5017	0
1_WTuntr_H3K27ac_rep_A_peak_11589_lociStitched	chr18	56473012	56474703	1	1692	2412.2115	337.5236	5018	0
1_WTuntr_H3K27ac_rep_A_peak_25430_lociStitched	chr9	113707514	113708291	1	778	2257.8066	183.2943	5019	0
1_WTuntr_H3K27ac_rep_A_peak_646_lociStitched	chr1	91250310	91251499	1	1190	2316.6476	242.6749	5020	0
3_WTuntr_H3K27ac_rep_A_peak_11760_lociStitched	chr18	68057895	68066608	3	1474	3425.0803	1351.3863	5021	0
2_WTuntr_H3K27ac_rep_A_peak_5251_lociStitched	chr12	69158612	69168824	2	797	3326.0484	1253.0124	5022	0
1_WTuntr_H3K27ac_rep_A_peak_4270_lociStitched	chr11	99230026	99230907	1	882	2240.0306	168.4472	5023	0
2_WTuntr_H3K27ac_rep_A_peak_13533_lociStitched	chr2	60863333	60865710	2	1879	2456.3918	385.074	5024	0
1_WTuntr_H3K27ac_rep_A_peak_3734_lociStitched	chr11	72795300	72796568	1	1269	2446.8596	376.8496	5025	0
3_WTuntr_H3K27ac_rep_A_peak_16803_lociStitched	chr4	107156427	107160794	3	2295	2932.4405	862.4825	5026	0
1_WTuntr_H3K27ac_rep_A_peak_9113_lociStitched	chr15	103239435	103241063	1	1629	2456.9776	387.9524	5027	0
3_WTuntr_H3K27ac_rep_A_peak_2017_lociStitched	chr10	68089991	68093287	3	2366	2555.7184	486.8192	5028	0
1_WTuntr_H3K27ac_rep_A_peak_14939_lociStitched	chr3	33799487	33800601	1	1115	2310.2132	242.5178	5029	0
2_WTuntr_H3K27ac_rep_A_peak_17448_lociStitched	chr4	139251575	139253900	2	1873	2607.255	540.5625	5030	0
3_WTuntr_H3K27ac_rep_A_peak_8065_lociStitched	chr15	27460003	27478192	3	1613	4518.1476	2451.8772	5031	0
3_WTuntr_H3K27ac_rep_A_peak_3040_lociStitched	chr11	8503156	8510921	3	1912	3290.0305	1224.5405	5032	0
1_WTuntr_H3K27ac_rep_A_peak_21485_lociStitched	chr7	31150519	31152067	1	1549	2349.09	283.9032	5033	0
4_WTuntr_H3K27ac_rep_A_peak_20452_lociStitched	chr6	112495992	112500159	4	1628	2699.7993	634.6341	5034	0
1_WTuntr_H3K27ac_rep_A_peak_139_lociStitched	chr1	37299412	37300670	1	1259	2332.4578	267.4508	5035	0
5_WTuntr_H3K27ac_rep_A_peak_23672_lociStitched	chr8	105750518	105774118	5	2413	5864.6	3799.6	5036	0
1_WTuntr_H3K27ac_rep_A_peak_17337_lociStitched	chr4	135855333	135856833	1	1501	2389.95	325.65	5037	0
5_WTuntr_H3K27ac_rep_A_peak_20799_lociStitched	chr6	128649864	128662778	5	1877	3701.1524	1637.4952	5038	0
1_WTuntr_H3K27ac_rep_A_peak_23706_lociStitched	chr8	106303997	106306848	1	2852	2532.8284	469.2746	5039	0
1_WTuntr_H3K27ac_rep_A_peak_8250_lociStitched	chr15	55223196	55224998	1	1803	2262.7714	200.3824	5040	0
3_WTuntr_H3K27ac_rep_A_peak_25133_lociStitched	chr9	90163019	90167118	3	2678	2921.7672	861.6098	5041	0
4_WTuntr_H3K27ac_rep_A_peak_11018_lociStitched	chr17	84236787	84251956	4	2524	4432.3818	2372.4316	5042	0
2_WTuntr_H3K27ac_rep_A_peak_21555_lociStitched	chr7	42496284	42506014	2	1867	3308.2	1248.359	5043	0
1_WTuntr_H3K27ac_rep_A_peak_22757_lociStitched	chr8	13287216	13288211	1	996	2380.1395	320.39	5044	0
1_WTuntr_H3K27ac_rep_A_peak_16137_lociStitched	chr4	33030882	33031987	1	1106	2337.296	277.9075	5045	0
3_WTuntr_H3K27ac_rep_A_peak_1513_lociStitched	chr1	191479734	191495264	3	2361	4822.065	2762.787	5046	0
1_WTuntr_H3K27ac_rep_A_peak_12474_lociStitched	chr19	36553611	36555071	1	1461	2333.372	274.918	5047	0
1_WTuntr_H3K27ac_rep_A_peak_9302_lociStitched	chr16	18065903	18066941	1	1039	2284.7418	226.3878	5048	0
1_WTuntr_H3K27ac_rep_A_peak_11976_lociStitched	chr19	4332885	4333963	1	1079	2353.274	295.372	5049	0
2_WTuntr_H3K27ac_rep_A_peak_23182_lociStitched	chr8	69901201	69903184	2	1561	2611.611	554.6451	5050	0
1_WTuntr_H3K27ac_rep_A_peak_3458_lociStitched	chr11	58126832	58128245	1	1414	2333.0043	276.5241	5051	0
2_WTuntr_H3K27ac_rep_A_peak_23188_lociStitched	chr8	69995686	69997161	2	1083	2476.82	421.4075	5052	0
2_WTuntr_H3K27ac_rep_A_peak_13982_lociStitched	chr2	120970357	120977771	2	1644	2984.8764	929.7156	5053	0
2_WTuntr_H3K27ac_rep_A_peak_22475_lociStitched	chr7	132852270	132859736	2	974	3145.4258	1090.7826	5054	0
1_WTuntr_H3K27ac_rep_A_peak_16262_lociStitched	chr4	45341711	45342989	1	1279	2356.5042	303.9084	5055	0
2_WTuntr_H3K27ac_rep_A_peak_1484_lociStitched	chr1	190832298	190835187	2	1025	2503.0296	450.9729	5056	0
3_WTuntr_H3K27ac_rep_A_peak_24920_lociStitched	chr9	68881683	68884929	3	1766	2498.4462	446.6496	5057	0
2_WTuntr_H3K27ac_rep_A_peak_25903_lociStitched	chrX	151800946	151804171	2	1316	2349.09	297.345	5058	0
1_WTuntr_H3K27ac_rep_A_peak_1103_lociStitched	chr1	156938727	156940037	1	1311	2331.669	279.947	5059	0
1_WTuntr_H3K27ac_rep_A_peak_21084_lociStitched	chr7	4501117	4502262	1	1146	2269.0465	217.55	5060	0
2_WTuntr_H3K27ac_rep_A_peak_18686_lociStitched	chr5	111330093	111336343	2	1377	3117.5	1066.25	5061	0
1_WTuntr_H3K27ac_rep_A_peak_18531_lociStitched	chr5	98030020	98031377	1	1358	2396.462	345.6279	5062	0
1_WTuntr_H3K27ac_rep_A_peak_20092_lociStitched	chr6	81986476	81988303	1	1828	2314.6263	263.8188	5063	0
3_WTuntr_H3K27ac_rep_A_peak_20795_lociStitched	chr6	128584108	128598513	3	1911	3968.5775	1918.746	5064	0
2_WTuntr_H3K27ac_rep_A_peak_20254_lociStitched	chr6	90434745	90436884	2	1771	2453.6469	404.0571	5065	0
1_WTuntr_H3K27ac_rep_A_peak_19814_lociStitched	chr6	40634770	40636208	1	1439	2234.7958	186.221	5066	0
1_WTuntr_H3K27ac_rep_A_peak_14292_lociStitched	chr2	152105199	152106154	1	956	2232.6945	184.315	5067	0
2_WTuntr_H3K27ac_rep_A_peak_5896_lociStitched	chr13	4404105	4406750	2	2219	2277.345	229.057	5068	0
2_WTuntr_H3K27ac_rep_A_peak_24225_lociStitched	chr9	15534881	15542537	2	2066	3466.6368	1418.6568	5069	0
1_WTuntr_H3K27ac_rep_A_peak_25253_lociStitched	chr9	105494581	105495772	1	1192	2279.0976	232.4832	5070	0
1_WTuntr_H3K27ac_rep_A_peak_5106_lociStitched	chr12	32378753	32379986	1	1234	2256.2667	209.8566	5071	0
3_WTuntr_H3K27ac_rep_A_peak_12831_lociStitched	chr19	57533921	57546888	3	1519	4119.6159	2073.4233	5072	0
3_WTuntr_H3K27ac_rep_A_peak_15948_lociStitched	chr3	146443045	146450932	3	1121	3314.1174	1268.2296	5073	0
4_WTuntr_H3K27ac_rep_A_peak_6942_lociStitched	chr14	8034707	8038990	4	3243	2556.5227	511.3902	5074	0
3_WTuntr_H3K27ac_rep_A_peak_612_lociStitched	chr1	88070766	88075134	3	2589	2638.7088	594.048	5075	0
4_WTuntr_H3K27ac_rep_A_peak_22141_lociStitched	chr7	105633296	105651358	4	2601	4681.6704	2637.052	5076	0
3_WTuntr_H3K27ac_rep_A_peak_14821_lociStitched	chr3	14781246	14784003	3	1301	2310.9174	266.6019	5077	0
1_WTuntr_H3K27ac_rep_A_peak_5444_lociStitched	chr12	80259236	80261065	1	1830	2410.8049	366.5316	5078	0
1_WTuntr_H3K27ac_rep_A_peak_1202_lociStitched	chr1	167307700	167309065	1	1366	2295.384	251.979	5079	0
1_WTuntr_H3K27ac_rep_A_peak_308_lociStitched	chr1	59670129	59671178	1	1050	2248.6364	205.2893	5080	0
2_WTuntr_H3K27ac_rep_A_peak_16209_lociStitched	chr4	41636951	41640062	2	2780	2802.0777	758.7729	5081	0
2_WTuntr_H3K27ac_rep_A_peak_13688_lociStitched	chr2	83644255	83649505	2	1407	2735.775	692.475	5082	0
1_WTuntr_H3K27ac_rep_A_peak_22434_lociStitched	chr7	128611351	128612891	1	1541	2412.718	369.446	5083	0
2_WTuntr_H3K27ac_rep_A_peak_1168_lociStitched	chr1	164703924	164715185	2	1811	3392.9393	1350.1939	5084	0
1_WTuntr_H3K27ac_rep_A_peak_4877_lociStitched	chr11	120726419	120727290	1	872	2240.0378	199.1977	5085	0
1_WTuntr_H3K27ac_rep_A_peak_22075_lociStitched	chr7	100159204	100159709	1	506	2102.618	61.8625	5086	0
1_WTuntr_H3K27ac_rep_A_peak_14761_lociStitched	chr2	181519828	181521126	1	1299	2239.8288	199.1132	5087	0
3_WTuntr_H3K27ac_rep_A_peak_8033_lociStitched	chr15	12204335	12207585	3	1237	2609.75	570.375	5088	0
1_WTuntr_H3K27ac_rep_A_peak_9675_lociStitched	chr16	38521663	38523189	1	1527	2357.0596	319.0866	5089	0
3_WTuntr_H3K27ac_rep_A_peak_25831_lociStitched	chrX	103616591	103622299	3	1080	2263.7928	226.0368	5090	0
1_WTuntr_H3K27ac_rep_A_peak_23853_lociStitched	chr8	116992423	116993534	1	1112	2187.3368	149.7628	5091	0
3_WTuntr_H3K27ac_rep_A_peak_21177_lociStitched	chr7	16364112	16366951	3	1911	2665.5371	628.5546	5092	0
2_WTuntr_H3K27ac_rep_A_peak_1990_lociStitched	chr10	67021348	67026648	2	1476	2936.73	900.47	5093	0
3_WTuntr_H3K27ac_rep_A_peak_10110_lociStitched	chr17	17826747	17838828	3	2379	3723.3642	1687.7157	5094	0
3_WTuntr_H3K27ac_rep_A_peak_17363_lociStitched	chr4	136206453	136215704	3	2192	3902.9969	1867.7769	5095	0
1_WTuntr_H3K27ac_rep_A_peak_13944_lociStitched	chr2	118861029	118862484	1	1456	2266.7445	231.636	5096	0
1_WTuntr_H3K27ac_rep_A_peak_16051_lociStitched	chr4	9770166	9771210	1	1045	2225.1816	191.9916	5097	0
1_WTuntr_H3K27ac_rep_A_peak_13878_lociStitched	chr2	104816087	104817476	1	1390	2245.4574	212.517	5098	0
1_WTuntr_H3K27ac_rep_A_peak_25852_lociStitched	chrX	120050192	120051672	1	1481	2111.368	78.736	5099	0
2_WTuntr_H3K27ac_rep_A_peak_24276_lociStitched	chr9	21545961	21547712	2	1355	2352.8187	321.4836	5100	0
1_WTuntr_H3K27ac_rep_A_peak_10383_lociStitched	chr17	30575612	30576753	1	1142	2216.963	185.8689	5101	0
1_WTuntr_H3K27ac_rep_A_peak_8252_lociStitched	chr15	55280054	55281723	1	1670	2348.6168	318.1114	5102	0
2_WTuntr_H3K27ac_rep_A_peak_7876_lociStitched	chr14	120910320	120911909	2	1255	2295.9461	265.5219	5103	0
3_WTuntr_H3K27ac_rep_A_peak_20609_lociStitched	chr6	120037184	120039408	3	1556	2510.896	480.8288	5104	0
1_WTuntr_H3K27ac_rep_A_peak_19117_lociStitched	chr5	134455111	134456791	1	1681	2305.128	275.688	5105	0
1_WTuntr_H3K27ac_rep_A_peak_13690_lociStitched	chr2	83723904	83725000	1	1097	2274.5288	245.1752	5106	0
1_WTuntr_H3K27ac_rep_A_peak_10693_lociStitched	chr17	47737038	47737841	1	804	2187.372	159.1546	5107	0
2_WTuntr_H3K27ac_rep_A_peak_12259_lociStitched	chr19	18567675	18569830	2	1829	2326.969	300.838	5108	0
2_WTuntr_H3K27ac_rep_A_peak_14759_lociStitched	chr2	181487679	181497723	2	2284	3559.5936	1533.7188	5109	0
1_WTuntr_H3K27ac_rep_A_peak_23474_lociStitched	chr8	86745235	86746089	1	855	2202.6368	177.4612	5110	0
1_WTuntr_H3K27ac_rep_A_peak_15437_lociStitched	chr3	95993670	95996246	1	2577	2470.6416	446.1632	5111	0
1_WTuntr_H3K27ac_rep_A_peak_14739_lociStitched	chr2	180724171	180725610	1	1440	2349.4553	325.214	5112	0
1_WTuntr_H3K27ac_rep_A_peak_21646_lociStitched	chr7	46795441	46796560	1	1120	2312.3016	289.2615	5113	0
1_WTuntr_H3K27ac_rep_A_peak_6312_lociStitched	chr13	47223445	47225464	1	2020	2453.2869	430.4508	5114	0
1_WTuntr_H3K27ac_rep_A_peak_3006_lociStitched	chr11	5955127	5956254	1	1128	2285.8941	264.0561	5115	0
1_WTuntr_H3K27ac_rep_A_peak_25448_lociStitched	chr9	114932779	114933861	1	1083	2249.3698	228.6266	5116	0
1_WTuntr_H3K27ac_rep_A_peak_21031_lociStitched	chr6	146887952	146888995	1	1044	2197.9139	177.7272	5117	0
2_WTuntr_H3K27ac_rep_A_peak_8418_lociStitched	chr15	73724852	73733372	2	2958	3657.636	1637.544	5118	0
2_WTuntr_H3K27ac_rep_A_peak_789_lociStitched	chr1	130678898	130681485	2	2083	2356.757	336.8274	5119	0
1_WTuntr_H3K27ac_rep_A_peak_11971_lociStitched	chr19	4231336	4232771	1	1436	2247.497	227.591	5120	0
2_WTuntr_H3K27ac_rep_A_peak_22080_lociStitched	chr7	100464863	100475141	2	1860	3836.7774	1817.1504	5121	0
1_WTuntr_H3K27ac_rep_A_peak_19619_lociStitched	chr6	21949610	21950993	1	1384	2210.5872	191.4072	5122	0
1_WTuntr_H3K27ac_rep_A_peak_11394_lociStitched	chr18	35598635	35599527	1	893	2187.5408	168.588	5123	0
1_WTuntr_H3K27ac_rep_A_peak_22368_lociStitched	chr7	126776546	126777506	1	961	2187.936	170.688	5124	0
4_WTuntr_H3K27ac_rep_A_peak_5781_lociStitched	chr12	110220189	110232862	4	1939	4135.1999	2118.9256	5125	0
3_WTuntr_H3K27ac_rep_A_peak_7128_lociStitched	chr14	27114289	27119139	3	1795	2918.245	902.585	5126	0
1_WTuntr_H3K27ac_rep_A_peak_16368_lociStitched	chr4	53595723	53597205	1	1483	2324.6652	309.4416	5127	0
2_WTuntr_H3K27ac_rep_A_peak_12344_lociStitched	chr19	28990072	28998287	2	1561	3048.5865	1034.2685	5128	0
1_WTuntr_H3K27ac_rep_A_peak_14730_lociStitched	chr2	180170762	180172269	1	1508	2358.7564	344.5002	5129	0
1_WTuntr_H3K27ac_rep_A_peak_8752_lociStitched	chr15	82763399	82765751	1	2353	2435.496	422.184	5130	0
3_WTuntr_H3K27ac_rep_A_peak_14786_lociStitched	chr3	10126577	10130090	3	2730	2493.8787	480.9297	5131	0
1_WTuntr_H3K27ac_rep_A_peak_1056_lociStitched	chr1	153486964	153487654	1	691	2178.054	165.117	5132	0
1_WTuntr_H3K27ac_rep_A_peak_6974_lociStitched	chr14	14067723	14069312	1	1590	2368.0867	355.3004	5133	0
3_WTuntr_H3K27ac_rep_A_peak_3759_lociStitched	chr11	75047570	75054738	3	1966	3180.4416	1167.6672	5134	0
5_WTuntr_H3K27ac_rep_A_peak_19112_lociStitched	chr5	134424270	134438170	5	2391	4585.61	2575.67	5135	0
1_WTuntr_H3K27ac_rep_A_peak_2645_lociStitched	chr10	110919572	110920932	1	1361	2366.128	356.32	5136	0
1_WTuntr_H3K27ac_rep_A_peak_1552_lociStitched	chr1	193204938	193206315	1	1378	2250.5688	241.1127	5137	0
2_WTuntr_H3K27ac_rep_A_peak_16807_lociStitched	chr4	107246854	107254151	2	2207	3000.5264	991.6623	5138	0
1_WTuntr_H3K27ac_rep_A_peak_17011_lociStitched	chr4	123016312	123017871	1	1560	2323.0659	314.4503	5139	0
2_WTuntr_H3K27ac_rep_A_peak_8451_lociStitched	chr15	75676028	75679332	2	1564	2719.5224	711.0208	5140	0
1_WTuntr_H3K27ac_rep_A_peak_21534_lociStitched	chr7	38018851	38019527	1	677	2118.4488	109.9852	5141	0
1_WTuntr_H3K27ac_rep_A_peak_21002_lociStitched	chr6	145709492	145711121	1	1630	2364.1677	355.7736	5142	0
