#overlapped_WTuntr_H3K27ac Enhancers
#Created from WTuntr_SE/overlapped_WTuntr_H3K27ac_12KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by WTuntr_merged.bam
#Using cutoff of 10679.2405 for Super-Enhancers
#Created on Νοε 24 2021 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	WTuntr_merged.bam	WTuntr_Input_merged.bam	enhancerRank	isSuper
5_WTuntr_H3K27ac_rep_A_peak_8400_lociStitched	chr15	67145664	67177660	5	9897	21123.7592	5276.1404	424	1
6_WTuntr_H3K27ac_rep_A_peak_23400_lociStitched	chr8	84638870	84665416	6	7919	20042.23	4196.9226	425	1
4_WTuntr_H3K27ac_rep_A_peak_6956_lociStitched	chr14	8242686	8260445	4	6498	19241.8765	3406.1762	426	1
5_WTuntr_H3K27ac_rep_A_peak_6167_lociStitched	chr13	37618731	37638442	5	9581	19245.8204	3413.9452	427	1
4_WTuntr_H3K27ac_rep_A_peak_5228_lociStitched	chr12	57534905	57546913	4	8536	17680.5792	1878.0512	428	1
6_WTuntr_H3K27ac_rep_A_peak_22805_lociStitched	chr8	22385270	22411906	6	10053	20062.2352	4261.76	429	1
4_WTuntr_H3K27ac_rep_A_peak_16471_lociStitched	chr4	62082312	62095142	4	9147	16634.095	895.534	430	1
9_WTuntr_H3K27ac_rep_A_peak_2436_lociStitched	chr10	87884436	87927808	9	16952	20896.6296	5256.6864	431	1
6_WTuntr_H3K27ac_rep_A_peak_2807_lociStitched	chr10	127138033	127167944	6	7575	20225.8182	4600.3118	432	1
4_WTuntr_H3K27ac_rep_A_peak_13054_lociStitched	chr2	26118320	26141108	4	7861	19868.8572	4245.4044	433	1
6_WTuntr_H3K27ac_rep_A_peak_15259_lociStitched	chr3	88408813	88425787	6	7932	18747.783	3136.7952	434	1
10_WTuntr_H3K27ac_rep_A_peak_12568_lociStitched	chr19	40463765	40514165	10	11204	24358.32	8749.44	435	1
6_WTuntr_H3K27ac_rep_A_peak_20941_lociStitched	chr6	141855068	141877387	6	9565	17748.0688	2156.0154	436	1
3_WTuntr_H3K27ac_rep_A_peak_13115_lociStitched	chr2	27243912	27251152	3	6172	17067.576	1476.236	437	1
4_WTuntr_H3K27ac_rep_A_peak_9439_lociStitched	chr16	24392116	24404280	4	5941	17945.5492	2356.1668	438	1
7_WTuntr_H3K27ac_rep_A_peak_23641_lociStitched	chr8	105066654	105105928	7	15308	20524.5924	4936.7418	439	1
3_WTuntr_H3K27ac_rep_A_peak_18229_lociStitched	chr5	64802480	64813239	3	6777	17453.2498	1876.3696	440	1
4_WTuntr_H3K27ac_rep_A_peak_21577_lociStitched	chr7	44848615	44870536	4	6846	20011.6809	4463.1156	441	1
4_WTuntr_H3K27ac_rep_A_peak_12456_lociStitched	chr19	34744146	34759438	4	5845	17434.4092	1902.3248	442	1
2_WTuntr_H3K27ac_rep_A_peak_12513_lociStitched	chr19	38120821	38127134	2	5875	16396.7549	877.507	443	1
1_WTuntr_H3K27ac_rep_A_peak_16610_lociStitched	chr4	95050299	95053942	1	3644	16405.1576	891.0778	444	1
6_WTuntr_H3K27ac_rep_A_peak_4361_lociStitched	chr11	101645886	101684157	6	8204	21492.9936	6016.2012	445	1
6_WTuntr_H3K27ac_rep_A_peak_3750_lociStitched	chr11	74821383	74838954	6	7032	18723.6576	3284.0199	446	1
9_WTuntr_H3K27ac_rep_A_peak_16551_lociStitched	chr4	82379956	82412603	9	10896	20058.3168	4626.0799	447	1
3_WTuntr_H3K27ac_rep_A_peak_24463_lociStitched	chr9	43257990	43265783	3	6026	16850.8039	1434.6913	448	1
9_WTuntr_H3K27ac_rep_A_peak_12423_lociStitched	chr19	32619498	32669795	9	9823	22321.8086	6951.0454	449	1
2_WTuntr_H3K27ac_rep_A_peak_18775_lociStitched	chr5	114964347	114971577	2	5788	16738.896	1380.93	450	1
6_WTuntr_H3K27ac_rep_A_peak_3580_lociStitched	chr11	63897110	63923787	6	6759	20255.8461	4911.2357	451	1
3_WTuntr_H3K27ac_rep_A_peak_13332_lociStitched	chr2	32700036	32716030	3	8412	18477.8682	3149.2186	452	1
3_WTuntr_H3K27ac_rep_A_peak_12974_lociStitched	chr2	18047100	18065886	3	6763	17655.0828	2342.6142	453	1
5_WTuntr_H3K27ac_rep_A_peak_10725_lociStitched	chr17	53566117	53589063	5	8201	18595.4384	3327.17	454	1
5_WTuntr_H3K27ac_rep_A_peak_15064_lociStitched	chr3	60081955	60104481	5	7449	17831.5816	2567.964	455	1
4_WTuntr_H3K27ac_rep_A_peak_22946_lociStitched	chr8	35205252	35219025	4	8532	17694.1731	2450.2167	456	1
6_WTuntr_H3K27ac_rep_A_peak_2036_lociStitched	chr10	68262594	68283242	6	8317	18174.3696	2932.016	457	1
5_WTuntr_H3K27ac_rep_A_peak_21393_lociStitched	chr7	28808006	28826567	5	6199	18750.3222	3517.3095	458	1
6_WTuntr_H3K27ac_rep_A_peak_17858_lociStitched	chr5	8893114	8905115	6	8008	16756.9963	1530.1275	459	1
3_WTuntr_H3K27ac_rep_A_peak_11723_lociStitched	chr18	65091759	65103618	3	10047	17302.281	2085.9981	460	1
4_WTuntr_H3K27ac_rep_A_peak_6150_lociStitched	chr13	37450931	37468706	4	8268	18510.885	3295.485	461	1
4_WTuntr_H3K27ac_rep_A_peak_716_lociStitched	chr1	105971468	105994002	4	8218	18335.9158	3143.493	462	1
1_WTuntr_H3K27ac_rep_A_peak_11996_lociStitched	chr19	4715688	4722470	1	6783	16552.8274	1376.0678	463	1
4_WTuntr_H3K27ac_rep_A_peak_3854_lociStitched	chr11	78163883	78189534	4	7133	19792.3116	4617.18	464	1
4_WTuntr_H3K27ac_rep_A_peak_8345_lociStitched	chr15	59772090	59787441	4	7999	17988.3018	2826.1191	465	1
2_WTuntr_H3K27ac_rep_A_peak_5462_lociStitched	chr12	81185045	81190709	2	5254	16230.7584	1076.16	466	1
3_WTuntr_H3K27ac_rep_A_peak_22554_lociStitched	chr7	140902292	140915519	3	8573	17528.4204	2382.1827	467	1
5_WTuntr_H3K27ac_rep_A_peak_8271_lociStitched	chr15	57880241	57893005	5	7644	17232.6764	2100.9544	468	1
8_WTuntr_H3K27ac_rep_A_peak_11696_lociStitched	chr18	64325155	64351400	8	10599	18872.7795	3745.1615	469	1
8_WTuntr_H3K27ac_rep_A_peak_3969_lociStitched	chr11	84166645	84199801	8	9582	18908.8668	3786.4152	470	1
2_WTuntr_H3K27ac_rep_A_peak_22746_lociStitched	chr8	13024642	13040484	2	7534	18264.2418	3204.8366	471	1
7_WTuntr_H3K27ac_rep_A_peak_5208_lociStitched	chr12	55463924	55493749	7	9308	20823.815	5768.155	472	1
9_WTuntr_H3K27ac_rep_A_peak_21966_lociStitched	chr7	90019840	90061782	9	9545	20824.203	5800.5786	473	1
1_WTuntr_H3K27ac_rep_A_peak_12469_lociStitched	chr19	34876127	34880756	1	4630	15754.3386	736.4739	474	1
10_WTuntr_H3K27ac_rep_A_peak_8568_lociStitched	chr15	77815612	77855911	10	9033	22108.0314	7096.6539	475	1
5_WTuntr_H3K27ac_rep_A_peak_21141_lociStitched	chr7	14434194	14446650	5	10514	16145.4672	1153.4256	476	1
4_WTuntr_H3K27ac_rep_A_peak_33_lociStitched	chr1	13655521	13679246	4	9503	17777.1425	2790.06	477	1
4_WTuntr_H3K27ac_rep_A_peak_2894_lociStitched	chr10	128253047	128271629	4	6432	17920.4808	2943.3888	478	1
3_WTuntr_H3K27ac_rep_A_peak_641_lociStitched	chr1	91052684	91065809	3	7781	17780.4375	2816.625	479	1
7_WTuntr_H3K27ac_rep_A_peak_4102_lociStitched	chr11	90342657	90388982	7	9535	22986.465	8065.1825	480	1
3_WTuntr_H3K27ac_rep_A_peak_3618_lociStitched	chr11	69088261	69099975	3	6383	17194.9806	2288.9156	481	1
2_WTuntr_H3K27ac_rep_A_peak_18815_lociStitched	chr5	117114873	117121567	2	6398	15999.9988	1094.469	482	1
6_WTuntr_H3K27ac_rep_A_peak_17342_lociStitched	chr4	135946054	135972887	6	9555	20087.1838	5189.5022	483	1
6_WTuntr_H3K27ac_rep_A_peak_19133_lociStitched	chr5	135078009	135110668	6	6565	20088.5509	5254.8331	484	1
2_WTuntr_H3K27ac_rep_A_peak_5628_lociStitched	chr12	101081871	101093551	2	7131	16376.528	1600.16	485	1
6_WTuntr_H3K27ac_rep_A_peak_19031_lociStitched	chr5	125163737	125180397	6	9635	18007.794	3237.038	486	1
3_WTuntr_H3K27ac_rep_A_peak_2611_lociStitched	chr10	99261007	99271183	3	5846	16604.1792	1834.7328	487	1
6_WTuntr_H3K27ac_rep_A_peak_1998_lociStitched	chr10	67083303	67108488	6	7148	19092.7485	4349.4495	488	1
5_WTuntr_H3K27ac_rep_A_peak_7014_lociStitched	chr14	20161682	20190604	5	8968	19967.7488	5266.6962	489	1
2_WTuntr_H3K27ac_rep_A_peak_837_lociStitched	chr1	131962947	131973666	2	6650	16843.8366	2203.8264	490	1
12_WTuntr_H3K27ac_rep_A_peak_7796_lociStitched	chr14	76797062	76837557	12	9547	20486.4205	5855.577	491	1
4_WTuntr_H3K27ac_rep_A_peak_8927_lociStitched	chr15	96696406	96717256	4	7090	17903.895	3296.385	492	1
5_WTuntr_H3K27ac_rep_A_peak_4074_lociStitched	chr11	88998953	89025330	5	7417	19281.587	4697.7437	493	1
4_WTuntr_H3K27ac_rep_A_peak_6087_lociStitched	chr13	34037313	34055896	4	6143	17750.4816	3188.8428	494	1
8_WTuntr_H3K27ac_rep_A_peak_21906_lociStitched	chr7	81570863	81596938	8	9860	18654.055	4101.5975	495	1
2_WTuntr_H3K27ac_rep_A_peak_5456_lociStitched	chr12	80964919	80977166	2	6355	16535.8994	2013.4068	496	1
3_WTuntr_H3K27ac_rep_A_peak_24355_lociStitched	chr9	31278842	31302908	3	5387	18287.7534	3766.329	497	1
6_WTuntr_H3K27ac_rep_A_peak_25274_lociStitched	chr9	106428975	106454026	6	7036	19156.4997	4649.4656	498	1
3_WTuntr_H3K27ac_rep_A_peak_17406_lociStitched	chr4	137855593	137868344	3	7105	16969.0308	2478.7944	499	1
6_WTuntr_H3K27ac_rep_A_peak_15403_lociStitched	chr3	95277521	95297872	6	8785	18153.092	3714.0575	500	1
5_WTuntr_H3K27ac_rep_A_peak_23699_lociStitched	chr8	106129806	106150756	5	7346	18006.525	3580.355	501	1
7_WTuntr_H3K27ac_rep_A_peak_19238_lociStitched	chr5	138075472	138090306	7	7645	16599.246	2179.1146	502	1
9_WTuntr_H3K27ac_rep_A_peak_23197_lociStitched	chr8	70192970	70220985	9	9150	19711.354	5300.438	503	1
4_WTuntr_H3K27ac_rep_A_peak_10293_lociStitched	chr17	27817982	27840415	4	6312	18188.6764	3779.9605	504	1
6_WTuntr_H3K27ac_rep_A_peak_22859_lociStitched	chr8	25596787	25616323	6	7980	17086.1856	2682.2928	505	1
6_WTuntr_H3K27ac_rep_A_peak_22513_lociStitched	chr7	138902009	138920258	6	7657	17263.554	2861.4432	506	1
9_WTuntr_H3K27ac_rep_A_peak_14312_lociStitched	chr2	152804836	152831692	9	9656	19005.9912	4627.2888	507	1
1_WTuntr_H3K27ac_rep_A_peak_23240_lociStitched	chr8	70696300	70700468	1	4169	15183.6072	812.3432	508	1
5_WTuntr_H3K27ac_rep_A_peak_12890_lociStitched	chr2	4987222	5001877	5	7765	16932.387	2571.9525	509	1
7_WTuntr_H3K27ac_rep_A_peak_21773_lociStitched	chr7	70350872	70370150	7	9397	16850.8998	2508.0678	510	1
7_WTuntr_H3K27ac_rep_A_peak_23943_lociStitched	chr8	121561411	121591459	7	9105	19993.9392	5691.0912	511	1
9_WTuntr_H3K27ac_rep_A_peak_18199_lociStitched	chr5	63812047	63848222	9	7788	19436.8275	5140.4675	512	1
9_WTuntr_H3K27ac_rep_A_peak_3284_lociStitched	chr11	49237269	49268173	9	11117	19191.384	4963.1824	513	1
9_WTuntr_H3K27ac_rep_A_peak_15734_lociStitched	chr3	121851824	121880954	9	11244	17938.254	3711.162	514	1
6_WTuntr_H3K27ac_rep_A_peak_1510_lociStitched	chr1	191414284	191446735	6	6902	19626.3648	5406.3366	515	1
2_WTuntr_H3K27ac_rep_A_peak_9657_lociStitched	chr16	37567205	37584681	2	6294	16680.842	2483.3396	516	1
3_WTuntr_H3K27ac_rep_A_peak_16809_lociStitched	chr4	107299257	107314741	3	8108	16863.6244	2705.0548	517	1
9_WTuntr_H3K27ac_rep_A_peak_23978_lociStitched	chr8	122280971	122331332	9	10966	24374.724	10218.2469	518	1
1_WTuntr_H3K27ac_rep_A_peak_20189_lociStitched	chr6	86524769	86527885	1	3117	14722.1652	566.4888	519	1
4_WTuntr_H3K27ac_rep_A_peak_25062_lociStitched	chr9	77909920	77922498	4	7317	16226.8778	2091.7214	520	1
3_WTuntr_H3K27ac_rep_A_peak_11877_lociStitched	chr18	84081956	84092474	3	6499	16002.0852	1885.8774	521	1
7_WTuntr_H3K27ac_rep_A_peak_17632_lociStitched	chr4	149078220	149104487	7	7739	18510.3549	4399.7225	522	1
4_WTuntr_H3K27ac_rep_A_peak_20245_lociStitched	chr6	90319850	90334546	4	6533	16844.5552	2742.2736	523	1
5_WTuntr_H3K27ac_rep_A_peak_10475_lociStitched	chr17	33759943	33781568	5	6886	17215.6625	3120.4875	524	1
3_WTuntr_H3K27ac_rep_A_peak_17439_lociStitched	chr4	138967058	138980056	3	8235	16354.0836	2320.143	525	1
5_WTuntr_H3K27ac_rep_A_peak_16706_lociStitched	chr4	102557815	102585720	5	8623	17783.8565	3758.8035	526	1
5_WTuntr_H3K27ac_rep_A_peak_4729_lociStitched	chr11	117266359	117285827	5	8011	17906.6664	3883.866	527	1
4_WTuntr_H3K27ac_rep_A_peak_3065_lociStitched	chr11	16738729	16756307	4	13073	16382.696	2373.03	528	1
4_WTuntr_H3K27ac_rep_A_peak_6484_lociStitched	chr13	62879724	62893995	4	8444	16314.6072	2326.173	529	1
4_WTuntr_H3K27ac_rep_A_peak_2475_lociStitched	chr10	89623704	89637626	4	9457	16185.7172	2202.4604	530	1
6_WTuntr_H3K27ac_rep_A_peak_3376_lociStitched	chr11	53417603	53431749	6	6574	16506.9674	2532.134	531	1
7_WTuntr_H3K27ac_rep_A_peak_64_lociStitched	chr1	21304529	21329183	7	10670	16814.028	2859.864	532	1
4_WTuntr_H3K27ac_rep_A_peak_15681_lociStitched	chr3	116950096	116969817	4	8171	16743.129	2808.2704	533	1
6_WTuntr_H3K27ac_rep_A_peak_15156_lociStitched	chr3	81974646	81996098	6	8891	16513.7496	2580.6756	534	1
9_WTuntr_H3K27ac_rep_A_peak_22361_lociStitched	chr7	126668169	126696188	9	9063	18741.9091	4824.8718	535	1
6_WTuntr_H3K27ac_rep_A_peak_23072_lociStitched	chr8	46362614	46410231	6	9921	19756.2933	5852.1293	536	1
5_WTuntr_H3K27ac_rep_A_peak_23096_lociStitched	chr8	46875084	46890075	5	6975	15954.9213	2073.2553	537	1
6_WTuntr_H3K27ac_rep_A_peak_389_lociStitched	chr1	71632097	71654179	6	8573	17363.0766	3575.0758	538	1
6_WTuntr_H3K27ac_rep_A_peak_22725_lociStitched	chr8	11457493	11479264	6	9594	17863.1055	4090.7709	539	1
9_WTuntr_H3K27ac_rep_A_peak_24937_lociStitched	chr9	69988947	70014202	9	8460	17441.103	3677.128	540	1
2_WTuntr_H3K27ac_rep_A_peak_23607_lociStitched	chr8	95881596	95888769	2	4871	14906.9286	1150.5492	541	1
1_WTuntr_H3K27ac_rep_A_peak_8919_lociStitched	chr15	96284666	96289027	1	4362	14584.9284	839.4925	542	1
8_WTuntr_H3K27ac_rep_A_peak_4731_lociStitched	chr11	117310688	117337913	8	11904	19305.2475	5564.79	543	1
6_WTuntr_H3K27ac_rep_A_peak_13736_lociStitched	chr2	90553670	90581291	6	6772	18367.965	4651.3764	544	1
5_WTuntr_H3K27ac_rep_A_peak_24898_lociStitched	chr9	66591754	66607173	5	8537	16344.14	2638.1909	545	1
3_WTuntr_H3K27ac_rep_A_peak_8691_lociStitched	chr15	81801958	81813156	3	7479	15884.363	2180.2506	546	1
1_WTuntr_H3K27ac_rep_A_peak_4613_lociStitched	chr11	113747897	113752409	1	4513	14680.6944	988.5792	547	1
5_WTuntr_H3K27ac_rep_A_peak_11427_lociStitched	chr18	36659110	36680026	5	8123	16676.3268	3013.9956	548	1
3_WTuntr_H3K27ac_rep_A_peak_22750_lociStitched	chr8	13056364	13075144	3	6228	16428.744	2822.634	549	1
1_WTuntr_H3K27ac_rep_A_peak_12888_lociStitched	chr2	4917040	4923984	1	6945	14746.9728	1161.0368	550	1
2_WTuntr_H3K27ac_rep_A_peak_21482_lociStitched	chr7	31107233	31116752	2	8999	15346.5318	1765.7745	551	1
12_WTuntr_H3K27ac_rep_A_peak_19152_lociStitched	chr5	135673019	135708502	12	11954	19306.3003	5726.9562	552	1
7_WTuntr_H3K27ac_rep_A_peak_17056_lociStitched	chr4	126092299	126115384	7	7885	17978.598	4406.9265	553	1
3_WTuntr_H3K27ac_rep_A_peak_24495_lociStitched	chr9	44396426	44418399	3	7895	17617.9514	4054.0185	554	1
7_WTuntr_H3K27ac_rep_A_peak_3280_lociStitched	chr11	49076610	49091841	7	7250	15486.8808	1937.3832	555	1
10_WTuntr_H3K27ac_rep_A_peak_25399_lociStitched	chr9	110333397	110363202	10	8918	18094.6155	4575.0675	556	1
4_WTuntr_H3K27ac_rep_A_peak_2422_lociStitched	chr10	87517356	87547148	4	9371	17026.128	3515.456	557	1
7_WTuntr_H3K27ac_rep_A_peak_799_lociStitched	chr1	130820967	130841904	7	11043	16590.4788	3079.8327	558	1
7_WTuntr_H3K27ac_rep_A_peak_6494_lociStitched	chr13	63230627	63259060	7	10405	18080.5447	4572.0264	559	1
7_WTuntr_H3K27ac_rep_A_peak_20483_lociStitched	chr6	113638493	113669050	7	8505	19150.0719	5653.045	560	1
10_WTuntr_H3K27ac_rep_A_peak_23761_lociStitched	chr8	109972462	110004915	10	9150	18374.8886	4903.6483	561	1
4_WTuntr_H3K27ac_rep_A_peak_11541_lociStitched	chr18	46722336	46743007	4	7294	16309.419	2850.5309	562	1
8_WTuntr_H3K27ac_rep_A_peak_2071_lociStitched	chr10	69910128	69941707	8	8103	18517.9256	5131.5875	563	1
3_WTuntr_H3K27ac_rep_A_peak_2932_lociStitched	chr10	128958544	128971472	3	7927	15176.1792	1798.2848	564	1
5_WTuntr_H3K27ac_rep_A_peak_5275_lociStitched	chr12	70223309	70235292	5	7118	15407.7414	2040.7049	565	1
4_WTuntr_H3K27ac_rep_A_peak_18676_lociStitched	chr5	110798076	110810047	4	6400	15708.3462	2376.2435	566	1
4_WTuntr_H3K27ac_rep_A_peak_8094_lociStitched	chr15	31563221	31584291	4	7754	16801.218	3472.336	567	1
3_WTuntr_H3K27ac_rep_A_peak_24721_lociStitched	chr9	57638294	57651816	3	8287	15801.8092	2478.5826	568	1
4_WTuntr_H3K27ac_rep_A_peak_24113_lociStitched	chr8	126720208	126738211	4	5696	16510.5513	3222.537	569	1
1_WTuntr_H3K27ac_rep_A_peak_11658_lociStitched	chr18	61397309	61401974	1	4666	14073.372	813.576	570	1
4_WTuntr_H3K27ac_rep_A_peak_23749_lociStitched	chr8	109565042	109587157	4	9475	16966.628	3708.6855	571	1
4_WTuntr_H3K27ac_rep_A_peak_14878_lociStitched	chr3	22074549	22092260	4	5683	16046.166	2789.4825	572	1
3_WTuntr_H3K27ac_rep_A_peak_9001_lociStitched	chr15	99386424	99397348	3	7162	15037.9784	1781.7044	573	1
4_WTuntr_H3K27ac_rep_A_peak_22812_lociStitched	chr8	22474653	22491990	4	5963	15821.7462	2565.876	574	1
6_WTuntr_H3K27ac_rep_A_peak_18217_lociStitched	chr5	64314605	64346925	6	8565	18945.984	5762.656	575	1
3_WTuntr_H3K27ac_rep_A_peak_5562_lociStitched	chr12	87147208	87159239	3	6433	15053.1872	1881.6484	576	1
7_WTuntr_H3K27ac_rep_A_peak_24194_lociStitched	chr9	9210596	9239472	7	8727	16987.7508	3826.07	577	1
5_WTuntr_H3K27ac_rep_A_peak_4120_lociStitched	chr11	94198119	94213410	5	5351	15239.0106	2091.8088	578	1
6_WTuntr_H3K27ac_rep_A_peak_1875_lociStitched	chr10	53378536	53408392	6	5419	16611.8784	3466.2816	579	1
4_WTuntr_H3K27ac_rep_A_peak_16174_lociStitched	chr4	40142421	40161636	4	7772	16079.112	2941.8165	580	1
6_WTuntr_H3K27ac_rep_A_peak_24632_lociStitched	chr9	51961067	51996199	6	7814	17780.3052	4683.0956	581	1
4_WTuntr_H3K27ac_rep_A_peak_20565_lociStitched	chr6	116628546	116653862	4	7498	17794.6164	4708.776	582	1
1_WTuntr_H3K27ac_rep_A_peak_8138_lociStitched	chr15	36792015	36794858	1	2844	13602.9021	541.3072	583	1
2_WTuntr_H3K27ac_rep_A_peak_17715_lociStitched	chr4	150850151	150858397	2	7934	14149.3114	1104.964	584	1
10_WTuntr_H3K27ac_rep_A_peak_5687_lociStitched	chr12	103954091	104003687	10	15509	21093.1788	8049.4308	585	1
7_WTuntr_H3K27ac_rep_A_peak_7293_lociStitched	chr14	41140098	41171203	7	9507	16762.4845	3773.0365	586	1
8_WTuntr_H3K27ac_rep_A_peak_15879_lociStitched	chr3	138358640	138378764	8	11510	15543.7776	2555.748	587	1
7_WTuntr_H3K27ac_rep_A_peak_845_lociStitched	chr1	132316149	132342827	7	10027	18085.0162	5100.8336	588	1
4_WTuntr_H3K27ac_rep_A_peak_16490_lociStitched	chr4	62501468	62525374	4	8166	17310.3346	4338.939	589	1
11_WTuntr_H3K27ac_rep_A_peak_10171_lociStitched	chr17	24695174	24745066	11	10124	21643.1496	8681.208	590	1
5_WTuntr_H3K27ac_rep_A_peak_15430_lociStitched	chr3	95871100	95905745	5	7095	18399.9595	5446.194	591	1
2_WTuntr_H3K27ac_rep_A_peak_21613_lociStitched	chr7	45486684	45493996	2	6638	14433.888	1485.0672	592	1
3_WTuntr_H3K27ac_rep_A_peak_13380_lociStitched	chr2	35098687	35110224	3	9489	14793.8951	1867.8403	593	1
4_WTuntr_H3K27ac_rep_A_peak_8059_lociStitched	chr15	25929306	25945464	4	7539	16366.4382	3446.5014	594	1
5_WTuntr_H3K27ac_rep_A_peak_15254_lociStitched	chr3	88138110	88150366	5	7604	15445.0112	2541.8944	595	1
7_WTuntr_H3K27ac_rep_A_peak_18211_lociStitched	chr5	63935703	63969487	7	10282	18473.0912	5570.9816	596	1
4_WTuntr_H3K27ac_rep_A_peak_18142_lociStitched	chr5	45440438	45451112	4	6682	14512.3704	1648.0656	597	1
6_WTuntr_H3K27ac_rep_A_peak_24703_lociStitched	chr9	57063565	57077206	6	7876	15204.2586	2354.4366	598	1
2_WTuntr_H3K27ac_rep_A_peak_3983_lociStitched	chr11	84869057	84880668	2	4083	14572.9661	1730.039	599	1
6_WTuntr_H3K27ac_rep_A_peak_20813_lociStitched	chr6	129174434	129184467	6	6406	13834.5037	993.267	600	1
7_WTuntr_H3K27ac_rep_A_peak_25507_lociStitched	chr9	121342384	121384356	7	8034	20973.4084	8142.568	601	1
7_WTuntr_H3K27ac_rep_A_peak_1467_lociStitched	chr1	190041391	190060111	7	8450	15638.688	2813.616	602	1
2_WTuntr_H3K27ac_rep_A_peak_17121_lociStitched	chr4	129246151	129252249	2	4798	13979.0552	1181.7924	603	1
2_WTuntr_H3K27ac_rep_A_peak_5841_lociStitched	chr12	112585159	112598447	2	6539	15399.4632	2615.0784	604	1
6_WTuntr_H3K27ac_rep_A_peak_11084_lociStitched	chr17	86752843	86776568	6	7212	16991.845	4230.1675	605	1
3_WTuntr_H3K27ac_rep_A_peak_24363_lociStitched	chr9	31993946	32007336	3	7801	14746.407	2035.28	606	1
2_WTuntr_H3K27ac_rep_A_peak_22905_lociStitched	chr8	33798364	33808185	2	6470	14943.6336	2239.188	607	1
3_WTuntr_H3K27ac_rep_A_peak_23963_lociStitched	chr8	121942978	121951919	3	5614	14580.9828	1876.7159	608	1
4_WTuntr_H3K27ac_rep_A_peak_12174_lociStitched	chr19	9954002	9983533	4	7591	17470.5396	4766.3034	609	1
8_WTuntr_H3K27ac_rep_A_peak_12075_lociStitched	chr19	6035575	6084955	8	8854	21663.006	8962.47	610	1
2_WTuntr_H3K27ac_rep_A_peak_17273_lociStitched	chr4	133751804	133757687	2	4882	13866.231	1181.8947	611	1
4_WTuntr_H3K27ac_rep_A_peak_17499_lociStitched	chr4	141272972	141282328	4	6730	14471.8608	1810.386	612	1
4_WTuntr_H3K27ac_rep_A_peak_2090_lociStitched	chr10	75045794	75061585	4	9610	16037.3396	3379.274	613	1
2_WTuntr_H3K27ac_rep_A_peak_22951_lociStitched	chr8	35374279	35380131	2	5434	13669.1016	1022.9296	614	1
4_WTuntr_H3K27ac_rep_A_peak_4673_lociStitched	chr11	116004624	116031266	4	5919	16805.7736	4164.1446	615	1
3_WTuntr_H3K27ac_rep_A_peak_25512_lociStitched	chr9	121704352	121720389	3	5665	15344.2016	2703.8382	616	1
4_WTuntr_H3K27ac_rep_A_peak_10871_lociStitched	chr17	71087487	71097388	4	6162	14301.9945	1662.3779	617	1
2_WTuntr_H3K27ac_rep_A_peak_4241_lociStitched	chr11	98438454	98450300	2	5468	14625.0716	1992.4972	618	1
6_WTuntr_H3K27ac_rep_A_peak_24674_lociStitched	chr9	54841442	54864870	6	8587	15949.7824	3329.1188	619	1
3_WTuntr_H3K27ac_rep_A_peak_12948_lociStitched	chr2	11692873	11708634	3	6254	14667.1866	2048.93	620	1
1_WTuntr_H3K27ac_rep_A_peak_5775_lociStitched	chr12	110020493	110025403	1	4911	13505.446	890.183	621	1
7_WTuntr_H3K27ac_rep_A_peak_16087_lociStitched	chr4	15923692	15958549	7	8133	17334.3861	4719.6378	622	1
6_WTuntr_H3K27ac_rep_A_peak_22843_lociStitched	chr8	24419448	24450511	6	7510	17407.7052	4793.0209	623	1
5_WTuntr_H3K27ac_rep_A_peak_23925_lociStitched	chr8	120536202	120548584	5	8437	14919.0718	2310.4812	624	1
1_WTuntr_H3K27ac_rep_A_peak_14533_lociStitched	chr2	165879868	165887737	1	7870	14167.3476	1568.2917	625	1
5_WTuntr_H3K27ac_rep_A_peak_6568_lociStitched	chr13	69524436	69536016	5	6754	14932.41	2333.37	626	1
2_WTuntr_H3K27ac_rep_A_peak_16110_lociStitched	chr4	20007033	20011888	2	4268	13354.163	756.409	627	1
2_WTuntr_H3K27ac_rep_A_peak_6750_lociStitched	chr13	96980149	96986418	2	5718	13770.4854	1187.9755	628	1
4_WTuntr_H3K27ac_rep_A_peak_2149_lociStitched	chr10	77507360	77519517	4	6878	14919.0704	2356.0266	629	1
3_WTuntr_H3K27ac_rep_A_peak_3627_lociStitched	chr11	69364153	69378685	3	6927	15226.6296	2668.0752	630	1
6_WTuntr_H3K27ac_rep_A_peak_9006_lociStitched	chr15	99702070	99726303	6	8180	17348.4047	4795.7107	631	1
7_WTuntr_H3K27ac_rep_A_peak_24982_lociStitched	chr9	71156365	71176711	7	9631	15601.3128	3049.8654	632	1
2_WTuntr_H3K27ac_rep_A_peak_12707_lociStitched	chr19	46499565	46504271	2	4402	13464.3366	919.5524	633	1
4_WTuntr_H3K27ac_rep_A_peak_25375_lociStitched	chr9	109073735	109098153	4	8935	16926.5576	4390.3564	634	1
5_WTuntr_H3K27ac_rep_A_peak_19349_lociStitched	chr5	142894944	142915770	5	6397	16446.2922	3911.1228	635	1
5_WTuntr_H3K27ac_rep_A_peak_20954_lociStitched	chr6	142451011	142474145	5	7103	15881.491	3347.4898	636	1
10_WTuntr_H3K27ac_rep_A_peak_11295_lociStitched	chr18	20640529	20666957	10	9149	16258.5056	3739.562	637	1
