#overlapped_Set8KO_H3K27ac Enhancers
#Created from SE_Set8KO/overlapped_Set8KO_H3K27ac_12KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by Set8KO_merged.bam
#Using cutoff of 17447.22 for Super-Enhancers
#Created on Νοε 24 2021 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Set8KO_merged.bam	Set8KO_Input_merged.bam	enhancerRank	isSuper
6_Set8KO_H3K27ac_rep_A_peak_31580_lociStitched	chr2	126538013	126575841	6	16132	36693.16	4932.7712	424	1
7_Set8KO_H3K27ac_rep_A_peak_19548_lociStitched	chr15	83148576	83175339	7	18538	35163.9057	3444.3981	425	1
2_Set8KO_H3K27ac_rep_A_peak_12837_lociStitched	chr12	105027440	105045372	2	14647	34129.9756	2460.2704	426	1
6_Set8KO_H3K27ac_rep_A_peak_39172_lociStitched	chr4	141536184	141575489	6	15251	35578.886	4032.693	427	1
5_Set8KO_H3K27ac_rep_A_peak_44163_lociStitched	chr6	48820401	48852778	5	17981	35744.208	4218.7231	428	1
7_Set8KO_H3K27ac_rep_A_peak_20973_lociStitched	chr16	29964230	30014509	7	18376	37774.6127	6289.9029	429	1
7_Set8KO_H3K27ac_rep_A_peak_4750_lociStitched	chr10	61302503	61341286	7	25131	36072.0683	4630.6902	430	1
15_Set8KO_H3K27ac_rep_A_peak_753_lociStitched	chr1	60596053	60670765	15	30937	41696.7672	10280.3712	431	1
9_Set8KO_H3K27ac_rep_A_peak_9950_lociStitched	chr11	106553981	106590718	9	21942	35840.6172	4437.8296	432	1
16_Set8KO_H3K27ac_rep_A_peak_19048_lociStitched	chr15	75908873	75994147	16	21796	41809.8422	10429.0102	433	1
6_Set8KO_H3K27ac_rep_A_peak_19727_lociStitched	chr15	88890012	88922870	6	19424	35056.2002	3696.525	434	1
4_Set8KO_H3K27ac_rep_A_peak_29614_lociStitched	chr2	31453250	31473014	4	16247	33739.1244	2389.4676	435	1
1_Set8KO_H3K27ac_rep_A_peak_31482_lociStitched	chr2	122234041	122246146	1	12106	33038.1765	1769.751	436	1
4_Set8KO_H3K27ac_rep_A_peak_55176_lociStitched	chr9	66176759	66214794	4	19754	36057.18	4853.266	437	1
2_Set8KO_H3K27ac_rep_A_peak_3486_lociStitched	chr1	190167385	190182564	2	13124	32833.6949	1706.1196	438	1
2_Set8KO_H3K27ac_rep_A_peak_11595_lociStitched	chr12	57534854	57547196	2	10814	32648.2926	1521.7686	439	1
3_Set8KO_H3K27ac_rep_A_peak_24048_lociStitched	chr17	57225148	57250868	3	15812	34498.236	3405.328	440	1
4_Set8KO_H3K27ac_rep_A_peak_35363_lociStitched	chr3	121167746	121200157	4	17783	35250.2036	4164.8135	441	1
10_Set8KO_H3K27ac_rep_A_peak_33512_lociStitched	chr3	27182534	27237344	10	25266	38229.975	7147.224	442	1
6_Set8KO_H3K27ac_rep_A_peak_46244_lociStitched	chr6	129146745	129190189	6	17358	35285.2168	4222.7568	443	1
8_Set8KO_H3K27ac_rep_A_peak_46133_lociStitched	chr6	125330504	125381711	8	21509	37022.661	6042.426	444	1
6_Set8KO_H3K27ac_rep_A_peak_10301_lociStitched	chr11	115161105	115192968	6	19919	34883.6124	3960.5709	445	1
8_Set8KO_H3K27ac_rep_A_peak_11878_lociStitched	chr12	75466391	75489941	8	16647	34239.345	3419.46	446	1
17_Set8KO_H3K27ac_rep_A_peak_28519_lociStitched	chr19	55087599	55150645	17	31206	38880.4682	8082.4972	447	1
9_Set8KO_H3K27ac_rep_A_peak_38383_lociStitched	chr4	128962046	129004289	9	18834	34618.1385	3844.113	448	1
3_Set8KO_H3K27ac_rep_A_peak_1781_lociStitched	chr1	127727998	127758814	3	18043	34332.1056	3617.7984	449	1
9_Set8KO_H3K27ac_rep_A_peak_6544_lociStitched	chr10	127120386	127168456	9	22844	36047.693	5335.77	450	1
5_Set8KO_H3K27ac_rep_A_peak_27079_lociStitched	chr19	9953763	9984632	5	15616	35067.184	4361.7897	451	1
2_Set8KO_H3K27ac_rep_A_peak_42256_lociStitched	chr5	122689431	122708890	2	18451	32984.9509	2459.6176	452	1
5_Set8KO_H3K27ac_rep_A_peak_42066_lociStitched	chr5	117966456	117998710	5	20862	34298.9036	3793.0704	453	1
12_Set8KO_H3K27ac_rep_A_peak_23463_lociStitched	chr17	34931327	34982627	12	20360	36325.53	5837.94	454	1
4_Set8KO_H3K27ac_rep_A_peak_38071_lociStitched	chr4	118271587	118292979	4	17186	32855.9728	2376.6512	455	1
5_Set8KO_H3K27ac_rep_A_peak_46738_lociStitched	chr6	146887808	146929243	5	21588	35737.6875	5345.115	456	1
3_Set8KO_H3K27ac_rep_A_peak_49778_lociStitched	chr7	127800512	127817813	3	15176	32287.1262	1955.013	457	1
12_Set8KO_H3K27ac_rep_A_peak_43380_lociStitched	chr5	151134668	151195760	12	21984	38298.5748	7972.506	458	1
7_Set8KO_H3K27ac_rep_A_peak_12465_lociStitched	chr12	86789963	86837214	7	24281	36265.1425	5939.4507	459	1
9_Set8KO_H3K27ac_rep_A_peak_36640_lociStitched	chr4	53113944	53160414	9	26175	37254.999	6942.618	460	1
5_Set8KO_H3K27ac_rep_A_peak_15945_lociStitched	chr14	20161024	20191280	5	14054	34395.0208	4087.5856	461	1
3_Set8KO_H3K27ac_rep_A_peak_39253_lociStitched	chr4	144890882	144909340	3	17346	32685.4264	2427.227	462	1
5_Set8KO_H3K27ac_rep_A_peak_37015_lociStitched	chr4	62501146	62525383	5	16313	33468.8733	3252.6054	463	1
3_Set8KO_H3K27ac_rep_A_peak_24414_lociStitched	chr17	79595420	79624658	3	24309	34398.507	4198.5768	464	1
6_Set8KO_H3K27ac_rep_A_peak_52099_lociStitched	chr8	91377420	91408944	6	24060	34509.3228	4384.9884	465	1
4_Set8KO_H3K27ac_rep_A_peak_20181_lociStitched	chr15	102002431	102029033	4	15928	32917.3148	2830.4528	466	1
3_Set8KO_H3K27ac_rep_A_peak_41722_lociStitched	chr5	108659704	108678988	3	11891	32574.5328	2493.4212	467	1
7_Set8KO_H3K27ac_rep_A_peak_12584_lociStitched	chr12	99391116	99436267	7	14040	35718.9561	5648.3901	468	1
2_Set8KO_H3K27ac_rep_A_peak_39528_lociStitched	chr4	150849470	150873414	2	16294	33514.4168	3491.0352	469	1
3_Set8KO_H3K27ac_rep_A_peak_16446_lociStitched	chr14	34345889	34391486	3	23307	34457.6529	4523.2224	470	1
6_Set8KO_H3K27ac_rep_A_peak_43184_lociStitched	chr5	146675467	146706219	6	18112	33658.064	3739.4432	471	1
8_Set8KO_H3K27ac_rep_A_peak_27088_lociStitched	chr19	10012799	10072463	8	22192	37236.3024	7380.4368	472	1
7_Set8KO_H3K27ac_rep_A_peak_402_lociStitched	chr1	40154967	40188361	7	19692	34499.3414	4645.1054	473	1
5_Set8KO_H3K27ac_rep_A_peak_31796_lociStitched	chr2	130896455	130933793	5	23176	35232.1368	5406.5424	474	1
5_Set8KO_H3K27ac_rep_A_peak_19221_lociStitched	chr15	77905199	77933807	5	17068	33102.3168	3321.3888	475	1
4_Set8KO_H3K27ac_rep_A_peak_52557_lociStitched	chr8	109564838	109588162	4	18063	32560.304	2787.218	476	1
2_Set8KO_H3K27ac_rep_A_peak_46544_lociStitched	chr6	141610383	141642902	2	20296	34353.0716	4581.9271	477	1
5_Set8KO_H3K27ac_rep_A_peak_47412_lociStitched	chr7	28795576	28837456	5	16080	35015.868	5247.564	478	1
3_Set8KO_H3K27ac_rep_A_peak_3113_lociStitched	chr1	178316427	178339388	3	9173	33660.826	3894.1856	479	1
7_Set8KO_H3K27ac_rep_A_peak_25444_lociStitched	chr18	35810426	35849528	7	15502	34312.005	4547.5626	480	1
6_Set8KO_H3K27ac_rep_A_peak_50719_lociStitched	chr8	22473948	22513848	6	20029	35602.77	5897.22	481	1
7_Set8KO_H3K27ac_rep_A_peak_23752_lociStitched	chr17	46704551	46752769	7	15141	35088.2386	5395.5942	482	1
3_Set8KO_H3K27ac_rep_A_peak_40381_lociStitched	chr5	43216831	43236730	3	9588	32544.8145	2877.3954	483	1
8_Set8KO_H3K27ac_rep_A_peak_3324_lociStitched	chr1	184032919	184070741	8	20933	34603.3478	4988.7218	484	1
9_Set8KO_H3K27ac_rep_A_peak_43028_lociStitched	chr5	142894616	142936408	9	19051	34737.5104	5178.0288	485	1
6_Set8KO_H3K27ac_rep_A_peak_26410_lociStitched	chr18	74758493	74783925	6	14520	32769.132	3217.148	486	1
6_Set8KO_H3K27ac_rep_A_peak_14350_lociStitched	chr13	52818311	52850133	6	17108	33241.2612	3694.5342	487	1
12_Set8KO_H3K27ac_rep_A_peak_55821_lociStitched	chr9	95540045	95582852	12	27237	34695.0735	5162.5242	488	1
5_Set8KO_H3K27ac_rep_A_peak_56381_lociStitched	chr9	114804797	114845272	5	15571	34650.6475	5132.23	489	1
6_Set8KO_H3K27ac_rep_A_peak_45163_lociStitched	chr6	90539378	90558894	6	15941	31924.2728	2414.1292	490	1
5_Set8KO_H3K27ac_rep_A_peak_18104_lociStitched	chr15	25912669	25945594	5	13931	33349.7325	3858.81	491	1
7_Set8KO_H3K27ac_rep_A_peak_10368_lociStitched	chr11	115808400	115845100	7	19912	33841.07	4370.97	492	1
4_Set8KO_H3K27ac_rep_A_peak_10413_lociStitched	chr11	116193611	116219959	4	16876	32869.13	3462.1272	493	1
6_Set8KO_H3K27ac_rep_A_peak_37255_lociStitched	chr4	86664596	86695057	6	18324	32907.0183	3570.0292	494	1
2_Set8KO_H3K27ac_rep_A_peak_25119_lociStitched	chr18	12859048	12870230	2	10832	31000.9768	1666.118	495	1
7_Set8KO_H3K27ac_rep_A_peak_54257_lociStitched	chr9	44304984	44348563	7	15697	34919.8527	5682.7016	496	1
8_Set8KO_H3K27ac_rep_A_peak_17086_lociStitched	chr14	65331407	65389732	8	18905	36768.08	7541.4225	497	1
4_Set8KO_H3K27ac_rep_A_peak_48185_lociStitched	chr7	70345647	70371406	4	22961	32417.7015	3209.5714	498	1
6_Set8KO_H3K27ac_rep_A_peak_20540_lociStitched	chr16	14130826	14164221	6	21225	33919.3015	4752.1085	499	1
7_Set8KO_H3K27ac_rep_A_peak_5685_lociStitched	chr10	87883827	87927964	7	29375	35539.1124	6373.3828	500	1
3_Set8KO_H3K27ac_rep_A_peak_45684_lociStitched	chr6	115462165	115494328	3	17500	33989.8584	4824.45	501	1
3_Set8KO_H3K27ac_rep_A_peak_55384_lociStitched	chr9	71155817	71178761	3	17537	32006.88	2874.8832	502	1
3_Set8KO_H3K27ac_rep_A_peak_53304_lociStitched	chr8	125367931	125387545	3	12027	31351.0176	2255.61	503	1
3_Set8KO_H3K27ac_rep_A_peak_24670_lociStitched	chr17	84864314	84880722	3	10992	31250.6768	2197.0312	504	1
5_Set8KO_H3K27ac_rep_A_peak_28258_lociStitched	chr19	44981843	45019092	5	18344	33304.3309	4283.635	505	1
9_Set8KO_H3K27ac_rep_A_peak_17494_lociStitched	chr14	79480491	79536223	9	20393	37234.5492	8220.47	506	1
8_Set8KO_H3K27ac_rep_A_peak_36363_lociStitched	chr4	40827719	40889417	8	18919	36734.9892	7724.5896	507	1
9_Set8KO_H3K27ac_rep_A_peak_43125_lociStitched	chr5	145166407	145233216	9	21607	37239.3366	8237.5497	508	1
7_Set8KO_H3K27ac_rep_A_peak_9172_lociStitched	chr11	88998012	89029718	7	19997	33088.3816	4090.074	509	1
4_Set8KO_H3K27ac_rep_A_peak_5666_lociStitched	chr10	87516528	87548694	4	15854	33513.7554	4593.3048	510	1
3_Set8KO_H3K27ac_rep_A_peak_5964_lociStitched	chr10	95757342	95781459	3	16207	32078.0217	3222.0312	511	1
13_Set8KO_H3K27ac_rep_A_peak_55739_lociStitched	chr9	90196735	90277072	13	25086	39397.2648	10556.2818	512	1
7_Set8KO_H3K27ac_rep_A_peak_8639_lociStitched	chr11	78162233	78203072	7	14469	33451.2249	4618.8909	513	1
4_Set8KO_H3K27ac_rep_A_peak_35400_lociStitched	chr3	121414559	121450254	4	13429	33749.6225	4925.91	514	1
10_Set8KO_H3K27ac_rep_A_peak_6621_lociStitched	chr10	127935575	127970933	10	22131	33236.52	4451.5722	515	1
3_Set8KO_H3K27ac_rep_A_peak_39019_lociStitched	chr4	138966537	138980299	3	9883	30649.3502	1878.513	516	1
5_Set8KO_H3K27ac_rep_A_peak_5818_lociStitched	chr10	93514514	93544658	5	15219	31699.4304	2954.112	517	1
11_Set8KO_H3K27ac_rep_A_peak_6308_lociStitched	chr10	117708900	117746848	11	15666	33132.3988	4477.864	518	1
5_Set8KO_H3K27ac_rep_A_peak_10939_lociStitched	chr12	8495652	8522256	5	15541	31757.1948	3125.97	519	1
8_Set8KO_H3K27ac_rep_A_peak_47199_lociStitched	chr7	25237099	25283367	8	17957	33609.0752	5033.9584	520	1
8_Set8KO_H3K27ac_rep_A_peak_25951_lociStitched	chr18	60209625	60253556	8	21642	34217.8559	5662.7059	521	1
7_Set8KO_H3K27ac_rep_A_peak_30721_lociStitched	chr2	84714268	84776325	7	18646	36942.5321	8408.7235	522	1
5_Set8KO_H3K27ac_rep_A_peak_53180_lociStitched	chr8	123211654	123255291	5	12291	33596.1263	5070.6194	523	1
3_Set8KO_H3K27ac_rep_A_peak_39_lociStitched	chr1	9620513	9641569	3	17399	31419.7632	2901.5168	524	1
5_Set8KO_H3K27ac_rep_A_peak_34804_lociStitched	chr3	96541650	96580191	5	25618	33765.7701	5283.9711	525	1
8_Set8KO_H3K27ac_rep_A_peak_36971_lociStitched	chr4	61782317	61811318	8	17630	32817.5316	4358.8503	526	1
7_Set8KO_H3K27ac_rep_A_peak_28086_lociStitched	chr19	41318202	41353241	7	18479	32572.2544	4131.0981	527	1
10_Set8KO_H3K27ac_rep_A_peak_19078_lociStitched	chr15	76193587	76248168	10	22096	35259.326	6866.2898	528	1
8_Set8KO_H3K27ac_rep_A_peak_34242_lociStitched	chr3	81973093	82005266	8	16564	33331.228	4973.9458	529	1
1_Set8KO_H3K27ac_rep_A_peak_26773_lociStitched	chr19	4715364	4723088	1	7725	29072.3636	860.4536	530	1
3_Set8KO_H3K27ac_rep_A_peak_50335_lociStitched	chr7	144914604	144943760	3	18227	31829.6052	3638.6688	531	1
13_Set8KO_H3K27ac_rep_A_peak_32746_lociStitched	chr2	165919084	166003206	13	24286	37972.6708	9800.213	532	1
5_Set8KO_H3K27ac_rep_A_peak_56425_lociStitched	chr9	116160666	116195085	5	12086	32484.6522	4319.5845	533	1
4_Set8KO_H3K27ac_rep_A_peak_44518_lociStitched	chr6	66998218	67038105	4	12624	32208.7525	4140.2706	534	1
13_Set8KO_H3K27ac_rep_A_peak_42456_lociStitched	chr5	125304903	125348889	13	20922	33187.437	5133.1662	535	1
5_Set8KO_H3K27ac_rep_A_peak_22154_lociStitched	chr16	93587763	93615744	5	14929	31498.2117	3483.6345	536	1
5_Set8KO_H3K27ac_rep_A_peak_52657_lociStitched	chr8	111622137	111658954	5	13795	32866.5359	4859.844	537	1
7_Set8KO_H3K27ac_rep_A_peak_29703_lociStitched	chr2	32693334	32734979	7	16454	33078.6235	5101.5125	538	1
13_Set8KO_H3K27ac_rep_A_peak_18733_lociStitched	chr15	62037537	62134387	13	26178	40037.79	12077.195	539	1
3_Set8KO_H3K27ac_rep_A_peak_26627_lociStitched	chr19	3318725	3336713	3	11804	30345.756	2404.9956	540	1
18_Set8KO_H3K27ac_rep_A_peak_44705_lociStitched	chr6	72510149	72600572	18	22749	38456.9019	10525.2372	541	1
1_Set8KO_H3K27ac_rep_A_peak_37333_lociStitched	chr4	95048402	95054886	1	6485	28915.398	993.3488	542	1
7_Set8KO_H3K27ac_rep_A_peak_41057_lociStitched	chr5	86903178	86946665	7	20057	33545.8718	5705.4944	543	1
3_Set8KO_H3K27ac_rep_A_peak_37646_lociStitched	chr4	104971441	105001134	3	15837	31735.8784	3895.7216	544	1
7_Set8KO_H3K27ac_rep_A_peak_31869_lociStitched	chr2	132247013	132285797	7	19750	32842.2912	5010.8928	545	1
3_Set8KO_H3K27ac_rep_A_peak_20219_lociStitched	chr15	102392291	102407416	3	11581	29852.2125	2109.9375	546	1
5_Set8KO_H3K27ac_rep_A_peak_16288_lociStitched	chr14	30905239	30952115	5	16774	33244.4592	5550.1184	547	1
6_Set8KO_H3K27ac_rep_A_peak_7891_lociStitched	chr11	60208240	60246604	6	16309	31704.0096	4066.584	548	1
1_Set8KO_H3K27ac_rep_A_peak_40135_lociStitched	chr5	32132778	32141669	1	8892	28940.205	1345.2083	549	1
7_Set8KO_H3K27ac_rep_A_peak_54542_lociStitched	chr9	51960472	52014277	7	21321	34585.854	7000.0305	550	1
5_Set8KO_H3K27ac_rep_A_peak_49718_lociStitched	chr7	127003882	127028774	5	15806	30542.484	3054.2484	551	1
6_Set8KO_H3K27ac_rep_A_peak_49692_lociStitched	chr7	126667440	126704622	6	19064	32422.704	4945.206	552	1
7_Set8KO_H3K27ac_rep_A_peak_27135_lociStitched	chr19	10555492	10606684	7	17542	33807.1968	6342.6888	553	1
2_Set8KO_H3K27ac_rep_A_peak_39003_lociStitched	chr4	138453567	138465452	2	11059	28907.8855	1466.609	554	1
4_Set8KO_H3K27ac_rep_A_peak_26581_lociStitched	chr18	84070219	84092814	4	12146	30137.211	2697.843	555	1
7_Set8KO_H3K27ac_rep_A_peak_30797_lociStitched	chr2	90903859	90950745	7	10688	33832.9376	6432.7592	556	1
11_Set8KO_H3K27ac_rep_A_peak_33360_lociStitched	chr3	10273027	10351344	11	25371	37537.3381	10181.21	557	1
11_Set8KO_H3K27ac_rep_A_peak_9703_lociStitched	chr11	101626687	101685230	11	18370	34259.3636	6913.9283	558	1
6_Set8KO_H3K27ac_rep_A_peak_45138_lociStitched	chr6	90306102	90335638	6	10949	30457.5232	3124.9088	559	1
3_Set8KO_H3K27ac_rep_A_peak_7813_lociStitched	chr11	58092358	58105121	3	11993	28398.9513	1096.3417	560	1
4_Set8KO_H3K27ac_rep_A_peak_10093_lociStitched	chr11	109471621	109497117	4	15082	30498.3152	3215.0456	561	1
4_Set8KO_H3K27ac_rep_A_peak_6060_lociStitched	chr10	99255030	99271868	4	13886	29500.176	2229.3512	562	1
2_Set8KO_H3K27ac_rep_A_peak_50499_lociStitched	chr8	11002405	11022423	2	13735	29958.9388	2806.5236	563	1
4_Set8KO_H3K27ac_rep_A_peak_56882_lociStitched	chrX	12076901	12104151	4	15609	28615.225	1490.575	564	1
1_Set8KO_H3K27ac_rep_A_peak_46481_lociStitched	chr6	138138232	138146972	1	8741	28252.924	1144.066	565	1
5_Set8KO_H3K27ac_rep_A_peak_1509_lociStitched	chr1	93122786	93146709	5	14757	29858.2963	2763.1065	566	1
4_Set8KO_H3K27ac_rep_A_peak_34461_lociStitched	chr3	88124376	88150781	4	12793	30244.287	3160.6785	567	1
2_Set8KO_H3K27ac_rep_A_peak_30621_lociStitched	chr2	77503202	77522916	2	12210	29876.567	2793.4738	568	1
3_Set8KO_H3K27ac_rep_A_peak_39989_lociStitched	chr5	25085796	25106171	3	7562	29674.15	2612.075	569	1
12_Set8KO_H3K27ac_rep_A_peak_20836_lociStitched	chr16	24034089	24104531	12	14904	36214.2322	9178.5926	570	1
6_Set8KO_H3K27ac_rep_A_peak_7515_lociStitched	chr11	49063923	49103782	6	15561	32174.1848	5185.6559	571	1
11_Set8KO_H3K27ac_rep_A_peak_27199_lociStitched	chr19	12434692	12501982	11	20460	35111.922	8135.361	572	1
4_Set8KO_H3K27ac_rep_A_peak_21374_lociStitched	chr16	37565110	37586376	4	12031	30093.5166	3145.2414	573	1
1_Set8KO_H3K27ac_rep_A_peak_26185_lociStitched	chr18	65091682	65104540	1	12859	28839.2082	1896.555	574	1
3_Set8KO_H3K27ac_rep_A_peak_11712_lociStitched	chr12	70220501	70235411	3	11974	28871.724	1929.354	575	1
3_Set8KO_H3K27ac_rep_A_peak_40428_lociStitched	chr5	44223215	44252896	3	13966	30972.1235	4051.4565	576	1
4_Set8KO_H3K27ac_rep_A_peak_28097_lociStitched	chr19	41370027	41401064	4	13275	30230.038	3317.8553	577	1
5_Set8KO_H3K27ac_rep_A_peak_52581_lociStitched	chr8	109971153	110005277	5	20666	31281.4708	4412.2332	578	1
9_Set8KO_H3K27ac_rep_A_peak_49185_lociStitched	chr7	110082187	110145151	9	19882	35832.8124	8984.9628	579	1
4_Set8KO_H3K27ac_rep_A_peak_31609_lociStitched	chr2	126915959	126952769	4	15488	32098.32	5271.192	580	1
3_Set8KO_H3K27ac_rep_A_peak_9188_lociStitched	chr11	89989185	90006838	3	15325	29295.1535	2473.1853	581	1
12_Set8KO_H3K27ac_rep_A_peak_10503_lociStitched	chr11	117306803	117354193	12	26449	32372.109	5577.803	582	1
3_Set8KO_H3K27ac_rep_A_peak_4169_lociStitched	chr10	25513759	25541470	3	12019	30623.4261	3879.54	583	1
5_Set8KO_H3K27ac_rep_A_peak_45701_lociStitched	chr6	115646405	115678486	5	17856	31657.5308	4927.6416	584	1
2_Set8KO_H3K27ac_rep_A_peak_4448_lociStitched	chr10	42267884	42278831	2	10630	28128.3165	1467.9927	585	1
4_Set8KO_H3K27ac_rep_A_peak_30827_lociStitched	chr2	91236561	91271273	4	15823	30643.7536	4054.3616	586	1
3_Set8KO_H3K27ac_rep_A_peak_42917_lociStitched	chr5	140199279	140212657	3	9815	28081.7598	1510.3762	587	1
6_Set8KO_H3K27ac_rep_A_peak_32555_lociStitched	chr2	160846911	160888606	6	20896	32367.8285	5799.7745	588	1
10_Set8KO_H3K27ac_rep_A_peak_14617_lociStitched	chr13	62875234	62920592	10	16317	32340.254	5774.0734	589	1
7_Set8KO_H3K27ac_rep_A_peak_2077_lociStitched	chr1	134216354	134244281	7	16849	29957.2929	3398.7159	590	1
9_Set8KO_H3K27ac_rep_A_peak_27307_lociStitched	chr19	20511837	20559579	9	19947	32416.818	5896.137	591	1
6_Set8KO_H3K27ac_rep_A_peak_45006_lociStitched	chr6	87247175	87281891	6	15605	31126.3656	4645.0008	592	1
6_Set8KO_H3K27ac_rep_A_peak_25774_lociStitched	chr18	46711460	46743249	6	14269	31064.2108	4615.7628	593	1
9_Set8KO_H3K27ac_rep_A_peak_29212_lociStitched	chr2	25452622	25501785	9	11719	32344.3377	5963.4719	594	1
4_Set8KO_H3K27ac_rep_A_peak_36180_lociStitched	chr4	15923420	15959036	4	13771	31164	4790.352	595	1
5_Set8KO_H3K27ac_rep_A_peak_14241_lociStitched	chr13	49178891	49201312	5	9606	28806.5008	2470.7942	596	1
9_Set8KO_H3K27ac_rep_A_peak_3544_lociStitched	chr1	191413722	191450243	9	16472	30619.2064	4298.5217	597	1
10_Set8KO_H3K27ac_rep_A_peak_27772_lociStitched	chr19	34495640	34533370	10	21762	31647.924	5365.206	598	1
1_Set8KO_H3K27ac_rep_A_peak_42182_lociStitched	chr5	121657567	121669498	1	11932	27670.3752	1388.7684	599	1
10_Set8KO_H3K27ac_rep_A_peak_51191_lociStitched	chr8	46469348	46515275	10	21745	32654.097	6379.2603	600	1
2_Set8KO_H3K27ac_rep_A_peak_34_lociStitched	chr1	9545459	9566358	2	12840	29283.6788	3038.7146	601	1
5_Set8KO_H3K27ac_rep_A_peak_17309_lociStitched	chr14	73373743	73410737	5	16023	31674.2628	5456.615	602	1
7_Set8KO_H3K27ac_rep_A_peak_15442_lociStitched	chr13	109580748	109616628	7	21449	31251.48	5055.492	603	1
6_Set8KO_H3K27ac_rep_A_peak_26439_lociStitched	chr18	75363131	75392414	6	19724	29508.4791	3329.4771	604	1
5_Set8KO_H3K27ac_rep_A_peak_43341_lociStitched	chr5	150576983	150601443	5	17336	29422.934	3265.41	605	1
2_Set8KO_H3K27ac_rep_A_peak_33450_lociStitched	chr3	19952450	19980819	2	19405	30479.6536	4326.2725	606	1
2_Set8KO_H3K27ac_rep_A_peak_5736_lociStitched	chr10	89623283	89637958	2	13130	28290.465	2144.0175	607	1
8_Set8KO_H3K27ac_rep_A_peak_52677_lociStitched	chr8	111773100	111803002	8	14156	30230.922	4090.5936	608	1
3_Set8KO_H3K27ac_rep_A_peak_39146_lociStitched	chr4	141259202	141287634	3	13730	29216.7232	3099.088	609	1
10_Set8KO_H3K27ac_rep_A_peak_10338_lociStitched	chr11	115403351	115476652	10	27312	35485.0141	9367.8678	610	1
5_Set8KO_H3K27ac_rep_A_peak_5973_lociStitched	chr10	95817066	95858069	5	13404	31674.8175	5588.7089	611	1
8_Set8KO_H3K27ac_rep_A_peak_5836_lociStitched	chr10	94035191	94074799	8	13335	30791.2592	4705.4304	612	1
6_Set8KO_H3K27ac_rep_A_peak_44816_lociStitched	chr6	83101113	83138355	6	16118	31003.965	4923.3924	613	1
5_Set8KO_H3K27ac_rep_A_peak_45596_lociStitched	chr6	113418559	113443553	5	15643	29148.0028	3081.7602	614	1
4_Set8KO_H3K27ac_rep_A_peak_32334_lociStitched	chr2	155356970	155383593	4	13645	29551.53	3490.2753	615	1
7_Set8KO_H3K27ac_rep_A_peak_6763_lociStitched	chr11	4093116	4135939	7	13877	31333.5891	5284.3582	616	1
4_Set8KO_H3K27ac_rep_A_peak_52424_lociStitched	chr8	106128936	106151758	4	12882	28974.8112	2941.7558	617	1
4_Set8KO_H3K27ac_rep_A_peak_54625_lociStitched	chr9	54841002	54864711	4	14965	29121.7647	3122.4753	618	1
16_Set8KO_H3K27ac_rep_A_peak_57523_lociStitched	chrX	140492502	140569290	16	22611	31030.0308	5037.2928	619	1
2_Set8KO_H3K27ac_rep_A_peak_11342_lociStitched	chr12	35281804	35296472	2	13328	28331.242	2351.2804	620	1
9_Set8KO_H3K27ac_rep_A_peak_6714_lociStitched	chr11	3122694	3174171	9	20998	32363.5899	6398.5911	621	1
12_Set8KO_H3K27ac_rep_A_peak_56624_lociStitched	chr9	121342133	121384421	12	16687	30950.5872	4985.7552	622	1
5_Set8KO_H3K27ac_rep_A_peak_40728_lociStitched	chr5	65415433	65456603	5	20330	31140.988	5183.303	623	1
5_Set8KO_H3K27ac_rep_A_peak_17041_lociStitched	chr14	64126214	64160995	5	14298	29890.7914	3978.9464	624	1
5_Set8KO_H3K27ac_rep_A_peak_39552_lociStitched	chr4	151988245	152040266	5	14540	31540.3323	5628.6722	625	1
11_Set8KO_H3K27ac_rep_A_peak_12767_lociStitched	chr12	103952530	104003776	11	14943	31623.9066	5729.3028	626	1
3_Set8KO_H3K27ac_rep_A_peak_12195_lociStitched	chr12	81182812	81199699	3	8444	28018.9104	2175.0456	627	1
3_Set8KO_H3K27ac_rep_A_peak_12183_lociStitched	chr12	80963984	80977561	3	7759	27570.8139	1733.7829	628	1
5_Set8KO_H3K27ac_rep_A_peak_47810_lociStitched	chr7	45123458	45155021	5	15701	30025.8819	4223.1294	629	1
1_Set8KO_H3K27ac_rep_A_peak_22572_lociStitched	chr17	12376550	12389058	1	12509	27640.1784	1844.93	630	1
3_Set8KO_H3K27ac_rep_A_peak_2763_lociStitched	chr1	165760286	165772740	3	10270	27243.125	1470.8174	631	1
8_Set8KO_H3K27ac_rep_A_peak_25196_lociStitched	chr18	20639312	20668496	8	16763	29650.944	3893.1456	632	1
4_Set8KO_H3K27ac_rep_A_peak_27471_lociStitched	chr19	25088777	25112704	4	11470	28712.4	3021.9801	633	1
10_Set8KO_H3K27ac_rep_A_peak_51914_lociStitched	chr8	84760282	84800820	10	16752	30095.4112	4438.911	634	1
1_Set8KO_H3K27ac_rep_A_peak_27968_lociStitched	chr19	39281266	39292966	1	11701	27479.79	1829.88	635	1
8_Set8KO_H3K27ac_rep_A_peak_22806_lociStitched	chr17	24695015	24753403	8	16216	32510.4384	6930.6556	636	1
3_Set8KO_H3K27ac_rep_A_peak_3779_lociStitched	chr10	7767329	7793826	3	17394	29220.8916	3648.6369	637	1
