#overlapped_Set8KO_H3K27ac Enhancers
#Created from SE_Set8KO/overlapped_Set8KO_H3K27ac_12KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by Set8KO_merged.bam
#Using cutoff of 17447.22 for Super-Enhancers
#Created on Νοε 24 2021 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Set8KO_merged.bam	Set8KO_Input_merged.bam	enhancerRank	isSuper
1_Set8KO_H3K27ac_rep_A_peak_20379_lociStitched	chr16	8512957	8515121	1	2165	1730.5508	250.1584	9993	0
1_Set8KO_H3K27ac_rep_A_peak_40466_lociStitched	chr5	45668756	45670606	1	1851	1719.575	240.5	9994	0
2_Set8KO_H3K27ac_rep_A_peak_43609_lociStitched	chr6	22490175	22494050	2	2125	1981.2875	502.975	9995	0
1_Set8KO_H3K27ac_rep_A_peak_2991_lociStitched	chr1	172375655	172377203	1	1549	1731.438	253.5624	9996	0
1_Set8KO_H3K27ac_rep_A_peak_15731_lociStitched	chr13	119755063	119756353	1	1291	1642.17	164.733	9997	0
1_Set8KO_H3K27ac_rep_A_peak_25512_lociStitched	chr18	37953161	37955287	1	2127	1786.6904	309.5456	9998	0
1_Set8KO_H3K27ac_rep_A_peak_30742_lociStitched	chr2	84960308	84962540	1	2233	1817.0712	340.38	9999	0
1_Set8KO_H3K27ac_rep_A_peak_34391_lociStitched	chr3	86448123	86449778	1	1656	1762.906	286.315	10000	0
1_Set8KO_H3K27ac_rep_A_peak_5863_lociStitched	chr10	94404758	94407024	1	2267	1825.9428	349.8704	10001	0
1_Set8KO_H3K27ac_rep_A_peak_51459_lociStitched	chr8	69208537	69209933	1	1397	1718.0572	242.0664	10002	0
1_Set8KO_H3K27ac_rep_A_peak_57685_lociStitched	chrX	164076189	164077136	1	948	1528.2686	53.1267	10003	0
1_Set8KO_H3K27ac_rep_A_peak_8265_lociStitched	chr11	70409443	70410614	1	1172	1600.8741	125.7654	10004	0
2_Set8KO_H3K27ac_rep_A_peak_18341_lociStitched	chr15	38373592	38385458	2	1704	2719.6872	1244.7434	10005	0
1_Set8KO_H3K27ac_rep_A_peak_2299_lociStitched	chr1	150465391	150467220	1	1830	1661.4636	186.7409	10006	0
1_Set8KO_H3K27ac_rep_A_peak_36265_lociStitched	chr4	32518490	32521470	1	2981	1806.476	331.972	10007	0
1_Set8KO_H3K27ac_rep_A_peak_311_lociStitched	chr1	37299666	37300718	1	1053	1660.582	186.204	10008	0
1_Set8KO_H3K27ac_rep_A_peak_10880_lociStitched	chr12	4816883	4818067	1	1185	1615.9232	141.9616	10009	0
2_Set8KO_H3K27ac_rep_A_peak_21138_lociStitched	chr16	32124413	32130949	2	2688	2369.3	895.432	10010	0
1_Set8KO_H3K27ac_rep_A_peak_6189_lociStitched	chr10	111404655	111406065	1	1411	1663.236	189.504	10011	0
1_Set8KO_H3K27ac_rep_A_peak_39887_lociStitched	chr5	21424951	21425553	1	603	1569.8956	96.621	10012	0
1_Set8KO_H3K27ac_rep_A_peak_33273_lociStitched	chr2	181837508	181838529	1	1022	1613.18	140.3875	10013	0
2_Set8KO_H3K27ac_rep_A_peak_7885_lociStitched	chr11	60158557	60160990	2	2092	1729.863	257.1681	10014	0
1_Set8KO_H3K27ac_rep_A_peak_15702_lociStitched	chr13	117023987	117026023	1	2037	1658.7292	186.4976	10015	0
1_Set8KO_H3K27ac_rep_A_peak_48555_lociStitched	chr7	81522803	81524296	1	1494	1623.1896	151.0916	10016	0
2_Set8KO_H3K27ac_rep_A_peak_46519_lociStitched	chr6	140569496	140575612	2	2344	2182.1888	710.6792	10017	0
1_Set8KO_H3K27ac_rep_A_peak_2844_lociStitched	chr1	170255069	170256029	1	961	1561.92	90.912	10018	0
1_Set8KO_H3K27ac_rep_A_peak_18314_lociStitched	chr15	37369710	37371338	1	1629	1662.8392	192.2668	10019	0
1_Set8KO_H3K27ac_rep_A_peak_19677_lociStitched	chr15	85991061	85992478	1	1418	1592.1412	122.2871	10020	0
1_Set8KO_H3K27ac_rep_A_peak_4998_lociStitched	chr10	69184747	69186897	1	2151	1747.52	277.78	10021	0
1_Set8KO_H3K27ac_rep_A_peak_40833_lociStitched	chr5	72202400	72204592	1	2193	1882.7088	412.9728	10022	0
2_Set8KO_H3K27ac_rep_A_peak_40154_lociStitched	chr5	32696259	32698374	2	1777	1737.4725	267.9705	10023	0
2_Set8KO_H3K27ac_rep_A_peak_15038_lociStitched	chr13	94134672	94144567	2	3131	2569.7315	1100.324	10024	0
2_Set8KO_H3K27ac_rep_A_peak_22006_lociStitched	chr16	90856173	90858272	2	1794	1719.7107	250.6206	10025	0
1_Set8KO_H3K27ac_rep_A_peak_45625_lociStitched	chr6	113740015	113740967	1	953	1599.36	130.6144	10026	0
1_Set8KO_H3K27ac_rep_A_peak_35931_lociStitched	chr3	152346029	152347216	1	1188	1584.4076	115.7325	10027	0
4_Set8KO_H3K27ac_rep_A_peak_6392_lociStitched	chr10	120417222	120429259	4	3757	2797.3988	1328.8848	10028	0
2_Set8KO_H3K27ac_rep_A_peak_31164_lociStitched	chr2	109277684	109281513	2	2085	2081.8273	615.3203	10029	0
1_Set8KO_H3K27ac_rep_A_peak_26220_lociStitched	chr18	65800136	65801258	1	1123	1652.9304	186.7008	10030	0
1_Set8KO_H3K27ac_rep_A_peak_12602_lociStitched	chr12	99883748	99885110	1	1363	1608.2496	142.0566	10031	0
1_Set8KO_H3K27ac_rep_A_peak_45608_lociStitched	chr6	113604346	113605514	1	1169	1635.4336	169.2432	10032	0
1_Set8KO_H3K27ac_rep_A_peak_55680_lociStitched	chr9	87021956	87022683	1	728	1579.9164	114.0663	10033	0
1_Set8KO_H3K27ac_rep_A_peak_18493_lociStitched	chr15	55071759	55072718	1	960	1614.4765	148.8368	10034	0
1_Set8KO_H3K27ac_rep_A_peak_30459_lociStitched	chr2	71211568	71212535	1	968	1576.7902	111.205	10035	0
3_Set8KO_H3K27ac_rep_A_peak_55318_lociStitched	chr9	69370838	69382752	3	2769	3066.6636	1601.2416	10036	0
1_Set8KO_H3K27ac_rep_A_peak_21954_lociStitched	chr16	87523394	87525284	1	1891	1788.507	323.19	10037	0
1_Set8KO_H3K27ac_rep_A_peak_52631_lociStitched	chr8	111337000	111338839	1	1840	1677.9036	212.7723	10038	0
1_Set8KO_H3K27ac_rep_A_peak_19766_lociStitched	chr15	90677761	90680333	1	2573	1834.6076	369.5964	10039	0
3_Set8KO_H3K27ac_rep_A_peak_17880_lociStitched	chr15	6563003	6570833	3	2079	2392.065	927.072	10040	0
1_Set8KO_H3K27ac_rep_A_peak_14921_lociStitched	chr13	81710678	81711911	1	1234	1591.0632	126.1359	10041	0
2_Set8KO_H3K27ac_rep_A_peak_2971_lociStitched	chr1	171839522	171845496	2	3512	2252.198	787.3732	10042	0
3_Set8KO_H3K27ac_rep_A_peak_3692_lociStitched	chr10	3630139	3635096	3	2750	2046.2496	581.4561	10043	0
2_Set8KO_H3K27ac_rep_A_peak_12227_lociStitched	chr12	82352616	82355111	2	2065	1883.4755	418.9105	10044	0
1_Set8KO_H3K27ac_rep_A_peak_7222_lociStitched	chr11	26387031	26387831	1	801	1580.64	116.24	10045	0
1_Set8KO_H3K27ac_rep_A_peak_39686_lociStitched	chr4	155732991	155735661	1	2671	1697.853	233.892	10046	0
2_Set8KO_H3K27ac_rep_A_peak_42527_lociStitched	chr5	129930189	129943121	2	1522	3088.1616	1624.2592	10047	0
1_Set8KO_H3K27ac_rep_A_peak_45876_lociStitched	chr6	119738102	119740128	1	2027	1785.1086	321.3236	10048	0
1_Set8KO_H3K27ac_rep_A_peak_33732_lociStitched	chr3	40703618	40706100	1	2483	1819.0578	355.4224	10049	0
1_Set8KO_H3K27ac_rep_A_peak_47752_lociStitched	chr7	43579119	43580553	1	1435	1662.723	199.326	10050	0
1_Set8KO_H3K27ac_rep_A_peak_6120_lociStitched	chr10	107962777	107965123	1	2347	1828.9416	365.976	10051	0
1_Set8KO_H3K27ac_rep_A_peak_20572_lociStitched	chr16	16358144	16359367	1	1224	1603.2307	140.645	10052	0
1_Set8KO_H3K27ac_rep_A_peak_46668_lociStitched	chr6	144944041	144946088	1	2048	1743.2252	281.0531	10053	0
1_Set8KO_H3K27ac_rep_A_peak_47449_lociStitched	chr7	29155642	29156226	1	585	1561.3824	99.572	10054	0
1_Set8KO_H3K27ac_rep_A_peak_13549_lociStitched	chr13	28295697	28298481	1	2785	1848.8544	387.5328	10055	0
2_Set8KO_H3K27ac_rep_A_peak_27866_lociStitched	chr19	37155825	37158035	2	1850	1806.233	345.202	10056	0
1_Set8KO_H3K27ac_rep_A_peak_50614_lociStitched	chr8	13757130	13758422	1	1293	1676.37	215.764	10057	0
1_Set8KO_H3K27ac_rep_A_peak_41125_lociStitched	chr5	88960606	88962334	1	1729	1771.3728	311.5584	10058	0
1_Set8KO_H3K27ac_rep_A_peak_40884_lociStitched	chr5	73538179	73540638	1	2460	1793.3487	334.1781	10059	0
1_Set8KO_H3K27ac_rep_A_peak_14834_lociStitched	chr13	73970189	73971966	1	1778	1773.2683	314.1736	10060	0
1_Set8KO_H3K27ac_rep_A_peak_49341_lociStitched	chr7	112855180	112857084	1	1905	1697.6064	238.5712	10061	0
1_Set8KO_H3K27ac_rep_A_peak_54621_lociStitched	chr9	54733685	54735013	1	1329	1629.3232	170.5152	10062	0
2_Set8KO_H3K27ac_rep_A_peak_53687_lociStitched	chr9	21184140	21185869	2	1426	1643.4145	186.0404	10063	0
2_Set8KO_H3K27ac_rep_A_peak_39881_lociStitched	chr5	21384305	21392613	2	1702	2467.476	1010.2528	10064	0
1_Set8KO_H3K27ac_rep_A_peak_362_lociStitched	chr1	39535374	39536481	1	1108	1617.9912	161.2899	10065	0
1_Set8KO_H3K27ac_rep_A_peak_26784_lociStitched	chr19	4854613	4855763	1	1151	1611.725	155.135	10066	0
1_Set8KO_H3K27ac_rep_A_peak_42229_lociStitched	chr5	122371553	122373217	1	1665	1686.464	230.1312	10067	0
1_Set8KO_H3K27ac_rep_A_peak_16469_lociStitched	chr14	35119487	35121073	1	1587	1682.9046	226.798	10068	0
1_Set8KO_H3K27ac_rep_A_peak_37225_lociStitched	chr4	83416873	83418303	1	1431	1683.682	227.656	10069	0
1_Set8KO_H3K27ac_rep_A_peak_19867_lociStitched	chr15	96598769	96601032	1	2264	1723.9534	268.1655	10070	0
1_Set8KO_H3K27ac_rep_A_peak_21803_lociStitched	chr16	76224350	76226837	1	2488	1857.0429	401.8992	10071	0
4_Set8KO_H3K27ac_rep_A_peak_48874_lociStitched	chr7	99569951	99582635	4	2775	2563.4364	1108.5816	10072	0
1_Set8KO_H3K27ac_rep_A_peak_50957_lociStitched	chr8	34477937	34479939	1	2003	1686.2846	231.4312	10073	0
2_Set8KO_H3K27ac_rep_A_peak_49807_lociStitched	chr7	128288634	128298583	2	1743	2597.6839	1143.1401	10074	0
1_Set8KO_H3K27ac_rep_A_peak_44472_lociStitched	chr6	58831441	58832253	1	813	1525.2608	70.8064	10075	0
1_Set8KO_H3K27ac_rep_A_peak_52890_lociStitched	chr8	119777677	119778773	1	1097	1644.6576	190.704	10076	0
2_Set8KO_H3K27ac_rep_A_peak_15996_lociStitched	chr14	20962570	20971301	2	3662	2882.1031	1428.3916	10077	0
1_Set8KO_H3K27ac_rep_A_peak_5823_lociStitched	chr10	93640774	93642452	1	1679	1618.431	165.4508	10078	0
1_Set8KO_H3K27ac_rep_A_peak_53864_lociStitched	chr9	29180911	29182815	1	1905	1684.088	231.336	10079	0
3_Set8KO_H3K27ac_rep_A_peak_24317_lociStitched	chr17	73875756	73882110	3	1857	2265.201	812.6766	10080	0
1_Set8KO_H3K27ac_rep_A_peak_14101_lociStitched	chr13	44449031	44452075	1	3045	1853.1872	400.8948	10081	0
2_Set8KO_H3K27ac_rep_A_peak_24900_lociStitched	chr18	4967291	4971218	2	2460	2026.7247	575.3055	10082	0
1_Set8KO_H3K27ac_rep_A_peak_57594_lociStitched	chrX	151343848	151344888	1	1041	1499.264	48.152	10083	0
1_Set8KO_H3K27ac_rep_A_peak_7853_lociStitched	chr11	59505495	59506865	1	1371	1618.244	168.373	10084	0
2_Set8KO_H3K27ac_rep_A_peak_26790_lociStitched	chr19	5038535	5041908	2	1810	1924.9711	475.2557	10085	0
2_Set8KO_H3K27ac_rep_A_peak_26472_lociStitched	chr18	75695005	75698000	2	2680	1895.236	445.656	10086	0
1_Set8KO_H3K27ac_rep_A_peak_294_lociStitched	chr1	36708945	36710418	1	1474	1696.1595	246.8748	10087	0
1_Set8KO_H3K27ac_rep_A_peak_45820_lociStitched	chr6	117651699	117653578	1	1880	1675.3164	226.2316	10088	0
1_Set8KO_H3K27ac_rep_A_peak_34758_lociStitched	chr3	95928532	95930391	1	1860	1648.5612	200.4002	10089	0
1_Set8KO_H3K27ac_rep_A_peak_10879_lociStitched	chr12	4768691	4769561	1	871	1573.743	125.715	10090	0
1_Set8KO_H3K27ac_rep_A_peak_33560_lociStitched	chr3	27983769	27985921	1	2153	1742.044	294.1784	10091	0
1_Set8KO_H3K27ac_rep_A_peak_7792_lociStitched	chr11	57518079	57519049	1	971	1535.122	87.3	10092	0
1_Set8KO_H3K27ac_rep_A_peak_51816_lociStitched	chr8	82773466	82774728	1	1263	1663.1898	216.0544	10093	0
1_Set8KO_H3K27ac_rep_A_peak_5694_lociStitched	chr10	88200589	88202412	1	1824	1658.0185	211.468	10094	0
2_Set8KO_H3K27ac_rep_A_peak_42701_lociStitched	chr5	135877519	135889013	2	2564	2603.391	1157.4458	10095	0
2_Set8KO_H3K27ac_rep_A_peak_9492_lociStitched	chr11	98399942	98413107	2	1958	2951.593	1506.076	10096	0
1_Set8KO_H3K27ac_rep_A_peak_50516_lociStitched	chr8	11219985	11222239	1	2255	1711.0114	265.5212	10097	0
3_Set8KO_H3K27ac_rep_A_peak_49840_lociStitched	chr7	129755458	129760526	3	2192	2047.472	602.0784	10098	0
1_Set8KO_H3K27ac_rep_A_peak_49471_lociStitched	chr7	118556613	118557825	1	1213	1642.6236	197.3136	10099	0
2_Set8KO_H3K27ac_rep_A_peak_28727_lociStitched	chr19	60945580	60959961	2	3141	3380.9731	1935.6826	10100	0
1_Set8KO_H3K27ac_rep_A_peak_20741_lociStitched	chr16	22439178	22440844	1	1667	1648.8402	203.7518	10101	0
2_Set8KO_H3K27ac_rep_A_peak_43029_lociStitched	chr5	142949885	142962638	2	2804	2614.365	1169.4501	10102	0
1_Set8KO_H3K27ac_rep_A_peak_6536_lociStitched	chr10	127099097	127101821	1	2725	1728.1056	283.296	10103	0
1_Set8KO_H3K27ac_rep_A_peak_17860_lociStitched	chr15	6058976	6060823	1	1848	1739.5046	294.7812	10104	0
1_Set8KO_H3K27ac_rep_A_peak_36630_lociStitched	chr4	52438422	52439547	1	1126	1617.1875	172.575	10105	0
1_Set8KO_H3K27ac_rep_A_peak_48700_lociStitched	chr7	90475605	90476753	1	1149	1619.7132	176.5624	10106	0
1_Set8KO_H3K27ac_rep_A_peak_27537_lociStitched	chr19	28963870	28964825	1	956	1571.8345	128.925	10107	0
4_Set8KO_H3K27ac_rep_A_peak_21428_lociStitched	chr16	38742292	38763727	4	2528	3971.9055	2529.33	10108	0
1_Set8KO_H3K27ac_rep_A_peak_31363_lociStitched	chr2	119250484	119251679	1	1196	1624.244	181.7595	10109	0
1_Set8KO_H3K27ac_rep_A_peak_50391_lociStitched	chr8	3392495	3393806	1	1312	1631.4084	189.1773	10110	0
1_Set8KO_H3K27ac_rep_A_peak_10633_lociStitched	chr11	119299257	119300585	1	1329	1646.72	204.7776	10111	0
2_Set8KO_H3K27ac_rep_A_peak_51781_lociStitched	chr8	80808075	80812545	2	2236	1982.445	540.87	10112	0
1_Set8KO_H3K27ac_rep_A_peak_21408_lociStitched	chr16	38346493	38347640	1	1148	1570.1283	128.5787	10113	0
2_Set8KO_H3K27ac_rep_A_peak_12376_lociStitched	chr12	85150283	85153856	2	3141	1832.2344	390.8862	10114	0
1_Set8KO_H3K27ac_rep_A_peak_11856_lociStitched	chr12	73685603	73688137	1	2535	1810.543	369.2038	10115	0
2_Set8KO_H3K27ac_rep_A_peak_17852_lociStitched	chr15	5143303	5155653	2	2707	3009.695	1568.45	10116	0
1_Set8KO_H3K27ac_rep_A_peak_28673_lociStitched	chr19	58419287	58422169	1	2883	1809.6078	368.896	10117	0
1_Set8KO_H3K27ac_rep_A_peak_44049_lociStitched	chr6	39780511	39782470	1	1960	1689.4416	248.793	10118	0
1_Set8KO_H3K27ac_rep_A_peak_45609_lociStitched	chr6	113623565	113624639	1	1075	1619.4846	179.0358	10119	0
1_Set8KO_H3K27ac_rep_A_peak_27825_lociStitched	chr19	36408931	36410519	1	1589	1654.8548	214.5388	10120	0
2_Set8KO_H3K27ac_rep_A_peak_27386_lociStitched	chr19	21912292	21915247	2	2518	1740.495	300.5235	10121	0
1_Set8KO_H3K27ac_rep_A_peak_21893_lociStitched	chr16	85019734	85021893	1	2160	1821.5483	382.3589	10122	0
1_Set8KO_H3K27ac_rep_A_peak_21930_lociStitched	chr16	86621781	86623727	1	1947	1818.7316	379.6646	10123	0
1_Set8KO_H3K27ac_rep_A_peak_23229_lociStitched	chr17	31260308	31261933	1	1626	1614.4375	175.825	10124	0
1_Set8KO_H3K27ac_rep_A_peak_52564_lociStitched	chr8	109736816	109738040	1	1225	1571.8608	133.2936	10125	0
1_Set8KO_H3K27ac_rep_A_peak_35499_lociStitched	chr3	123385382	123386457	1	1076	1630.4525	192.1025	10126	0
2_Set8KO_H3K27ac_rep_A_peak_16574_lociStitched	chr14	46385822	46388300	2	1814	1576.7514	138.5202	10127	0
1_Set8KO_H3K27ac_rep_A_peak_35949_lociStitched	chr3	157022923	157024773	1	1851	1711.435	273.43	10128	0
1_Set8KO_H3K27ac_rep_A_peak_36296_lociStitched	chr4	33388299	33389724	1	1426	1678.65	240.825	10129	0
2_Set8KO_H3K27ac_rep_A_peak_57441_lociStitched	chrX	108607239	108609974	2	2147	1643.4615	205.672	10130	0
2_Set8KO_H3K27ac_rep_A_peak_54770_lociStitched	chr9	57903859	57911531	2	1589	2567.0512	1129.3184	10131	0
1_Set8KO_H3K27ac_rep_A_peak_57661_lociStitched	chrX	162642190	162643627	1	1438	1518.909	81.6216	10132	0
1_Set8KO_H3K27ac_rep_A_peak_29289_lociStitched	chr2	26638735	26641198	1	2464	1813.9995	376.839	10133	0
2_Set8KO_H3K27ac_rep_A_peak_47031_lociStitched	chr7	16967705	16980748	2	1650	2932.0664	1496.0321	10134	0
1_Set8KO_H3K27ac_rep_A_peak_37316_lociStitched	chr4	93550707	93552927	1	2221	1629.924	194.028	10135	0
1_Set8KO_H3K27ac_rep_A_peak_34155_lociStitched	chr3	73707326	73709237	1	1912	1767.2928	331.7496	10136	0
1_Set8KO_H3K27ac_rep_A_peak_29232_lociStitched	chr2	26020856	26022299	1	1444	1604.9046	169.8411	10137	0
1_Set8KO_H3K27ac_rep_A_peak_10345_lociStitched	chr11	115563644	115564702	1	1059	1559.5978	124.844	10138	0
3_Set8KO_H3K27ac_rep_A_peak_2357_lociStitched	chr1	151975016	151981276	3	1849	2185.366	751.2	10139	0
1_Set8KO_H3K27ac_rep_A_peak_17324_lociStitched	chr14	73524498	73525398	1	901	1531.17	97.38	10140	0
1_Set8KO_H3K27ac_rep_A_peak_50062_lociStitched	chr7	137437578	137438419	1	842	1539.5346	107.3116	10141	0
1_Set8KO_H3K27ac_rep_A_peak_52697_lociStitched	chr8	113139923	113141140	1	1218	1569.0781	137.1559	10142	0
1_Set8KO_H3K27ac_rep_A_peak_44139_lociStitched	chr6	48645897	48648429	1	2533	1787.0856	355.4928	10143	0
1_Set8KO_H3K27ac_rep_A_peak_41306_lociStitched	chr5	92892671	92894469	1	1799	1668.1844	236.9764	10144	0
1_Set8KO_H3K27ac_rep_A_peak_12947_lociStitched	chr12	110423833	110425251	1	1419	1611.1316	180.2278	10145	0
1_Set8KO_H3K27ac_rep_A_peak_50057_lociStitched	chr7	136893962	136896091	1	2130	1756.6379	325.737	10146	0
1_Set8KO_H3K27ac_rep_A_peak_40535_lociStitched	chr5	53469334	53471126	1	1793	1595.2384	164.864	10147	0
1_Set8KO_H3K27ac_rep_A_peak_8838_lociStitched	chr11	82990870	82992235	1	1366	1595.5485	165.3015	10148	0
1_Set8KO_H3K27ac_rep_A_peak_35564_lociStitched	chr3	129681221	129682591	1	1371	1548.648	118.916	10149	0
1_Set8KO_H3K27ac_rep_A_peak_57473_lociStitched	chrX	134275918	134277444	1	1527	1518.2174	89.271	10150	0
1_Set8KO_H3K27ac_rep_A_peak_34392_lociStitched	chr3	86538593	86540143	1	1551	1605.18	176.39	10151	0
1_Set8KO_H3K27ac_rep_A_peak_49370_lociStitched	chr7	114116711	114117772	1	1062	1526.779	98.0364	10152	0
1_Set8KO_H3K27ac_rep_A_peak_46261_lociStitched	chr6	129396057	129400540	1	4484	1859.9967	431.2646	10153	0
1_Set8KO_H3K27ac_rep_A_peak_17535_lociStitched	chr14	99045465	99046991	1	1527	1603.2156	175.1848	10154	0
2_Set8KO_H3K27ac_rep_A_peak_21332_lociStitched	chr16	35616740	35618893	2	1716	1712.2809	284.4113	10155	0
1_Set8KO_H3K27ac_rep_A_peak_39797_lociStitched	chr5	8422083	8423361	1	1279	1609.5132	181.7316	10156	0
1_Set8KO_H3K27ac_rep_A_peak_43632_lociStitched	chr6	24527136	24528389	1	1254	1631.0301	203.8631	10157	0
1_Set8KO_H3K27ac_rep_A_peak_33655_lociStitched	chr3	35140754	35142836	1	2083	1735.5552	308.9688	10158	0
1_Set8KO_H3K27ac_rep_A_peak_25010_lociStitched	chr18	10460315	10462693	1	2379	1782.0732	355.511	10159	0
1_Set8KO_H3K27ac_rep_A_peak_30507_lociStitched	chr2	72475867	72476990	1	1124	1600.1627	173.6158	10160	0
2_Set8KO_H3K27ac_rep_A_peak_51298_lociStitched	chr8	56336346	56346668	2	2266	2743.5876	1317.0872	10161	0
1_Set8KO_H3K27ac_rep_A_peak_57044_lociStitched	chrX	38600045	38601510	1	1466	1557.588	131.1175	10162	0
2_Set8KO_H3K27ac_rep_A_peak_46882_lociStitched	chr7	6362081	6365040	2	2264	1843.1611	417.5149	10163	0
2_Set8KO_H3K27ac_rep_A_peak_40787_lociStitched	chr5	66204662	66216395	2	2526	2738.4822	1312.9227	10164	0
2_Set8KO_H3K27ac_rep_A_peak_14073_lociStitched	chr13	44024319	44027414	2	2657	1747.1275	321.5705	10165	0
1_Set8KO_H3K27ac_rep_A_peak_21634_lociStitched	chr16	52128199	52130130	1	1932	1752.3825	326.9183	10166	0
2_Set8KO_H3K27ac_rep_A_peak_42619_lociStitched	chr5	134740887	134744540	2	3288	1868.8748	444.2048	10167	0
1_Set8KO_H3K27ac_rep_A_peak_2118_lociStitched	chr1	135169088	135170789	1	1702	1654.9029	230.3154	10168	0
2_Set8KO_H3K27ac_rep_A_peak_36601_lociStitched	chr4	49178414	49181109	2	2371	1870.33	445.753	10169	0
2_Set8KO_H3K27ac_rep_A_peak_39928_lociStitched	chr5	23843330	23851221	2	2632	2292.3355	868.01	10170	0
1_Set8KO_H3K27ac_rep_A_peak_3496_lociStitched	chr1	190880090	190881482	1	1393	1655.088	230.7936	10171	0
1_Set8KO_H3K27ac_rep_A_peak_26979_lociStitched	chr19	7382136	7383739	1	1604	1670.326	246.7017	10172	0
1_Set8KO_H3K27ac_rep_A_peak_27303_lociStitched	chr19	20466947	20468518	1	1572	1642.9518	219.6258	10173	0
1_Set8KO_H3K27ac_rep_A_peak_25137_lociStitched	chr18	14782766	14783944	1	1179	1600.5486	177.7602	10174	0
1_Set8KO_H3K27ac_rep_A_peak_36997_lociStitched	chr4	62286417	62287935	1	1519	1562.6292	139.9596	10175	0
3_Set8KO_H3K27ac_rep_A_peak_30446_lociStitched	chr2	70922919	70941559	3	1915	3489.408	2067.176	10176	0
1_Set8KO_H3K27ac_rep_A_peak_21109_lociStitched	chr16	31453025	31455366	1	2342	1722.2737	300.1162	10177	0
1_Set8KO_H3K27ac_rep_A_peak_56268_lociStitched	chr9	110304607	110306194	1	1588	1610.4876	188.3769	10178	0
1_Set8KO_H3K27ac_rep_A_peak_10609_lociStitched	chr11	118747757	118749959	1	2203	1672.8594	251.6886	10179	0
1_Set8KO_H3K27ac_rep_A_peak_51733_lociStitched	chr8	77548813	77550082	1	1270	1654.3953	233.8767	10180	0
4_Set8KO_H3K27ac_rep_A_peak_41677_lociStitched	chr5	107231156	107237729	4	2599	2285.4321	865.0068	10181	0
3_Set8KO_H3K27ac_rep_A_peak_9053_lociStitched	chr11	87073701	87087184	3	2194	3136.1458	1716.3859	10182	0
2_Set8KO_H3K27ac_rep_A_peak_25208_lociStitched	chr18	20734715	20746337	2	2835	2761.3872	1342.341	10183	0
1_Set8KO_H3K27ac_rep_A_peak_27328_lociStitched	chr19	20743465	20746666	1	3202	1878.3468	459.9837	10184	0
3_Set8KO_H3K27ac_rep_A_peak_19097_lociStitched	chr15	76368753	76380925	3	1527	2750.872	1332.834	10185	0
2_Set8KO_H3K27ac_rep_A_peak_39413_lociStitched	chr4	149953849	149966496	2	2799	3007.4566	1589.7279	10186	0
1_Set8KO_H3K27ac_rep_A_peak_11174_lociStitched	chr12	25283212	25284707	1	1496	1618.3375	200.629	10187	0
1_Set8KO_H3K27ac_rep_A_peak_12579_lociStitched	chr12	99373637	99375474	1	1838	1750.8447	333.2318	10188	0
1_Set8KO_H3K27ac_rep_A_peak_3942_lociStitched	chr10	18318238	18319376	1	1139	1528.334	111.524	10189	0
1_Set8KO_H3K27ac_rep_A_peak_3459_lociStitched	chr1	189727153	189728825	1	1673	1493.096	76.7448	10190	0
2_Set8KO_H3K27ac_rep_A_peak_21282_lociStitched	chr16	34745218	34749413	2	1594	1950.2555	534.0235	10191	0
1_Set8KO_H3K27ac_rep_A_peak_31196_lociStitched	chr2	112454195	112455498	1	1304	1639.6952	223.4645	10192	0
1_Set8KO_H3K27ac_rep_A_peak_36142_lociStitched	chr4	11965829	11967060	1	1232	1592.6678	176.5254	10193	0
1_Set8KO_H3K27ac_rep_A_peak_36495_lociStitched	chr4	45107108	45108409	1	1302	1624.0383	208.16	10194	0
2_Set8KO_H3K27ac_rep_A_peak_49062_lociStitched	chr7	102291484	102300787	2	3267	2652.2853	1237.299	10195	0
2_Set8KO_H3K27ac_rep_A_peak_8151_lociStitched	chr11	68956355	68967886	2	1691	2766.2869	1351.4332	10196	0
1_Set8KO_H3K27ac_rep_A_peak_17781_lociStitched	chr14	122066716	122069212	1	2497	1731.7248	317.7408	10197	0
1_Set8KO_H3K27ac_rep_A_peak_32040_lociStitched	chr2	144527427	144528149	1	723	1534.6832	120.7906	10198	0
1_Set8KO_H3K27ac_rep_A_peak_39616_lociStitched	chr4	154964057	154965353	1	1297	1565.4384	151.632	10199	0
1_Set8KO_H3K27ac_rep_A_peak_29118_lociStitched	chr2	22895107	22896156	1	1050	1609.6905	196.3728	10200	0
1_Set8KO_H3K27ac_rep_A_peak_6289_lociStitched	chr10	117342369	117343707	1	1339	1629.2826	216.2208	10201	0
1_Set8KO_H3K27ac_rep_A_peak_46760_lociStitched	chr6	148141997	148143355	1	1359	1599.045	186.046	10202	0
1_Set8KO_H3K27ac_rep_A_peak_31006_lociStitched	chr2	102400316	102401669	1	1354	1566.774	153.8361	10203	0
1_Set8KO_H3K27ac_rep_A_peak_17209_lociStitched	chr14	69804986	69806200	1	1215	1560.4756	147.6224	10204	0
1_Set8KO_H3K27ac_rep_A_peak_46318_lociStitched	chr6	134242571	134244014	1	1444	1622.5092	209.6679	10205	0
